,review_text
10,"Since the first time trying La Note, everything has definitely gone downhill. The food is good (not anything out of this world) but not for the price, and certainly not for the wait. The last two times while waiting, I was told the wait would be about 20 minutes but that eventually became closer to an hour. Misestimating the time by 10 or so minutes is okay, but anything past 30 minutes is problematic. That doesn't include how long it'll take for you to order or get your food! They've also added a 20% surcharge on the bill which is a slight issue. It shouldn't be required if the service was less than subpar. Probably won't be coming back!"
11,"Seems the rave reviews are for brunch, so perhaps our experience would've differed had we dined in the morn. But I doubt it. We came for dinner last night and while the service was friendly and prompt-ish and the atmosphere was charmingly oh-so French countryside, the food was an overpriced disappointment. We ordered the spinach salad with goat cheese first, which started out optimistically: not over or under dressed and the greens were fresh - but it came with just one little slice of roasted tomato. Really it needed more, because once we consumed our measly ration of tomato the salad was quite literally just a bunch of leaves. Moving on. For our entrees, we ordered the bouillabaisse and the roasted chicken (poulet au pruneaux). The chicken was tender, albeit a little too white wine dominant, and with a dearth of mushrooms. The bouillabaisse, though, takes the prize for the grand ol' disappointment of the night and the distinction of being the worst I've ever had. Not enough salt, not enough flavor, not enough oil, not enough bread (hand over a whole mini baguette please, quit with the stinginess already), not enough herbs, and the pièce de résistance: overcooked seafood. This sad little dish was most surely absently thrown together and quickly boiled up (no slow simmer love here), for even the flavors of the onions and celery never came together. No one was tasting it along the way, and I'm pretty sure they didn't even start it with fish stock. Zero f's were given when making this stew, and a resulting zero f's were tasted when consuming it. We paid (much too much for this flavorless meal), tipped, and left, and won't be coming back."
12,Purely a bathroom review. AVOID! Wretched smell of piss will eliminate any appetite you have. Is bleach not a permissible means of cleaning in Bay Area restrooms? Wondering if business owners understand how a bathroom affects the overall restaurant experience... The area definitely takes first for dirtiest bathrooms in the US.
13,"Came here on beautiful Monday morning, we got seated right away since there wasn't a lot of people. The hostess sat us by the window so it's overlooking the whole dining area.We ordered the Omelette de pommes de terre & Omelette Au Frommage the food was a lil short in flavor, we were a bit disappointed . Beware of the 20% surcharge on your bill."
14,Not worth waiting that long at all...Omelet was hard and pastry basket was just okCreme Fraiche Pancake was good.Service was terrible. I spent more than 20 minutes to get the server's attention.
15,"Heard so many good things about this place and decided to come here with a couple of friends. Pretty disappointed overall. I came on a Sunday at 11am which I guess was my first mistake because the wait was SO LONG. I expected a long wait, but I did not except to take two and a half hours before I was seated. When we finally got inside, the restaurant was extremely crowded and there was very little room to move around. The service was not great either. Maybe it is because the servers were so busy, but we got our menus and had a lot of trouble flagging someone down to take our order. And then after we finally got our orders taken, it took another HOUR to get our food. When we asked how much longer it would take for our food to come, the server just kind of shrugged us off and said the kitchen is very small so orders took a longer time to come.After all of this, I really expected the food to be exceptional but again, I was disappointed. I got the cinnamon french toast and my friend got an omelet, which I tried. My french toast was good for a few bites before the cinnamon overwhelmed every other taste. Looking through my food, I just found globs of cinnamon everywhere. My friend's omelet was not anything amazing either. The server said it would come with hash browns, but those ended up just being some potatoes with salt and pepper. Some of these were even undercooked. On top of everything, the food here is definitely overpriced for its quality.I don't think I will come here again unless this place is much less crowded. Overall pretty bad experience for all the amazing things I had heard from my friends."
16,"Mediocre.  Overly hyped.  I do not recommend.  Long wait.  French toast was bland, lavender syrup was not for me.  Ham and cheese omelet average.  The Apple sausage, potatoes, and croissant saved the meal. I am not cheap when it comes to food.  But 50 dollars for breakfast better put out.   Breakfast social club runs circles around this place.   Overview.  Waited 40 min for a table when we were told 20 min.  We are patient, we understand it is popular.  Sat down ordered waited another 30 min. For our food.  Everything minus the pancake came out.  Then the waiter realized it and brought it out 10 min. Later.  I was hoping he forgot.   They should consider not taking in so many customers if they feel they cannot accommodate everyone.  Wait staff felt overly rushed and fatigued."
17,"I'm so disappointed by this restaurant. I came here on a double date with a friend, and I was excited to have brunch in Berkeley for the first time. This place came up with high reviews on Yelp, and the anticipation for brunch is always heightened by a long wait. The restaurant was overly packed to the point where I had trouble hanging my jacket on the back of my chair without almost hitting the table next to us. The service was alright, not memorable.The food was not good, to say the least. I ordered the Brioche Pain Perdu with Compote. Normally I would order something savory, but this fancy French toast caught my eye. The brioche turned out to be extremely dry, made better only by the compote, which was honestly the best part of the meal. As I usually do, I sampled some potatoes and other savory entrées from my friends, and nothing tasted good to me. All the food I tried was dry was flavorless. Maybe it was just the day we happened to be there.I'm not sure why this place is so popular, but I would certainly not recommend it to any brunch-goers or return again for another try."
18,"Cons:Both Gingerbread and crime fresh pancakes were not eatable, they were either undercooked or are meant to completely stick to your palate. We sat down, ate for 5 minutes and decided to leave. It was really unfortunately, especially that there's a 20% mandatory service fee add on. No one asked us why we were leaving so quickly or whether something was wrong with the food. Pros: Came here at 8am on a Saturday morning and didn't have to wait in line.Staff is friendly and attentiveCoffee is good"
19,"I rarely leave reviews, but this one needs it. Ambiance is nice, and probably other things on the menu are better than the pancakes. We had high hopes for ginger lemongrass and creme fraiche pancakes, they were terrible. Undercooked and sticky. The coffee was good."
20,"I took my yoga friend to branch I order omelette and tomato veggie cooked plate charge $16 my friend had oatmeal only and 2 latte include tip almost $50!!!!!?? Too much ! Over charged I should have gone to other breakfast place "" other side 2 wice cheaper and same foods!!! I don't want come here no more !   Totally not recommending ! Stonehenge"" way better it's down street ... price for someone don't want pay $50- for breakfast in 8am!!!"
21,"Without fail, every single time I come here there's always an issue and their staff cannot be bothered when you bring it to their attention. Their food is good, but their service is horrible and they now have the audacity to charge a 20% surcharge on all their bills. What a joke! I walked in and asked for a table for 3 plus a high chair, and she put us in a table on the corner that could barely accommodate two people. We felt bad because we were hovering over the couple next to us, so I brought it to the hostess' attention. The waiters kept asking if we were ready to order, and we told them that we were waiting to be seated elsewhere. After a 10-15 minute chaotic moment, they gathered enough brain cells to figure out that we indeed needed a different table. It should be illegal to obligate your patrons to pay a surcharge (in other words, tip) when the staff is rude, inconsiderate and less than smart. I guess it's safe to assume that I'm never stepping foot in here again."
22,"This place is very cute and after reading the reviews, I was very excited to come here. I'm a pescatarian so as you know I don't eat meat, only fish. I also only eat egg whites and don't eat the yoke since it's a chicken. Yes, the chicken isn't born, but I don't want to eat it. I wanted to order egg whites and the waiter quickly said no, we don't do that. The fact I could only order oatmeal,!french toast or pastries was irritating. I don't understand why any place can't cook a customer egg whites. I have never been to a restaurant in California that wouldn't make me egg whites. So... what did I order? French toast thinking it's normal thin toast and oatmeal to change up the taste. The French toast was super thick... but really good because of the lavender honey, the oatmeal was scorching hot and by the time I finished my French toast I was full and the oatmeal still was barely edible. After eating such thick French toast, I feel as if the button on my pants is going to pop off which is a terrible feeling. A feeling I wouldn't get with a nice plate of egg whites and bread. After we finished our breakfast, our bill came with 20% tip included. I've been a server and to be honest, I'm not ok with it unless you worked your ass off as a server to your customer. 10% goes to the server, 10% is split between everyone els; kitchen and such. Why should I have to give a tip to the kitchen who won't make egg whites for a customer? I know it may seem ridiculous, but that's just me. Yeah, a 10% tip for a server isn't that great, and I wouldn't give him any less.. I'd probably give him 18% even though he didn't care to try and see if they could make me something simple as egg whites. My whole experience wasn't fantastic, and it's unfortunate because this place seemed like it would be an awesome breakfast place."
23,They canceled our Opentable reservation suddenly without any explanation given by email. The reservation was confirmed once. I was to host friends visiting Cal from abroad. I wish I can make minus star if possible. Terrible. Arrogant.
24,"We got here around 10:30am on a Sunday morning and already saw a crowd of people waiting around outside. This place definitely seems popular, but we only waited for about 30 minutes (for a table of 3) to get seated, which wasn't too bad especially since there's a small bench to sit at inside. I ordered the Cote Nord plus a cappuccino, which by the way comes in a huge bowl shaped cup! I didn't even end up finishing it because there was so much. The Cote Nord was good, but after awhile the cream cheese in the eggs gets to be a bit much. My gripe about this place, however, revolves around my customer service experience. Beware this place charges an 18% service fee! I didn't realize this until the next day when I was scrolling through their Yelp page and read a few reviewers mention it. That means I actually double tipped, which ends up being over 30% for the slow and very average service we had received! I called the restaurant to see if they could partially refund me. Honestly, I know that this was my mistake for not reading through the bill carefully, but I figured it wouldn't hurt to at least try to ask. I explained the situation to Beth from the restaurant, and she told me that it was too late to refund me because they had already paid taxes on what I had paid. When I asked if there was anything that the restaurant could do to help the situation, she said to me, ""I just want to make sure you understand that you are asking the restaurant to give you free money."" She said this like three times. It just felt so rude and off-putting. Yes, I still understand that it was my initial mistake, but usually businesses value their customers' experience and do what they can to help. This didn't feel like the case at all. Beth then told me that if I emailed her and explained the situation again, she would present it to her manager to see what they could do about it. But the phone call was already a huge turn-off, and I felt belitted by the experience. I ended up just opting to call my bank, and they quickly refunded me. Bless them! When I was telling the story to the rep at Chase Bank, he was even like ""Wow that sounds like horrible customer service from the restaurant."" As a side note, Chase Bank - superb customer service. Sign up with them if you haven't already!!"
25,"Unpopular opinion: I don't understand the hype behind La Note. I didn't really like it when I first tried it as a Cal student and after giving it another try this past weekend, I still don't think it's all that great. To give you a sense of where I'm coming from: It's not that I hate French food. I love French food! It's just that I think I have higher expectations than average when it comes to French food because my family has some history in France and Quebec. And if I've got high expectations, my parents have even higher expectations, having studied in France and having met and married there. Like, for me- I'll be upfront and say that there are plenty of French dishes where I've got no frame of reference in whether or not it's ""authentic"", so I will never, EVER use that word. My mom though, if she really likes something, might say something along the lines of ""oh this is so good, this is exactly what you'd find in a restaurant in France"". So having said that, of course one of the first places I ever took my parents to when I started studying at Berkeley was La Note. This was a good 7-8 years ago, so memories have faded, but the only thing that my parents really liked was the bread basket. Fast-forward to 2016. Thrillist has featured La Note as one of the 11 most essential brunch spots in the East Bay and I figure- why not give it another try? If it's better than I expect, then maybe I'll bring the parents around for them to try again. Sadly, I still won't be bringing them here. I ordered the Tartine and the Brioche Pain Perdu, whereas my friend got one of the egg dishes and a side of the Creme Fraiche pancake. I tried a bit of her Creme Fraiche pancake and it was actually quite tasty. For me, I loved the Tartine- the baguette was delightfully toasted/crunchy and the homemade butter/jam combination was delicious. It came at a bigger portion than I expected but made sense with its $4.50 price tag. I wasn't expecting to finish it given that I still had my Brioche Pain Perdu to eat, but I eventually did, because I hated the pain perdu. I had hints of the lavender honey when I ate it but more bites were without the lavender honey than with. Without the lavender honey, the pain perdu didn't taste like anything to me, and was a lump in my mouth that I had to force myself to chew and swallow. I ate about half of my brioche pain perdu, stopped, and decided that if I was going to stuff my stomach with bread, I was gonna do it with one that I actually enjoyed, so I finished the Tartine instead. So it's the same as it was 7-8 years ago. The food is forgettable, but the bread is good. 2/5 and will likely not come back because I'm not waiting over an hour for baguettes, butter and jam. Disclaimer: I don't really like egg dishes in general except when the yolk is gooey. Given that half the menu is pretty much eggs, that decreases my interest in coming back. This obviously won't be true for everyone and would greatly affect other people's opinions of the place. My friend (Tiffany L.) wasn't impressed with her omelette, which I'm sure she'll go into in her own review. While I'm on the subject of eggs though, the only thing I would've picked for myself is Oeuf a la Coque, which my grandpa used to make for me all the time, but I'm not about to pay $11 for two eggs, toast and homefries."
26,"Food was decent, but the mandatory 20% gratuity added to the check with notification after the fact, was irritating. Maybe the mandatory tipping added to the less than attentive service and long wait for our food. Why does the staff need to make an effort when the reward is already built in?"
27,"It's mind blowing to me that this place gets 4 stars.  We had dinner here before a show at Zellerbach the other night mostly because it was so close to the venue. To be fair, the waitstaff were all very sweet...albeit very young, inexperienced, disorganized, and slow. There was no head of staff or any seemingly senior person on site that evening at all which seemed weird. I'm not even sure the kid who was serving us wine was old enough to legally do that. And, well, the food was just bad. Soggy pasta. Oily cheese appetizer. Is this place Italian? Is it French? It's mediocre either way. I'd be delighted to see them up their game given their location."
28,"I can understand that I have to wait 40 mins to get inside. What I don't understand is, once I am sitting, why they took another 40 mins to take my order and yet another 40 mins to bring the order to table. At the end of the day, I just want to have some eggs as my Sunday brunch. It shouldn't take 2+ hours.On the other hand, the food was pretty good as usual."
29,"I wasn't pleased with the service. I had to twice get up from my chair and ask for the waitress. I was planning on lowering the tip and pleasantly discovered that a 20% surcharge was added to the receipt. No wonder the service was below par. Even mentioning on the receipt of an additional 5% tip to the server is beyond ridiculous. Needless to say, I will not be coming again."
30,"Meh I've had better. Maybe I definitely had better last time I went. The brioche was still really good.  i ordered the potato and caramelized onion omelette and it was not great.  Potatoes were a bit undercooked and there was just no flavor in the dish. Like none. I had to put a lot more salt and pepper than I like on the food just to get it to taste like something. Still a small place and there's not much room to maneuver around. Protip: just get the brioche. otherwise, everything else is just average."
31,"LA NOTE ENGAGES IN DECEPTIVE PRICING.20% surcharge on the bill, with an option to tip more if you're not paying attention. Pay your own employees La Note, diners shouldn't have to compensate your workers. If you really care about reasonable compensation work it into the price and leave off the tip line, absolutely deplorable practice.The food was forgettable, I had the Cote Sud. Sausage was okay but the rest was just a small servings of cheap bread, eggs and potatoes. Hardly worth $16.00 (actually 20.00+ when you consider all the hidden charges)I was still hungry after brunch."
32,"Went out for brunch yesterday at a 4-star rate restaurant on Yelp with most reviewed. We ordered and caramelized potato and onion omelette with roasted tomatoes + vegetable stew. The food overall is great. But we experienced really bad service here. We had to wait for the food for 40 minutes. Everyone else coming later than us got food before us. For instance, the waiter forgot one of our dishes. I wouldn't go back to try other foods on the menu and wouldn't recommend my friends to go .The food I will give 3 stars The service I will give 2 stars"
33,"Ate here last night (5/27).  What a disaster.  The manager allowed in animal rights activists who lectured customers for a half-hour about vegan food.  The evening was entirely destroyed, and customers were insulted.  Afterwards, the protesters moved outside, and the manager must have never called the police, because they never came.  In other words, the manager did not act to solve the situation.  And then, we get charged a 20% service charge despite the completely unacceptable ambience.  My advice avoid this restaurant at all costs."
34,"La note has long been noted as a great place to eat breakfast. However I MUST disagree. Why? The 20% automatic gratuity to be split amongst staff, with a request for an additional tip for my server. This is a trend for some of the best restaurants, however a bread basket full of under toasted bread, undercooked pancakes  topped with frozen blueberries and syrup that isn't real maple syrup? No! It was equivalent to eating at Denny's. The menu was ambitious and used to be executed beautifully. But La not is like an arrogant friend who doesn't realize that they are no longer relevant. Why did you change!! I ate for cheaper in Paris!!!! If you're going to flaunt a French identity you better bring it! Disappointing!!!One exception: Garlic rosemary home fries are perfection!!"
35,"This place is way overhyped. The food here is okay, but nothing to really rave about. Perhaps I'm biased because I'm used to all the great brunch spots in LA that really, in my opinion, are just incomparable. There is always a line here for brunch, sometimes up to 1 or 2 hours. The inside is cutely decorated but very cramped. You might be touching elbows with other people. However, I can't deny that it's a great place to catch up with friends and take nice pictures. I've tried the famous Brioche Pain Perdu, which was okay. Mine had a weird greasy, savory taste as if the chef cooked it in the same pan as bacon or some other meat product, which ruined it for me. But the bites without the greasy taste were pretty unique. The citrusy flavor was refreshing. The Nutella French Toast was yummy but very average. It tasted like Nutella inside well-cooked french toast, which is hard to go wrong with. The Creme Fraiche Pancake wasn't really my type of food. The pancake was soft and fluffy, but the flavor of the sauce was a bit off, and I love creme fraiche! Perhaps I just came on an off day, but I wasn't very impressed with the pricey food."
36,"This was my second visit to this restaurant.  I was really pleased with the food during my first visit a couple of years ago. I wa disappointed with my lemon gingerbread pancakes.  It was dry, heavy and doughy.  I really liked this on my first visit here because it was light and fluffy.I was really disappointed because the wait wait was too long and the food was not that that good!I wouldn't come back to this restaurant."
37,"Teetering between two or three stars.  An unusual conundrum when faced with a 4 star yelp rating, 2,000+ reviews.  How does one rate poor service, and what was good tasting but barely-warm food? I don't mind a 30 minute wait to be seated for breakfast, I've come to expect it.  Sadly, our server's head & heart didn't seem to be with it this particular Sunday morning.  Other sections seemed to have more attentive servers, chalk it up to a bad morning for this chap?  Had he asked, I would have said my potato and caramelized onion omelette was cooked perfectly, Provencales tomato were seasoned very nicely, albeit simply served past its prime."
38,"The food is ok, service could have been better. i had the ginger pear pancake, eggs and coffee. the pancake was the densest pancake i ever had. i am a bad cook but i made better pancakes from store boxes than the one i got. the eggs were fine. the tomatoes were nice.The main reason I am rating low is that they add a 20% surcharge automatically to all checks, doesn't matter the size of the party. The ""tip"" is a gesture of appreciation for a job well done. When it becomes a part of the check, its not a tip, its an expense the owner is passing along automatically to the diners, which is NOT ok. Its not like the menu was dirt cheap that they need to add 20% across the board. And they had the audacity to ask ""additional tip to your server is greatly appreciated"". this is a scam without doubt, scamming the customers that is. the entire menu is in French prominently with English on the side but if your order in French, the server can't understand it. not sure how to put it but pretentiouswill definitely not return."
39,Just overall disappointing. Overrated and overpriced. It ended up being more than $50 (they also have a 20% charge) for breakfast for two and nothing stood out. The drinks were lukewarm and the servers seemed unhappy. The omelet was not special- large hunk of plain egg. The French toast was somewhat tasteless. The chicken apple sausage was something you could heat up at home.
40,"I found the La Note very overpriced. The food is good and you cannot complain about it. Still it is nothing very special, really! The price therefore is very high ;) I think it is just not worth it."
41,"super slow serviceordered the lemon gingerbread pear pancakesthe texture of the pancakes was terriblegrainy, crumbly (?) and thicknot light or fluffy at allthe flavors were terrible - overly gingerbread-y without a hint of lemoni've never seen my friend do thisbut he literally took a bite and sent it backhe added a side of the chicken apple sausageturns out it is aidell's that you see at the supermarket -one pack is around $5they charge $4.50 for ONE link - wtfi ordered the les oeufs lucas (scrambled eggs with roasted tomato and goat cheese)simple, boring, and just okdefinitely not worth $12our other friend ordered the coffee cakewe all agreed this was the best thing any of us gotwhich was actually very goodthe sour cream added a great moistness and flavor to the cakecome here for the pastries (maybe?  at least the coffee cake)but skip the foodi've definitely had betterand i would not wait in line for this"
42,"Status Quo in this Town. Mediocre service from the tall thin waitress. The hostess was very good and knowledgeable of her tables. The waitress seemed like she was jealous my daughter was prettier than her. After 45 minutes and no coffee refill we asked the manager about our food and refills of coffee. The food some out 5 minutes later. My over eggs completely cold and the sour dough toast was  small water cracker size, hard as a rock and cold. The manager comp'd the coffees so I left $1.50 tip. Rarely, do I leave such a tip but, the bizarre attitude of the waitress and the temperature of my food lead me to believe she didn't want to serve us."
43,"Way too overhyped! Not sure if it was the wait, the atmosphere, the service, or the area. A little overpriced for brunch I would say, the French toast that I ordered, was not even TOAST! it was pretty much cut up baguette! OH but the ratatouille was BOMB, I would get that if I ever return here. overall the food was pretty mediocre, theres better brunch places down the street and around the block. the line is long here on the weekends. but the service is superb though. p.s. they would not seat you unless your entire party is there. what?       oh and put you name on the waiting list on the brunch places around the block in case the wait time is over half an hr."
44,"Let me preface this by saying that my family and I have been eating at La Note for at least 5 years now and we are accustomed to the long line and having to wait for a table. But the service we experienced a couple of weeks ago (brunch on 2/18) was unacceptable. Please retrain the current hostess or hire a new one.This is what happened:We arrived on a Saturday morning at around 9:20am, expecting to wait since it's the weekend and brunch time aka their prime hour. The hostess said we would have to wait 30-35 minutes for a table of 4. Not a big deal. I was expecting longer. We ended up waiting 75 minutes for a table (double the amount of time the hostess estimated!) and got seated at 10:35am. At around 10am they seat a table of 7 at a table that was meant for 4, and a table they could have seated us at. This table of 7 arrived way after we did, I know this because their name was further down on the list from ours. At around 10:10am there were two tables for 2 that opened up right next to each other and they could have pushed together these tables for us, a table of 4, to sit at. She instead chooses to seat two parties of 2 who, again, arrived way after we did. I was fed up because we were hangry, the hostess overestimated the wait time, and was messing up all over the place. So I finally went up and asked when our table would be ready. She said we were next in line, perfect!A table of 4 freed up right in front of us but the hostess did not seat us there. She instead seats a different party of 4, when she had just told me we were next. When I asked the hostess about it, she said ""Oh, I thought you said you didn't want that table."" I did not say that. She confused me with a girl in a party of 2 who insisted on a different table, note that the table in question was not even the same one I was asking about. She was confused about the whole situation. When another table of 4 finally freed up, there was no rush to get the table cleaned and ready for us. The only bright side was the waiting staff and the kitchen. Our orders were taken super quick and we got our food within 15 minutes of being seated. However, my sister did say her French Toast seemed to be a tad undercooked. Will I go back? Yes, I love their brunch. But I will check who the hostess is and walk straight out if it's that girl again (Caucasian, medium height, glasses, brunette). Maybe she was having an off day, but something needs to change. Side note: It was my sister's 25th birthday and this is one of her favorite brunch places and this poor service really put a damper on the day. Ok, I'm done. If you read through this long review, thank you!P.S. Our favorite dishes are the Brioche Pan Perdu (they've gotten stingy with the lavender honey over the years though) and Cote Nord."
45,"Seriously not worth it waited over an hour to get seated. When we finally did get seated, no offer of coffee.. ran out of water.. no refills offered. Almost another 45 minutes without any food while others who were seated well after us were served. Attempts to get water, service or basically any attention whatsoever were met with a dismissive turn of our servers head. This was atrociously  terrible service. After investing almost 2 hours in this fiasco we actually got up and left before our food arrived- it was that bad. There is absolutely no fucking way we would ever return to this place and cannot figure out how it has the reviews it does. Save yourself the aggravation & head to Bette's, Venus or ANYWHERE else but la Note which probably translates to 'you're note importante to us' . If you are reading this I implore you NOTE to waste your precious time pining for this overhyped, time suck of a brunch."
46,"Been coming here for a couple of years now, but was super disappointed after my brunch - might be new staff or servers, no idea what it is but what a mess.Was told the wait would be 20 minutes, ended up waiting 45+ minutes. Was seated quickly. Waiter brings out pitcher of water with no cups, so we ask for cups a few minutes later. Cups were literally shoved at our elbows and slid across the table with no word spoken or anything of that sort.We then waited another 10-15 minutes for someone to simply come by the table to ask us to take our order. Food took another 20-25 to come out. From seating to getting food was about 40 minutes. Food was decent but pricy as everyone knows, but what a bust on the service.In all honesty, the La Note hype is not worth it, and I'll be finding another place to dine where I don't have to pay steep prices for egg & bread breakfast while getting disappointing service."
47,The food is mediocre while the wait and service is atrocious (probably because servers are tipped 20% regardless of their performance). Get brunch somewhere else and you'll be happier!
48,Food is fine but service is not really good. Everyone seems to be like unwelcome faces
