,review_text
15,"We came here for dinner on a Wednesday night, saw that the restaurant was pretty packed and were excited to try this place out. The first caveat of the evening was our waiter did not clean our table before seating us, he merely took away the plates and silverware from the previous guest and placed two menus down on the table. Yuck. I ordered the Pollo Asado, which came out in a timely manner. However, I was shocked to see that the piece of chicken I received was minuscule in proportion to the amount of salad and Casamiento rice on the plate. The chicken itself ran on the dry and tasteless side. My boyfriend ordered the Carne Asado, the meat on his plate was also small in proportion to the sides he ordered. The only good thing about the dish I ordered was the Casamiento rice, which I have to hand it to the restaurant - good balance between chewy and crunchy. When we finished eating and asked our waiter for the check, he VANISHED! We waited and waited and WAIIITTTTEEEDD..... I eventually had to walk over to the other side of the restaurant - the bar area - and ask another waiter to bring us our check. The food is lacking, the service is lacking even more. I would hesitate to come here again."
16,"This review is not for the food, which is pretty decent. I was ordering take out around 11:45am. The restaurant was empty. After I came in, many people came in and ordered. They received their food and were almost done eating and I had still not received mine. I told them that I had been waiting almost half an hour (it was 12:12pm at this time). One of the guys went to go check. When they gave me the food, I told them that this took way too long, people who came after me began eating. And they started arguing with me. They were SO mean!! They said comments like what do you expect, this is not a fancy restaurant. You didn't even wait that long. How is half an hour not long? I showed them the receipt with the time on it, and they were just saying snarky comments and walking away. It was such a horrible experience, and I was so polite. I'm honestly astonished at how mean people can be."
17,"Their pupusas are filling and delicious. We tried 5 different ones and everything taste great.However, I don't think I will ever return because service was horrible! Our server ended up spending most of her time talking to her friends at the table next to us. She never came to check up on us and we had to grab her attention to bring us the bill, which took forever for some reason."
18,"Decent to good food, but subpar and rude service. I will not be eating here again, as my last visit ruined this experience. The service and rudeness kept getting worse and worse during each visit. If you're wondering what did it? It was the audacity from the cook to come out from the kitchen, bring back the plate that was returned (they got wrong order), place it on the table and blame the customer for ordering an item from their menu that they did not want to make. I can go on and on, but you get the gist. If you're keen for decent/good service, then avoid this place."
19,"I'll preface my review by saying I'm Cuban who cooks with plantains since it's a Cuban staple.A place with the name Platano, you'd think they would have that dish as the specialty. Unfortunately the plantains were not sweet with the caramelized finish. Very starchy taste to them. See my photo as proof.  The beans and cream it came with was fine but that's about it. Very disappointed with the plantains. Ordered Mar y Tierra for entree. Rice was nice and fluffy. Black beans were bland, not seasoned at all. I asked for more of the diced tomato salsa (chimole, which they charged me $1 for, wth. How about telling me there's a charge before bringing it to me) to help with flavor. The steak and shrimp were grilled nicely and had good flavor. Those items were great. Drink, plantains, entree with extra charge for chimole came to $29!! Are you kidding me? Expensive. Either I am not a fan of Salvadorean food or making this the Cuban way would have tasted so much better. Won't come back because of the prices. 4 stars for service. 2 stars for food. I came for the food so 2 stars overall."
20,"Our food did not come out for literally 1 entire hour. There was four of us, and we each ordered only papusas.. I do not think that it takes an hour to make papusas and there was barely any customers there... this was quite disappointing especially because it is a place that all of us have thoroughly enjoyed dining at in the past.Otherwise, the papusas here is pretty good. Should also try their sangria, it's more worth it to split the bottle between 2-3 people."
21,I was looking for sweet plantains. I was disappointed. The waiter was very polite and the meal was pretty good. The low rating is for the plantains.
22,"Big, spacey restaurant. The food is very tasty and flavorful, but the service was extremely slow. No one checked on us, and I'm probably now eligible for an AARP discount after the amount of time I waited for them to take our credit cards.  We came at 4:34pm, when there were only 3 other tables seated, and the waiters were no where to be found whenever we needed them. They'd hang out together in the back or kitchen, and only pop their heads out every once in a while. on to the food: (it's fun that they provide a picture booklet of their menu items to help you decide!)*Plantains: good, but quite dense and not very sweet. It wasn't soft and chewy like I thought it would be.*Pupusa: not super impressed. We ordered the one with pork and cheese, and I felt like it was all cheese. Basically tasted like a thick-crusted cheese pizza. *Pastelitos: crunchy, warm, and good paired with the salsa! get this. *Dinner plate (comes with choice of 2 sides): Carne Desilada. delicious! for one of your sides, choose ""Casamiento"", it's a delicious combination of rice and black beans. Why would you choose rice and black beans as two separate sides when you can get them in one? :) overall: tasty, decently priced meal, but do not go if you are in a rush or on a tight schedule"
23,This place used to be one of my favorite restaurants until this night when they shit on me. They shit on me real good. I wanted to come here to break Passover (ended at 8:32 tonight) because it was my favorite. Their sign says and everyone on the internet says they close at 9. I get there at 8:30 and they turn me away. I'm so disappointed. It's unbelievable. I think I'll find another papusa restaurant. Thanks for shitting on my post Passover experience you ass holes.
24,"The food was pretty great and I would go back for it. However, they pulled SHADY SH*T!  We both ordered the pupusa and platano combo for 8.95, or so we thought.  As the waiter is taking our order, he points to the menu and says ""it's a different price"" but doesn't elaborate.  His English  isn't perfect,  it was late on a Saturday night, and I thought he was maybe saying the combo was a better deal?  WE get the bill and he has charged us for two LUNCH SPECIALS at 10.75 each.  BUNK! I asked and he said ""I told you it's a different price"" all annoyed. Very scammy feeling. Either change your menu or tell people ""That's 10.75"" when you order it.  Over all, between the delicious food, the extra strong cleaning fluid they were mopping with, and the scammy vibe, I did feel like I was in Central America again as a tourist!"
25,"Been here on several occasions and thought the food was fine but after the terrible service I received last night I doubt I will go back. After being ignored at the door we were seated and our orders were taken. Our draft beers arrived 2/3 full, followed by our food, that was the last time any of the wait staff paid any attention, not a single follow up on the food, water, if we would like another beer, not a thing. After waiting a bit for our check, I had to go to the bar to ask for the bill. In an area with so many choices I think Platano will no longer be mine."
26,"I waited 55 minutes for 3 pupusas, they were good and still hot, however, the waiting time made me almost lose my appetite. I was warned about this by other friends, too.."
27,"Just hate it when I sound like a kvetcher.To be candid, when the only redeeming thing I can find to report is the nice flavor of the pickled curtido, something is def amiss! Tamales ordered were stale and crumbly when slicing into with fork. So hard, in fact, that 1/3 of it fell to the floor from lack of fluffiness of masa.Plantains were not carmelized sufficiently and left me feeling like they were still bit raw. Cold too.Pupusas were also not impressive for me. Unfortunately, I prefer others' in the area for taste and quality. I shant be back!!!"
28,"This place has great food, but horrible service!! The server didn't check up on us and took over 15 mins to take our order and not to mention he took over 20 mins to pick up our plates and give us the check! Bad bad service!!"
29,"Basic flavors without enough strong tastesI've had Salvadoran food before and was never enamored with it. The food just lacked enough strong flavors and seasoning. Unfortunately Platano fit into that same mold. I went there with my extended family so we ordered a large number of dishes. We started with Platanos, fried plantains with refried beans and creme. Love fried plantains, but the mix with the beans which were served like a sauce was a little off putting. Would've liked to have had just the plantains. We then moved onto the Tamales De Sal which had chicken inside. Were good enough, but needed a LOT of sauce. Also tried the Pastelitos which was fried masa stuffed with chicken. Again needed some sauce or something else with it to make it really sing, but that was lacking. The last small dish was Papusa which is a thick tortilla with stuffing. What you get is the strong doughy corn flavor with the inside tasting rather plain. Our main courses consisted of Pollo Asado. Was a nice piece of grilled chicken cooked very well, but again no zing to it. Costillas de Puerco was pork spare ribs served with a Bistec sauce. Like everything else the sauce wasn't strong enough to give the dish enough flavor. No matter what the dish was you had the same basic feeling after tasting it, there wasn't enough strong flavor."
30,"Terrible service, food was good but a bit dry, needed some kinda sauce... Woulda been ok if we had drinks to moisten it up with while we ate, but nobody ever bothered to check on us/try to upsell more drinks, so we kinda had to eat without beverages... Not good when the food is dry. Oh well, I've had worse, but that doesn't inspire me to ever come back or recommend this place to anyone. Go somewhere else imho~"
31,My husband and I have been coming here for a couple of years and their food is great but there staff is not so friendly. We decided to visit them since we had 2 friends from out of town and service was denied because they were closing at 9pm and we got there at 8:35pm. They said that their kitchen was closing soon. The place was full and there was no way everyone was going to be out at 9pm.
32,"First of all let me start by saying the food is great. Really great. We had the shrimp and it was excellent. Pupusas were great, plantains were excellent. The chef is saving this restaurant.The service was a joke. Please see my other reviews, I rarely give bad reviews. After waiting over 10 minutes I had to ask our waitress for our drinks. She brought half of them, appetizers came after the dinner, had to find someone for our bill and after watching 6 employees all hang out and chat at the center bar I had to walk up and hand them my credit card after waiting way too long. Note to owner. Give your chef a raise. Immediately hire a wait staff manager, train them, fire some and unfortunate I don't think you can take a day off for a while. You would have been so pissed to see our waitress laugh and joke and forget she was a waitress.Great food."
33,"The food here is really good. Especially the papusas. I drive here a few times a month all the way from Alameda just for the papusas. I feel that today will be my last time. The customer service was awful. Today was the third time I waited well over an hour for my food with out one person working there even acknowledging the fact that I had been sitting there waiting for my order. Today I called in the order to pick up and was told 10-15 mins. I drove all the way from Alameda so it took me about 25 mins to get there. Once I got there, I paid and sat down to wait. I figured my order would already be done being that I arrived 10 minutes or so after the time I was told it would be ready to pick up. Well, I sat there for another 50 mins or so. I grew increasingly frustrated as I watched people that came in after me getting their to-go orders before me. People at tables who arrived after me getting their food as well. Now mind you, while all of this is happening, not one person working approached me to apologize and offer me an explication, not even something to drink while I waited. I finally decided to take it upon myself to speak up and ask about my food along with mentioning I called in my order over an hour ago. Still no explanation, no offer of resolution, nothing. I finally received my food about an hour and 20 mins after I  ordered it. One of the men working there, I would assume is the manager or owner, asked me if I had already paid. I told him yes. Then his response to me was, do you want a drink. I told him no, and that I was really disappointed in the level of service. I told him I that I was really unhappy that I sat there for like 45-50 minutes and not one person acknowledged me or the situation until I spoke up on my own. I was clearly upset. He told me that I was right and he agreed with me. But he didn't offer any sort of resolution at all! Didn't offer to reimburse me, didn't offer to take care of me next time, nothing. He sees me in there all the time, clearly recognizes me as a regular customer, but obviously doesn't value me as a customer. With that being said, I don't think I will ever return. It really sucks for me because I love the food so much."
34,"Terrible service. My family waited 10 minutes before we were acknowledged to be seated. The waitress Carmen Sanchez acted like we were completely invisible. The only time she came to our table is when we called her. We called her to order our food. We called her for drinks and refills. We called her to ask where our food was. It wasn't until we called her that she felt compelled to service us. It totally killed our experience, and the food suffered because of it. We will never go back!"
35,"Came here once. Will never go back. It is the highest priced pupuseria I have ever seen. I ordered the platanos fritos. They weren't ripe - hard and inedible. When I pointed this out, the waitress said something to the effect of: ""Sometimes that happens.""Getting bad platanos at a restaurant named platano...Give it a miss.. go to another neighborhood, like Fruitvale."
36,"Let me start off by being absolutely honest, this is dumbed-down Salvadorian food (i.e. there is jack cheese in the popusas). While at the restaurant I began to write this review with two stars (already not a good sign and I was tempted to just cancel my order and go home). Once our food actually came it quickly dropped to one.As soon as I saw the color on my horchata I could tell where this was going. It was terrible, even the pre-made mix that they sell at the supermarket tastes miles better than this. But my biggest issue was the popusas, which not only lacked flavor (and thats putting it mildly as I had never fathomed the need to put salt on a popusa before coming here)  but the ""curtido"" that usually comes with it was watered down and had remnants of what seemed like italian dressing!In all fairness it's a clean and friendly place. The food is simply not worth it. Next time I much rather drive an extra 15 minutes for some flavorful Salvadorian food in Oakland."
37,"I was looking for a tasty cilantro dressing and landed upon this place thanks to yelp.  I ordered the avocado salad with chicken.  I was charged $5 for a small leg and thigh.  I expected a few slices of grilled chicken breasts.. Nonetheless, the chicken was pretty good.  The salad was watery which made the dressing bland when I poured it all in. The dressing was more of a cilantro vinaigrette and not the creamy cilantro dressing I was looking for (which I found just a few doors away at another brazillian café the next day).  Overall, the salad would have been good without the extra water.. But $15 for a salad with chicken?  No thanks."
38,"I'm giving this place a second star because the food really was delicious. The reason it gets a poor rating is that they gave me gluten poisoning after pretending they knew exactly what I needed and had it handled, and the service was insanely slow and neglectful.I don't know what the other GF reviewers are talking about because, even after I told the waiter that I'm allergic to gluten (really, truly allergic - not gluten free by ""choice,"" for the GF-haters out there), I was not offered a gluten-free menu. My partner and I went to this restaurant for the first time this past Mother's Day. We ordered several pupusas, yucca fries, and fried plantains as well as the seafood soup, which the waiter assured me repeatedly were all gluten free. So the food arrived and we dove in - it was all delicious, especially the seafood soup. Then I discovered that the soup had surimi (imitation crab) in it and went into a panic. We called the waiter over and pointed out the concern, and he again assured us the dish was gluten free. I told him surimi was NEVER gluten free, so he went back to the kitchen to check. Sure enough, he came back and said it wasn't, mumbled something about a ""new chef,"" insisted that my partner keep eating it (we were on a date, and this meant there was no way my partner could kiss me), and that he'd bring me a new one. Other celiacs out there know this would not in any way fix the problem, but I appreciated the gesture. I popped all the gluten-digestion pills I had in my purse and just hoped for the best.The ""new soup"" was literally a cup and a half of broth with nothing in it - ""for my safety."" I'm not allergic to seafood, and I have a hard time believing there were no clams, fish, etc. in the kitchen that hadn't already been made into the soup. An order of the soup is $17 - by far the most expensive thing we ordered - because of all these amazing things they put in it, and somehow this itty-bitty bowl of broth was supposed to be an adequate replacement. I started drinking it anyway, but my allergic reaction got worse - possibly just the surimi taking its toll - so I stopped drinking it out of caution.The waiter also offered us free drinks as an apology. We told him we weren't interested in drinking and asked if it was possible to get another side of fried yucca ($3.75), since that was our favorite of the safe dishes we'd ordered. He acted taken aback by the request and said NO - drinks only. We said we'd just forgo them, but he insisted that we at least get sparkling water, so we said okay (just ended up taking them home, and they're still in the fridge).I mentioned poor service, too - all this happened over the course of a couple of hours because the waiter was nowhere to be found for much of the time, and it took us nearly 20 minutes to get the check once we were done. We were also charged for the offending soup.For the two weeks after this dinner, I was in absolute hell. I won't describe the symptoms here, but I could barely eat anything because of the state of my mouth and overall system - just awful. My partner called to speak with the manager a day or two after we'd eaten there to inform him of what had happened. To his credit, the manager was very apologetic, but he also claimed to ""remember that happening"" while repeatedly referring to the wrong day; no idea whether he'd actually been there. He offered us a free meal, but I'm scared to go back. I realize it's always a risk to eat anywhere that isn't exclusively gluten free, but when a place purports to be competent at dealing with those of us who're cursed with overreactive immune systems, I try to give it a chance (and myself a break from my own cooking). While I also understand that mistakes happen, this was among the least gracious responses I've gotten from a restaurant (not including the manager's response, which was an improvement, but a bit too little, too late)."
39,"Where has the quality gone.  I used to recommend this place highly to ppl after eating here in the summer of 2010.  I went to Plantano just the other day and it was NOT good!  Microwaved, previously frozen food is unacceptable...people can tell!!  I can tell!!!The food had flavor but everything was dry and mushy.On the way out the waiter asked how everything was...I asked if they had the same cook and he said yes.  I told him something was off with the food.  He agreed.  I said the food was not that good and he nodded."
40,Spare yourself. Valentines day night they were not on their best. I regret every penny I spent there. Especially because I ended up paying double what I had anticipated; upon realizing I had been reading the lunch menu. Just no. Food was decent and that's the only reason I gave it two stars.
41,"Salvadorian? Sounds nice and exotic! .... Right?But ehh. I don't have many specific criticisms, just that I felt like the food was in general a bit dry and ordinary. The tamales had really dry chicken meat, and the rest of the tamale was pretty bland and one dimensional. I felt like I was eating mush that eventually made my head hurt a bit.Service was good but slow. Food took forever to be served, and when they finally came, they were fairly small in portion and not all that satisfying in taste either.Atmosphere is good; it'd be a good place for group gatherings. Decor is simple and comfortable, so you're free to sit and chat for as long as you want :)"
42,"Stopped by Platano after some great acupuncture a block away, and I had a pleasant but sort of underwhelming meal. I got the platanos and a chicken tamale, and my bf got two kinds of pupusas. The pupusas are pretty cheap and good. I love me some plantains, but I found these plaintains really oily. I don't really care for it being served with crema and refried beans, but I did try it. The chicken tamale was kind of disappointing - way too soft with very little substance."
43,"Flavors are alright.  It's not as flavorable as I would have liked it.. but is worth a try if you've never had Salvadoran cuisine.  It's a lot of food, and the flavors run together a bit to much...No special mentions; nothing really stood out to me.  See photo of Yucca Cosida O Frita.  Carne Asada was standard.-- Tamales de EloteThese are NOT stuffed with anything.  It's good but you can only eat so much corn... regardless of whether it's fried or steamed.Dinner for 3 = $43.50"
44,"Ugh I am really torn with this review. Our service was really horrible. It took ~10 mins after we sat down to even get some attention. We waited at least another 20-30 mins for our order to come out. It appeared that there was only 1 waiter and the busboy so at first I was sympathetic. However the waiter and busboy clearly had their priorities skewed as they were cleaning and taking care of other things instead of delivering food, taking orders and being friendly. Our waiter never apologized for taking forever to get to us or asked how our meal was or if we needed anything. The sangria was tasty and had a nice citrus undertone without being too sweet. Our pupusas were tasty, my favorite being the black bean and cheese. Their slaw is good and so is the salsa, however I wish it was thicker and not as runny. I will go back again for the pupusas and hope for better service."
45,"I was in Berkeley for a work trip and one of my coworkers found this place on Yelp so we decided to give it a try.  All 4 of us left somewhat disappointed by both the service and the food.  The plantains were underfried and unimpressive.  We tried the pupusa with the ""Salvadorean flower"" which our waiter recommended, and all we could taste was the cheese (no flower?) - and this ended up being the favorite.  My carne desilada wasn't very flavorful, and my friend's Albondigas were lackluster meatballs as well.  My other friend ordered the tilapia after the waiter wasn't very effective at describing how the fish included scales and bones (she questioned what was meant by ""whole fish"").  After we saw the picture of the fish on their helpful menu picture book (ask for this! Our waiter gave it to us after we started asking too many questions about the entrees), we got the attention of our waiter she changed her order 5 minutes later.  Then, another couple minutes later, one of the cooks(?) from the kitchen came out to our table and said, ""we already started cooking the fish.""   Why did he feel the need to confront the customer that way?  Was he implying she should stick with the fish even though she didn't want it?  It ended up taking us a long time to get our food (and an even longer amount of time to get our bill), so we doubt the tilapia was already cooking.  There are better Salvadorean restaurants in the bay area."
46,First and probably last visit. First thing that I noticed was weird stench entering the facility. Could be old carpet or ventilation. I/my wife ordered 1) Deep Fried Plantains with refried beans/sour cream. Plantains were good. 2) Black bean and cheese papusas. Kind of soggy and bland. 3) Pescado Frito: It's just deep fried and salted whole fish. Nothing more to it. Service is friendly however if you can understand the accent of servers :)
47,"This place was such a let down.  When I found that Berkeley had a salvadorean restaurant I was filled with hope that maybe they could get if not all the dishes at least a damn pupusa or platanos! But they didn't even come close! The wait for our food was long and the waitress came back twice to ask us again what we wanted.  As for the food... the pupusas were oily as hell! and they used the wrong cheese! The curtido was bland and lacked any resemblance to curtido in taste. the platanos con crema y frijoles was such a let down! they burned some and others were raw still! the frijoles were obviously from a can. I asked about empanadas de platano and the waitress looked at me dumbfounded and said they didn't have those. Apparently they are called a different thing here, pastelitos or something like that. Overall I am never going back! I am sad that I have yet to find a good Salvadorean place! If you have any ideas, help me please!"
48,"I was there for dinner with a friend. From what I remember I had no problem with the food and initial service, but the server took the liberty of upgrading my CC tip to 25% which is more than what I wrote down... Take it for what it's worth, I am never coming back. Not a good feeling knowing that they just stole from me."
49,"Good pupusas. Terrible service. The owner didn't want to honor my groupon because it was expired, which he has to do for the amount I paid for it. Had to argue with him to get him to accept it. Then he let me sit there for a half hour without getting me my food, while the people all around me were getting their food and leaving the restaurant. I was still going to tip him, though, because that's just what you do, but then when I asked him for change to leave him a tip, he first didn't give me my correct change back, and then when I asked him to fix it, he disappeared for five minutes. Hard to believe it was an accident after all that."
50,"Our impression: Lousy service and mediocre food.Last night we ate here for the third (and final) time.  Platano has gone down hill since it opened.  Our steaks were cheap cuts that were tough from overcooking and untrimmed so the edges had grizzle.  Not terrible, but not good.But most disappointing is the service.  Our waiter seemed to care less about getting our food out promptly.  In fact, all of the waiters spent more time in the kitchen joking around with each other (you can hear them) than attending to customers on the floor.  He never brought water.  He forgot to bring our wine, so we had to ask when our appetizer arrived - he didn't apologize.  He never stopped back to ask if our food was satisfactory or if we needed anything else for our meal.  And the clincher ... instead of asking if we wanted dessert, he simply dumped the check on our table and casually said 'the kitchen is now closed'.  Wow, that's rude!  Who needs to pay for that kind of treatment?  Not us."
51,"I really think that people rate this place so highly because they are trying to be into some type of food that is hard to find around the area (outside the mission I would venture to guess that it is not common). Whatever the reason though, it is pretty meh. The food is overpriced for both the portions and the quality. The steak was not very good and was sort of chewy. I will not get pretentious and say something like ""it was uninspired,"" but man give it shot to make your items shine. If you are in the mood for some latin food and are not afraid to pay more, then go around the corner to Comal for better food that is a little overpriced (but good latin food is hard to come by in Berkeley).This place needs to up their game in both the food and service departments as I have had mostly inattentive service when here. Though once or twice the service was pretty good and one time the steak was cooked better, but still not good enough for its price."
52,"Taste: 3Value: 4Service: 3I ordered the beef with tomato puree with bell peppers and onions. We came here with a group of about 20 for a friend's birthday dinner. I would have given them 3 stars, but unfortunately:1) The meat was overcooked and a bit tough.2) There was so much salt that I ended up with heartburn.3) Some water had spilled underneath the table before we were seated, and my shoes were wet the entire time.4) We had to call the waiter over to get our bill.5) They have a wireless connection, but they said it ""doesn't work."""
53,"The restaurant itself was really clean and cute. The food wasn't so bad but I've definitely had better. We ordered the Pescado Frito and that was pretty good. But the pupusas, pastelitos and the tamales were not so great. The wait staff was extremely slow and took awhile to take our order. I don't think they ever refilled our water. It took a really long time for them to finally bring our check and when they did, they added on a gratuity of 25% for a party of two, which I really felt they didn't deserve."
54,"DO NOT COME HERE UNLESS YOU ENJOY HAVING NO SAY IN HOW MUCH YOU TIP!  A gratuity was automatically added to our check.  Sure, parties of 6+ is the norm but for two? Service was fine except after receiving our food, they never came back to check on us until the very end when we asked for our check."
55,I didn't care for their food. It's not horrible but to my taste buds it's just blah... Nothing exciting. If you are looking for great Latin American food this not the palace to go...
56,"I had high hopes. Salvadorean food near campus? Sounds like a win. Except for the following:It's the only place I know that reliably takes OVER 30 minutes for takeout orders to be ready, every time, which jibes with everyone else's reports that service is slow when you dine in as well.Its pupusas are just OK, kind of rubbery around the edges, with the thinnest salsa I've ever had (it's like water). Anyone who says they're the best they've had probably hasn't had 'em outside Berkeley.The atmosphere is usually quiet and dead like a lot of restaurants on University. Isn't eating out supposed to be at least a little festive?The search continues."
57,"Service is really slow, and unresponsive.  My steak was well seasoned, but severely overcooked.  The accompanying salad and rice were done well, but the pupusas were bland."
