,review_text
10,Blah. I ordered the animal style burger and mixed vegetable basket. The burger was so incredibly bland. The fried vegetable basket was bizarre. There were so many chunks of just deep fried batter. There are so many better options in the area!
11,"A nice outdoor seating area and a $5 kids menu--but only for kids 8 and under. Here's the problem: the food and service are poor. Kid's burger: the patty was small and dry and the fries were limp and under seasoned. I got a Mediterranean plate for $8.95. It was: three slices of cucumber, two tomato wedges, two lukewarm falafel, some whole wheat pita wedges,  about 1/4 cup of hummus and olives. Oh, and a tablespoon of crumbled feta. For nine bucks plus tip and tax this plate needed FLAVOR and MOISTURE.  I kept trying to get the eye of our waiter to ask him for olive oil and some tzatziki. The place was almost empty, but we were almost done before we were checked on. The men who worked there would peek around the corner from inside to out but retreat before anyone could wave at them. At least one party had to go track down their waiter to get their order placed.  I have a feeling this place would do better if people ordered at the counter and their food was run to the tables.A keypad on the bathroom...pretty tacky."
12,The burgers are dry and tough. Not sure why they have steak cut fries on the menu because they are soggy and bland and can give you a heart attack.
13,"My wife was intent on lunch at Barney's Gourmet Burgers from a week before when the aromas wafting from the restaurant caught her attention. We had to run that day but this past weekend we had an opportunity to lunch there. I like the physical facility, inside and out it feels comfortable and the decor is tasteful. The wait and buss staff were more or less on the robotic side. No repartee possible with the busboy or server, I tried to get a smile returned, impossible. I couldn't crack the code. Very strange.I ordered the California Burger, chicken breast option. I really hoped for a great sandwich but the chicken filet was overcooked. Burnt would be an apt description. My son ordered the Voodoo Burger and split it with me. He took my other half of the chicken burger.His burger was overcooked. Not burnt but close. My wife's hamburger was a disappointment as well because the beef was cooked dry. What a shame.All three burgers came with bacon. They were not shy with the quantity (note the pics). Unfortunately, and we all agreed the bacon was tasteless. Uncured, nitrite free obviously. Chewy and tasteless. I had to remove the bacon from the sandwich. The positive here is the basket of sweet potato fries we shared. The fries were among the best I have tasted. The aioli dip sauce was tasty. I would return for the sweet potato fries and kind of look forward to it.We'll order fries and maybe split a safer deli sandwich or just enjoy the fries.As we settled up I noticed the wall full of dozens of framed articles chronicling the numerous awards Barney's Gourmet Burgers has netted over years.It did not add up to the product we were served."
14,Worst place and staff unprofessional and judgemental don't deserve to work there at all these people are disrespect full and not clean
15,"Waited 15 minutes without ever receiving a menu before leaving, historically slow and inattentive service as well. Their food is good if they decide to pay attention to you!"
16,"NO to this location of Barneys! Not the fault of the servers, but the manager. Our group had made a reservation for a private room, but this man kept repeating something about ""always on Wednesday"" and led me to a room downstairs which was not separate-- noisy. We needed quiet for our confidential meeting-- that was the whole point. He would not communicate, was rude and dismissive. I frequent the Solano location and have never had a personnel problem there."
17,"Honestly, something went horribly wrong here. Ordered chilly cheese fries yet they were dried out, had no seasoning and I have no idea where the chilly was.. I got a side of ranch but even that was unable to save these fries. I tried using a fork to mix everything up and was left with a few clumps. Best runner up would be a Bacon Cheese Burger.Anyway, want top notch chilly cheese fries, hit up Burger Meister!"
18,"I have had better burgers. Don't get the salmon burger!! The salmon is really dry although you can't tell in my photos. The deep fried basket wasn't really good either. The tempura almost tasted stale - it was too hard, like they used old oil. The atmosphere was cute and the servers were really nice. The price was average around $8-$11 a burger. I also liked how they served alcohol (beer and wine). 2 stars for the food - - sorry Barney's :("
19,"I had to send the hamburger back twice, really quite thin, not at all like the pic posted. I had asked for rare, and it was pretty grey inside, so is sent it back. Rare came back only half cooked and the middle was cold (still frozen?} and couldn't eat it. The fried onions had some disgusting seasoning  Had been here six months ago and was hoping to would be better, but now never again. Service pleasant.Is there a decent hamburger in Berkeley? Fat Apples has fallen on hard times"
20,"I've been to this location a couple of times, and there are definitely some pros and cons to this Barney's.Pros: The food here is relatively good. I really enjoy the curly fries and they are really tasty. I usually order a large and it's nice to split among friends, especially if you want to try a couple different fry options. The burger I like is the Baja burger, and overall it's pretty good, but sometimes the meat can be a bit on the dry side which is rather disappointing. Cons: The service here is actually very bad. I'm not too sure why but maybe it's because there is a lack of organization among staff. It's also not that they are rude or trying to avoid you or anything because when we had the chance to ask them for anything they would help us...it just took a while. What seemed to happened during the times that I went here was that the waiter would take down your order, bring out your food, and then pretty much disappear for the remainder of the meal. It's really hard to flag someone down if you want a refill on water, and much to my surprise it was also hard to get someone to bring us the bill when we wanted to pay!Overall, this probably won't be my first choice place to eat when I have to make a decision, especially if I am short on time because service can be on the slow side."
21,"Decent burgers. Abysmal service.I came here with my fiancée on a Sunday afternoon.   There were only 3 or 4 other patrons, yet we stood waiting at the entrance for a long moment as the host (guy with ponytail) glanced at us and continued wiping down tables.  When he finally came over, no smile, no ""welcome"" or ""sorry for the wait."" Just a curt ""Two?"" We brushed it off and thought instead about the delicious burgers and sweet potato fries we were about to enjoy.Once seated, we knew exactly what we wanted, but waited another 10 minutes for a waiter to appear.  Let me remind you, the restaurant was almost empty.  We shrugged it off, ordered the Baja burger, the Western burger, and an order of sweet potato fries. Awesome!Except our waiter returned with the wrong order (curly fries).And two dirty plates with food particles still stuck to them.And in each of these instances, we had to make a serious effort to get the attention of the wait staff. We literally watched the host walk right past us to ask the other two tables how they were doing, and then continue to tidy up/stand by the door doing nothing.When we were finished eating, we waited over 10 minutes for wait staff to approach our table before giving up, turning to the guy at the cash register (named Armand), and politely asking for our check. Armand's response? He interrupted my fiancée with a very dismissive ""give me 5 seconds,"" then stared at us oddly. Why the irritation, Armand?  We're just trying to pay the bill, here.Tuka (spell check) is the sole reason I'd give Barney's any stars at all.  She is the only one who delivered prompt, kind, attentive service.  Unfortunately, I don't know if that's enough reason for us return.  The overall neglect and sour attitudes left a bad taste in both of our mouths."
22,"Burgers are good, service is not. I've been here on several occasions. The food is generally good - the burgers are juicy and flavorful, and the curly fries are a highlight, crispy with a hint of spiciness. The service starts off decently and quickly declines, however. The servers are generally well-meaning and friendly enough, but once you've placed your order it's pretty hard to flag someone down. We experienced trouble asking for more water (they really need to use larger glasses, especially given the fact that all their food is pretty salty), as well as for the bill. Although the place isn't understaffed, the staff generally suffers from a lack of organization."
23,"I've eaten at Barney's three times, and the first two times were fine. I've had burgers, fries, and milk shakes here before and while they weren't the best they were still pretty good.However, the last time I've gone to Barney's I ended up with food poisoning. I had a teriyaki burger, curly fries, and a mocha milkshake. I don't know which part of the meal caused it, but I ended up sick for almost the entire night afterwards."
24,"This is the third time I've eaten here & decided to take friends for lunch today. We ordered Chinese chicken  salad, Cobb chicken salad, curly fries, and chicken nuggets off the children's menu (yes, we had a child in tow). How could we go wrong? Simple order, right? Curly fries were great. The salads contained ingredients that were not ripe enough. Can you say rock hard, avocados? If you're going to devote a large portion of your menu to salads, at least buy fresh, ripe ingredients. The Cobb salad included the rock hard avocado, giant clumps of overdone bacon (not appetizing) and bland, tasteless,mutant tomatoes. Our dining experience makes me realize that this particular Barney's has given up. I've given up too. Never will I return. The service was fine but not enough to offset the mediocre food. Perhaps it was an off week?"
25,"I wish your kid's menu was more indicative of what we were really ordering.I ordered my daughter a grilled cheese sandwich.  I'm figuring it's American cheese on white bread.  After all, this is the kid's menu.  What arrives is sharp cheddar on  wheat/oat/nut bread.  Needless to say, my kid didn't eat it.  It was so busy in there that I didn't even bother to send it back.It's hard to have picky kids so it makes it easier on us parents if you give us a chance by being more descriptive about your food.  Your milkshakes were very good though."
26,"Food poisoned. Hate to do this, especially since I've gotten over it more or less but I feel like people should know...I came here in February with my boyfriend. We were trading off being the duke and the duchess of this place at the time because it was that good (see my previous reviews...). Came in around 9 or so and got some salads to go (Santa Fe and Asian chicken, our regulars). Tasty as usual but about an hour or so later we both got terribly violent food poisoning symptoms. I'll spare the details but it was bad. I have never gotten food poisoning in my life and man it was so terrible. My roommate thought we were dying - so did I for a little bit. It lasted all night and well into the morning. Definitely a result of their chicken on the salad. Mistakes happen sometimes but it was really upsetting. We felt betrayed by our favorite place.We didn't go to Barney's for a couple months (which, for us, was a big deal). I don't think I'll ever have their salads again but recently we were craving some garlic fries so we went ahead and tried to see if we could over it and we have a little bit.I just think people should know this happened. The best restaurants would never let practices get bad enough to cause people to get so ill."
27,"I've never bothered to leave a review before, but this made me really mad.  I went here with a gift card I had gotten for my birthday a while ago, and they refused to honor it.  The manager came out to say they had just upgraded their computer system and couldn't read the older cards.  I told her she could check the balance online (which you can, here:download.alohaenterprise…and it does show my card balance) but she said she still couldn't honor it, because she couldn't deduct anything from the bill using the new computer system.   She then added ""sorry, I know it's really complicated."""
28,"Me and my friends have been going to this Barney's location for years because we live near by.The food is good and the waiters are friendly and fast enough. However, my biggest issue with this particular restaurant is the rude guy with gray hair. At first I thought, ok, give him a break he is an older person but recently we just had enough. Instead of helping the servers the guy simply hangs out in front of the restaurant doing literally nothing while I was waiving at him trying to get his attention.I really did not want to leave a negative review but I feel like I have no choice, potential customers especially those who plan  to have a large party like we had should be aware of their so-called ""hosting."" So, the last straw was when around 15 of us (my friends and I) came to Barney's on Shattuck last Friday. When we entered I saw that their backroom was empty and I naturally thought that we would be seated there, considering it was so many of us and that is what the backroom is for, right? Not so, the above mentioned host took us downstairs where all of us simply could not fit in and it was uncomfortable and stuffy. The space became so tiny when the host added additional table to fit all of us , so the poor waitresses were basically trapped between that additional table and the stairs when they tried to serve the first dish:  fries.  Honestly it looked as if the host did it on purpose to make everyone's experience miserable.  Instead of seating in the location we wanted (it was empty and it was not busy at that time)  he tried to sit us in the most uncomfortable dark corner downstairs, ridiculous.  When we asked to change the table he looked at us as if we were crazy, very disrespectful. Anyways, after we were almost done with the fries we were finally moved to the room we wanted in the first place but why was it not possible to sit us in the backroom from the beginning?!! That is a mystery. I felt that the host simply hates his job, but I go there to eat, and it makes me not want to go there anymore because I feel that my business is not appreciated. I really like that place because the rest of the staff is so helpful and this is why it is such a dilemma to leave a review. Good food, nice waiters, and an absolutely useless host."
29,Called last night to see if they could take 8 people for dinner. I was coldly told that they closed at 930pm on Saturday night. Noticed on the website they close at 1030pm. Looks like the people working here don't really want to serve people.
30,"Alright, so let me start by saying the quality of ingredients was good and the staff was friendly. With that said, the portions were ridiculous. There is a fine line between generous and wasteful. I ordered the turkey club, which was just way too big. It was so messy to eat I would've been embarrassed if I'd been eating with business associates or with anyone I'm not REALLY close with. I honestly couldn't take a bite without taking it apart. I just don't associate the word ""gourmet"" with eating a gigantic pile of deconstructed sandwich."
31,Let me start with saying that the service was good but their hamburgers were something else. The hamburger was dry and had NO flavor at all. I had never had such a tasteless hamburger in my life until today. The only thing that saved my taste buds was their fries and ranch.
32,"Unfortunately this place has gone down in quality over the past several years. Tonight I was in the mood for a good burger and it left me wanting to drink tons of lemon water to wash away the grease and guilt. I'm not a huge fan of beef, so when I do eat it I try to get higher quality meat. Barney's used to be decent but tonight, not only did the burger make me feel sick, but the sweet potato fries were burnt. Oh well. I don't need to be eating this kind of food anyway. Save a cow, eat a salad."
33,"Barney's is a bay area  burger semichain. though touted as gourmet, their shakes and fries outshine the burgers.eats: classic burger, medium rare(6.95)-red meat, no juice, soft bun fell apart upon trying to get a better grap.-flame broiled, red onions, lettuce, tomato, island dressing-essentially had no burger flavorcrumbs:-service adequate, not busy-parking availability depends on time of day and wheater.-would skip burger next time, garlie fries next to try."
34,"Barney's, jeez what a let down. My standards for this beautiful restaurant were held high and they did not deliver! The restaurant itself is very welcoming, great service, you receive attention on arrival however, the food didn't have a great taste. Chili cheese fries were horrible not sure whether it was a soup or a bowl of chili with fries added on top. Burgers didn't have any savory taste to them. I understand health concerns but c'mon burgers need to be greasy and dirty. Sorry but I wasn't satisfy with my visit. I usually write great reviews but not today."
35,Disappointing. Frozen cheap veggie burger and the hamburger was cheap quality and tasted bad. Head somewhere else.
36,"you'll have to give me a lot mullah to ever eat there again. sorry barney's but I was giving you one more chance and you failed me .. miserably. i won't waste too much time writing this review, not worth it. I'll just say that I quit after a third of the burger and it took a bag of spicy ramen to get rid of the taste and 2 extra minutes of flossing to get rid of the small bits of hard fat bits stuck between my teeth... what is that?? What a total waste of a perfectly good weekly burger allowance! That's too bad, the place is nice and perfectly located... why would you get a burger there when triple Rock is a couple of blocs down the street. and I'll skip a few details about my 20 minute stay there which make this choice idiotic trust me...That's it Barney's you've fooled me several times over the years, shame on me,  but no mo'. take care and good luck."
37,"We had two kids with us did not get kids menu, no water, waited for a long time for someone to attend our table.We decided only tip 10% but credit card transaction showed these guys credited themselves 20%.Shame on you Barney's bueger"
38,"The food may be good if I ever gotten any service. Good food doesn't excuse poor service. The moment I walked in and stood at the ""wait to be seated sign"" I became invisible. After standing for 10 minutes, I made my way to an open table where I thought I could possible eat and get service. I was hungry but sadly my cloak of invisibility was even more powerful. After trying to flag someone down and looking eye to eye with the waitstaff,  I figured my situation was hopeless. 20 minutes and not even an acknowledgement of my existence. Oh well, maybe you will have better luck."
39,"I've eaten at different Barneys (College Ave, Solano Ave, Shattuck Ave, Piedmont Ave) throughout the years. The quality of the food is inconsistent but I've had some decent meals. I'm giving all Barney's one star SOLELY because they use GENETICALLY ENGINEERED ingredients which also includes their ketchup. I'm calling for ""Gourmet"" restaurants to switch out the GMO cooking oil (soy, corn, canola or cottonseed) to non-GMO oil (rice bran or coconut). Furthermore, switching to Organic ketchup and mustard like Annie's is a no brainer and easy to do without an increase in cost. More restaurants recognized that consumers want to eat healthier while dining out. I hope Barney's will make the switch to non-GMO food. If you believe ""gourmet"" food should be healthier then tell Barney's no GMO ketchup and cooking oil. Thank you."
40,"Ugh, I'm so sad to give this place a one. Basically I've been going to all the different Barney's in the Bay for years. This one is closest to my house so I come here all the time. I bring groups, friends, family and visitors. I also get takeout often. Over the past few months this location has been going downhill. The service isn't great and the food is just not as seasoned. It needs salt! And I'm not a big salt eater. Tonight I brought a big group in and everything was just all wrong. Our garlic fries were flavorless... how? My burger was sent back once and still wasn't right (didn't eat it). And then one particular employee there was just overly rude (name was sent privately by email). I will say, this particular person has given poor service to me in the past so it wasn't just a bad night. So, overall my recommendation is to check out the other locations until this one gets there stuff together. I've always had a great experience at the Oakland location. It's a bummer, but hopefully the management listens to constructive criticism."
41,"A couple of weeks ago, my friend and I wanted to go find a place to grab quality burgers. The choice came down to Eureka! or Barney's in North Berkeley. My friend had never had a Barney's burger before so I suggested that we go there. I've only been to this Barney's a couple of times, mostly before I reached adulthood. Normally, I go to the one in Rockridge which is pretty good, so I just made the assumption that the service and the food in NB would be of the same or relatively the same standard as the one in Rockridge. When you enter into Barney's, there is a sign that says ""Please wait to be seated"". So we followed directions and waited. The place was packed, but there were a few tables available. The host passed by and then half way turned to us and said, ""just sit wherever"". I thought, ""OK, that was weird..but whatever!"". So we went to sit a table close to the outside patio. My friend got up to go grab our menus which wasn't a big deal. I had to pee pretty badly so I got up and walked to the bathroom only to find out that I needed a key. I came back to ask for the key, stood at the register for a bit and then saw the host and asked him where was the bathroom key. He waived his hand and said in a rude tone, ""it's over there"". Where the hell is ""over there""? I looked in the direction of where he had pointed to a spot that was on a counter that was bellow the main counter and found the keys. When I return from the bathroom, my friend leaves to make a phone call and returns about 10 minutes later. We talk for about another 10 minutes and still, no waiter. We notice the waiter stop at a couple of tables, actually going to the same table twice just to ask if ""everything was OK"". I observe the host, escort a large family to the table behind us. I thought, ""he probably is doing that because it's a larger family"". But then I see that he does the same thing for two people whose seats were literally a couple of feet (no more than 5??) from the entrance. By then I'm pissed. My friend gets up to go ask if we could be waited upon and apparently when she arrives at the counter, the waitress says, ""are you ready now?"" The waitress eventually comes over, takes our order without making eye contact, acknowledging our presence or anything that is remotely appropriate and leaves. After I point out to my friend that for whatever reason, we're not getting the same service as everyone in the restaurant, she agrees and says that we should leave. Which we do.For background-- my friend and I are both African American females. She never pulls the ""race card"" but I have to admit, that I do pull it more than she does. However in this case, I was very reserved. I don't know why the waitress and the host decided to be exceptionally rude to us, but I'm assuming that this was based on our race since the only thing that separated us from everyone else in the restaurant was solely our race. We had money to pay for our food like everyone else; we were dressed normal like everyone else; we are both students like 20% of the people in that restaurant-- the only difference was that we were the only African American people in Barney's during the time. So do I recommend eating at this place? The food is great but the quality of the food does not overshadow the utter disrespect that those Barney employees showed to me and my friend. I refuse to be treated like a second class citizen so I will not be returning to this restaurant or any other Barney's restaurant.  Go to Eureka! instead."
42,"Avoid this Barney's at all costs and go to the Solano one instead.  Not all Barney's are equal apparently...We went as a big group from work.  Finding parking can be tedious, but that's not the main complaint.  There's a reason why this spot was not even half full for lunch.  I counted 5 tables max.  I had the bacon cheeseburger for $8.50.  All the bacon from our burgers were not crispy.  Nor soggy.  Worst yet...it was chewy!  Not pleasantly so.  More like beef jerky or turkey jerky.  We took a bite and chewed for a good minute or so.  Are you SERIOUS?!  I'd take soggy bacon over this any day!  First time ever I've experienced such an unpleasant bacon burger.  I had to pull out all the curled up bacon strips just to be able to continue eating the burger.  Even at that point, the burger was not improved  with the jerky/bacon removal.  The patty was dry.  I just surrendered at that point.  There's no point in continuing and consuming such calories when it's just plan gross.  I left half the burger on my plate.  Disgusted.  This meal made me SAD.I noticed my colleague's burger with a giant burnt patty on an undersized baguette.  The spicy curly fries were incredible.  YUM.  But the regular skinny fries were bland.  Does it hurt to just sprinkle some salt on these flavorless starch?  It comes with ranch sauce but it should be an option and not a requirement.  The sweet potato fries were okay.  So, the lesson to the story is to ""get the spicy curly fries.""  Their other redeeming item was the Oreo shake.  So delicious.  I'm glad I split this baby with my coworker.  It was most definitely the one satisfying thing about our meal.  I did not regret downing the shake before our burgers came."
43,"Parking is a bit hard to find here like others have mentioned.Came here on a Saturday for lunch with my boyfriend and we waited to be seated. It took about two minutes for someone to finally come and seat us. I ordered the voodoo burger and my boyfriend ordered the bacon cheese burger which came in about 10-15 minutes. The voodoo burger was actually a bit spicy but it was the perfect kind of spicy for me (considering I do like spicy foods). My boyfriend also says that the bacon cheese burger was okay. We like that the bacon is a bit thicker and they're actually very generous with the bacon instead of just one or two slices.  I was kind of disappointed that the waiters weren't even really aware of their customers. My boyfriend and I were just about done eating and all the waiters seemed to just be at the front of cashiers doing who knows what. It wasn't even that busy.In conclusion, the burgers were okay. I wouldn't really go here a lot. I honestly don't even expect that much... I rather go to In and Out and pay less!"
44,"Good but not spectacular; not up to my standards for a classy gourmet burger restaurant.My roommate said that they never have good service, and that was correct.  It took a long time for the waitress to finally notice us and take our order.  The table next to us arrived a while after us, but they got served first.  The curly fries are good and spicy.  I've had the milano with the organic vegan patty, which goes very well together.  It was quite satisfying and healthy with lots of veggies.  I've also tried the portabello burger, which is okay.The first time I came here, they forgot to cut my orange so it was just a circular slice which I couldn't eat, so I thought it was only for decoration, lol.I don't understand why the whole wheat bun isn't an option for all burgers.  For some reason, they only list it for the health-sounding burgers.Honestly it isn't worth as much as they charge.  In my opinion, burgers are pretty easy to make anyway.  For the same price, I'd rather go to Crepevine next door, which has better food and can last me 2 meals.The fillings are creative, but the buns taste like they were mass-produced.  The whole wheat didn't have grains or taste chewy; it seemed like white bread with caramel coloring and a sprinkle of sesame seeds."
45,"Was in the area on Labor Day looking for a place to get a late lunch, and decided to check this place out. Very spacious and lots of seating with a nice patio area. Service was lackluster, not that they didn't do a good job, but I didn't feel especially welcome there. Food-wise was just okay. My favorite was the sweet potato fries. Really crisp, not overly oily, very well done. The chipotle aioli it came with definitely has a kick. Ordered a guacamole burger medium rare. There was definitely a good amount of gaucamole, which I loved. The burger itself was a little over-done, and had some bits of gristle. After a while (because I'm a slow eater) the burger itself started getting a little dry. Ordered a chinese chicken salad with dressing on the side. The salad dressing was pretty tasty, and the chicken it came with was surprisingly not as dry or tough as I would have expected. The cabbage underneath had some bitterness to it though, not really sure where that was coming from. Overall, for being a gourmet burger joint, the burgers fell flat so my rating is based on that. Fries are outstanding though."
46,"A week or so after my original review I was contacted by Barney's because they wanted to apologize and send us a giftcard for the money that was essentially stolen from us. However, almost a month after, I have not received anything. I've contacted them both by Yelp and by phone and no reply, so I don't believe anything is actually being done to fix what they did. If I could give them negative stars, I would."
47,"Meh. Asked for medium rare, got well done, and only one waiter made it difficult to take back. Charging 3.25 for fries seems like a crime, especially if you won't even turn hot water on in the bathroom or keep the restaurant warm."
48,"This place is nothing special. The menu is exciting and the vibe of the place is wonderful but the food is not great. Both time I went my burgers were overcooked. This place has a lot of potential, but unfortunately they aren't living up to it yet."
