,review_text
15,"Boy, oh, boy was I excited when I entered the restaurant and saw the huge container full of horchata! Usually, this is a sign that the restaurant serves up some pretty good authentic Mexican food. Sadly, this is not the case, here. The beverage was a little peculiar tasting-something was off, and I'm wondering if soy was used as a substitute ingredient. When I read the menu items I was disappointed that carnitas wasn't offered, and settled instead, for some beef enchiladas. Again, this dish was way off-these weren't oven baked enchiladas, but rather a stove top quick assembled and heated version which wasn't anything near the actual traditional dish. The sauce wasn't tasty at all, and the diluted sour cream stuff squirted on top actually ruined the dish even more. For $13 I received 2 enchiladas and a cup full of horchata...no rice, beans, chips, or salsa. I don't intend on returning and don't recommend this restaurant, at all. Some pretty significant changes would have to take place in order for this restaurant to be tolerable. Bottom line : Food is way off."
16,"Tacos are probably my favorite food. It's hard to mess up a taco. But this place manages to not only produce flavorless tacos, but charges at least twice as much as what they should cost. They use high quality meats, but completely ruin it by not seasoning properly. And the salsas are absolutely the blandest, most boring, tasteless excuses for salsa I've ever had in my life. Overpriced, under seasoned, boring, bland, will not be back! Salsa is supposed to be spicy, people! Sheesh. Such a disappointment. Also, salt your stinkin' chips. Tacos have never made me this sad!"
17,"If it'd be possible I'd give this place one star. This was nothing close to Mexican food. I ordered a steak taco and a fish taco, who knew steak was pricier than fish nowadays. My steak taco's ""salsa"" literally tasted like tomato sauce and it was extremely warm for some reason. We also had to pay for chips, and the salsas were not great at all. Fish taco was alright. The food had no flavor whatsoever. I will never return to this place! Paying $10 for two tacos was not worth it."
18,"Overpriced for what you get. Portions need to be larger or prices lower. The food is good, but not worth going twice for."
19,They put BBQ sauce on my carne asada tacos. I just wanted onions and cilantro.The bathrooms are nice though. Come here for the bathrooms. Food is expensive and has BBQ sauce on it.
20,"Terrible. Ordered the Ensalada de Primavera. Took it all the back to my office only to find ROTTING LETTUCE, ROTTEN AVOCADO AND NO SALAD DRESSING. So disappointing. Went all the way back to return it and before I could finish telling them all the things that went wrong, I was cut off by the cashier. Very bad customer service, did not even apologize. Very poor quality control. If you don't believe me, there are 10 pages of 1 star reviews. looks like they just don't care."
21,"I ate here today. While the place feels warm and inviting the food is just blah. I ordered a Torta Al pastor and quite honestly it did not impress me. It was a less than ordinary Torta, beans, meet and a few slices of avocado, for almost $10. Pricey for what you get. It's below average and the people working the register are high school kids that don't know what to recommend. I would​expect that for almost $20, to have a savory Mexican Torta, maybe some chips, but I was informed I had to buy them if I wanted chips. I asked for some salsa to give my plain piece of bread and meat some substance but I was told I had to pay for it. My overall impression from this place is that it feels warm and inviting BUT prices are a little high AND food is below AVERAGE. I'll keep searching for good, savory and authentic Mexican food."
22,"I really don't care for it. It's over-priced for both the quality and the quantity of the dish.I find it almost pretentious for a single crispy taco to cost $3.95, composed as it is of a single tortilla and a measly amount of filling, which in no way is offset by the flavour, or lack thereof, of the item itself, not helped in the least bit by a runny salsa that  almost rivals my terrible run on this sentence.The chicken tortilla soup was not my type, but I can't rate it objectively as I have never really been a fan of mole --- and it tasted like it was based on a mole sauce.I'd rather dine at Picante anyday."
23,"There isn't a salsa selection for the chips. there was a verde and a pico de gallo and they weren't very flavorful. Zero seasoning in the chicken tacos, my son didn't like the steak taco which he said tasted plain. i ordered the tortilla soup, it was super thick and I had to add salt and pepper. It seems like they are scared to use seasoning here. The employees are very nice and I wanted to like this place but I can't justify coming here again and spending $50+ on tasteless food. I came here a few years ago and the food was good. Something has changed since then. Maybe it was just an off night."
24,"Way over salted, over priced tacos. The woman who took my order was exceptionally rude."
25,"Bland food that is very overpriced. $4 street tacos on store-bought tortillas,  $5 elote is just a dried up piece of  charred corn with a blotch of chili powder. Terrible. Found 3 bones in my tiny chicken quesadilla that I could barely cut through. Service is unfriendly. They do have a bathroom which was the only plus as it's hard to find public restrooms anywhere in the Bay Area."
26,"I was passing through when I saw Tacubaya. I ordered the House Specialty dish Chicken Quesadillas with pesto. $9. I left disappointed and hungry after. The portions are very small. It was 2 soft taco shells filled with chicken, cheese, and covered in pesto and radishes. The pesto made it very salty with the cheese. It tasted very bland and had to add a hearty additional amount of Tapatio sauce. Save your money and go to a food truck. Overpriced and small portions are not my thing."
27,"The worst, simply put overpriced fake mexican food."
28,"Very dissapointing meal. Both my husband and I had tacos - fish, pork and chicken between us. They were bland and non-descript - I didn't even finish mine. The guacomole and chips were no better. Lots of chips and a little guacomole - the chips tasted like grocery store bagged chips and the guacomole had way too much lime in it. Don't waste your time or money here."
29,"I feel like this is probably a case of ordering the wrong thing, but I followed the recommendations of my fellow yelpers so I was surprised by how much I really didn't enjoy my meal.  Situated in the beautiful and emerging 4th street Berkeley area Tacubaya is proof of how much looks can be deceiving.I ordered the taco al lengua and taco al pastor, al pastor is always my go-to at Mexican joints and lengua because why not? The lengua was bland and chewy because it was overcooked.  Halfway through my small taco I really didn't feel like eating it anymore [which is saying a lot because I love eating].  The pastor was just okay, the sauce that's included soaked through my tortilla so it was impossible to eat with my hands, a big no no for tacos.  The only saving grace was the diverse and impressive stock of hot sauces, I don't think I could have finished my meal if it wasn't for them.It's not that the tacos are bad because they're really average to below average.  But the fact that they're four dollars each and I can get noticeably better tacos for a dollar down the street makes me know I won't be back.  It's almost criminal the markup they put on the food when you consider the actual quality.  Although I'm sad I didn't get to try the veggie tostada [they were out of stock] it's not worth it to me to play Tacubaya another visit. Kind of a strange side note: the pickled pepper and carrot that come with the tacos were by far the highlight of the meal.  Kind of funny that something so unassuming would be so tasty.Til next time, keep eating keep learning!"
30,"It's clean, a fresh vibe, and had potential...but $16 for two tiny tacos and an elote...no thanks.  I was still hungry.  The quality should have been off the charts for that price, but wrong again.  It was so bland I can't really remember what the tacos were.  Guessing in this part of town you pay up to stay away from Berkeley scum, and get used to boring expensive food?  Coworker got the enchiladas for $8...2 normal tasting enchiladas with nothing else.  Another got the chile releno..look, none of us were talking about the food at all.  There are a few gems we go to for lunch, but this one isn't being put on the rotation.  Bye bye.FYI: what is on our rotation at lunch?  Angelines Louisiana Kitchen (every week), Noodle Theory, Gypsys, Graysons, Southie..."
31,"Nothing special. The salsa verde and pico which come with the chips are flavorless, bland and that is a bad sign for any Mexican restaurant.  If they can't have good salsa then the rest is downhill.   We had the Frijoles, which were good... a bowl of souplike beans which a few fixings, again lacking any authentic flavor.  They did offer a great deal of commercial hot sauces to choose from... but again if I want to flavor my food with commercial hot sauce, then why should I go to a restaurant.  Would not be going back"
32,"If you want to throw down $20 for an overpriced mediocre meal, come here.  $3.75 per vegetarian taco which is literally 2 bites.  Their cucumber lemon water is good though.  The place appears disorganized, one of those open spaces that still feel crammed.  No soaps in the bathroom and when I asked they said, yeah the soap dispenser broke so we don't have soap in there.  Um, gross.  I can't even imagine the germs floating around here...and what about the servers not washing their hands with soap.  Isn't that a violation?Would I come here again? No thanks."
33,"An hour after eating your chicken tacos I spent the next 18 hours feeling nauseous, sweating and throwing up. I now associate you with food poisoning. No bueno. But everyone else in my crew really enjoyed the food."
34,"And in fact, four years later, despite living five blocks away, I have not eaten there since."
35,"Way overpriced. Not authentic. Very bland. And not so friendly staff. We got enchiladas (no rice or beans), soup, and a beer for $25. Wowzers. And still hungry after. Won't be coming back.... Sorry"
36,"Just horrible!!!! Tasteless chicken, soggy chicken tacos... Our plates were completely wet, it was disgusting, fish taco was dry with no sauce... And expensive !!!! Waste of time ."
37,Decided to come here on a Saturday afternoon with my boyfriend and the food was indeed different then other Mexican restaurants.  The portions of the food were quite small especially for the price.  It was a bit pricey here for Mexican food.  At least we tried it and now we know that we probably won't be coming back anytime soon.
38,"We went to Tacubaya for a quick dinner on 4th St, Berkeley.  It's from the same owners of Dona Tomas the upscale Mexican restaurant in Oakland.Line can be long here.  Check out the menu on the boards then order & pay at the register.  They will give you an number & bring out the food to you.Don't forget to get silverware from the cashier.  Mine didn't give me any.  Water is self served by the wall where the line is.  I got an Enchiladas plate 8.25.  Just comes with 2 enchiladas shredded Niman Ranch beef & cheese rolled in tortillas & topped w/ guajillo-tomatillo sauce & crema.  Meat was dry and enchiladas as a whole was just ok.  Nothing special here.I got a Horchatta $3.5 - not very good, just ok sweetened rice drink w/ almond & canela.A. got Tamal after they ran out of Tamal de Calabasa, strange.  It was just one single tamale inside shredded pork & mole negro steamed in cornhusks for $5.95.  It looked just ok, I didn't try it.Two unisex bathrooms far right of restaurant.Credit cards taken."
39,"The food was good BUT, the food is insanely over priced! The cashiers were not the friendliest, I told them it was my first time and they were still not too helpful. This place should really be three dollar signs as it is served tapas, or ""side dish"" style (and size), but I would have much rather paid $15 a plate to include sides. The churros were not worth $5.95, and the Horchata was grainy. I paid over $40 for two people and we are now off to find more food as we are still hungry. I will give them the Michelada was good and it is catered with vegetarian options."
40,"Had better. Food is bland, not an authentic mexican food restaurant. Overly priced. We practically threw our food away because it was tasteless, tortillas were not well cooked."
41,Service was fine. Fish tacos were alright. Chips were awful. Completely stale. Lackluster salsa.
42,"After hearing good reviews, we were looking forward to lunch while shopping. Paid $40 for deeply mediocre food, including: greasy, tough, flavorless kid's quesadillas; a sloppy torta de jamon with cold ham and no cheese on stale bread; 3 mediocre tacos, and a plate of rice and beans half-spilled by the waiter. In order to get to the condiments you have to push your way through the line of people waiting to order. Felt like a mall restaurant, which it basically is."
43,"1 star taken for the fact that they split my order: They brought my fish taco about 8 minutes before bringing the steak taco. Restaurant service rule 101, just wait until the order is complete. It's super fun debating whether to let your fish taco get cold while waiting for the other so you can compare flavors or scarfing it down and sitting idly while waiting for 'moar food'. 2 stars taken for very ""blah"" food:The highlight of my meal was the guacamole, great flavor, strong burst of lime, and a balanced hit of heat (I love my guac zesty and spicy, theirs was spot on). Om the downside, the guac was pretty much mashed to a pulp and somewhat 'watery', guacamole should let you enjoy chunks of ripe avocado - but other than that, it's very good nonetheless. Other than the guac, I wasn't impressed, especially for the prices. I had the fish taco and asado taco, both were irreparably bland. Even with two pieces of lime squeezed on the fish tacos, no flavor jumped out; and I was surprised the sauce that comes on the fish tacos was so unfavorable. The beef lacked flavor too, usually the act of searing meat in and of itself is enough to impart some flavor, but not here. Lastly, they make their own tortillas which is nice, but again, no flavor. And all of it could've used ever slightly more salt. I'm guessing since this place serves a pretty yuppie area, they're all about no animal fat, organic this and that, blah blah blah, but when you decide to move classic Mexican favorites upmarket (in price and positioning), you need to execute, and FLAVOR is a key ingredient to success. I won't be going back to Tacubaya, unfortunately for them, there is too much competition from ""regular"" taquerias/taco trucks and upmarket Mexican restaurants in the Bay to have to succumb to overpriced, underwhelming food."
44,"El grave problema= la calidad de la tortilla. Sliding downhill is this longtime Berkeley favorito. Sunday brought a meal at 3:00 PM with a surly cashier, raw tortillas, and food that seemed like it had been cooked on Saturday.  All this despite an open kitchen with busy cooks. The crew seemed demoralized. Even when we returned the tortillas for cooked ones, we still got an unfinished product. The chile relleno was  lifeless, the tacos lacked sabor. Four stars for the aguas. And we used to love this place."
45,"I walked past the restaurant and the aroma caught my attention and made me crave a taco. So I ordered the Taco Al Pastor with spit-roasted Niman ranch pork in adobo marinade with avocado salsa. For $3.65 I asked how many do I get and the cashier said ""one"", so I got some chips and salsa too. The service was spot on but when I got served I thought I got some kid's order; a taco with only some green stuff sparingly on top of the meat. Plus it was similar to a Taco trucks but lacking anything. Honestly, I get more flavor and ingredients paying $1.25 at a taco truck. The chips and Salsa made up for the skimpy taco by a little margin; the salsas are fresh and they didn't skimp on the chips.I am not impressed."
46,"There are at least 40 taco trucks in the East Bay better than this place.  Of course one wouldn't have the same first-world atmosphere of Fourth St. we all love and cherish, but I digress.  The carne asada tacos tasted of pure chili powder adhered to bland, fatless shoe leather.  I'm good with a lot of heat but after eating these I had to find a rest room.  Fast.  I don't know what kind of fish is in the tacos but it's bad-fishy, the exhaust smells from the kitchen confirm it - offensive.  What the heck is wrong with tilapia for tacos - it's mild, plays nicely with taco essential ingredients (once of which is NOT slaw), and doesn't dominate with an off smell.  I get the feeling the Dona Tomas gal is cooking pretty far from her roots here; all the abuelitas of the world are rolling their eyes and my stomach wants bread.  I guess if your reference point is Chipotle-bland you might give this place 5 stars, otherwise it's up-marketed, characterless, poorly balanced food with no star of the show.  Speaking of the tacos here, perhaps there are individual dishes that have some life, but I feel certain the kitchen doesn't know the difference between good, quality ingredients allowed to shine vs. incendiary stomach-cancer inducing heat."
47,"A Graphic Artist living in Berkeley, whom I was visiting, really recommended this Mexican restaurant. I warned her... I'm very critical about Mexican cuisine...On the menu...Chile Relleno (**** $7.50) Description - A Battered and Fried Poblano Chile stuffed with Summer Squash, Spinach, Riccota, and Queso mixto in Tomato Sauce and topped with Cilantro and Crema. The description does not do the stuffing justice - as everything is mixed in an Avocado-colored stuffing which is very subtle and delicate in flavor. Not the best Chile Relleno I've had, but very creative. You would not find a Chile Relleno like this in Mexico... the Hell with authenticism! The value was totally underwhelming...Tamal de Verduras (** $5.95) Description - A Tamal stuffed with Summer Squash, Spinach, Riccota, and Queso mixto and topped with Salsa de Puya, Crema, and Cilantro. I knew that my ordering of a Chile Rellno would result in my starvation this evening... I asked the Register Person if Tacubaya if there were Burritos on the menu... I shouldn't have said Burrito - in fact, if you use ""that"" word, you'll receive a glare from all the employees YOU WOULD NOT BELIEVE! What is with the word Burrito? It is a Mexican food item, isn't it? Can someone explain the antipathy towards a Burrito?OK... if you don't like Burrito... let's try a Tamale... er Tamal. The Tamal was not stuffed because the Tamal was not thick enough to stuff in anything. 5 1/2"" x 3"" rectangular in size, it was only about 3/8"" high... how can anything be stuffed into that? Rather, everything was diced and sliced into little slivers and mixed in with the Corn Meal (Masa) or it was folded in the Tamal. And because of the flavor of the Corn Meal which overwhelms any and every flavor... this was one of the blandest Tamals which I have ever had. If you go to your local ""Barrio"" Taqueria - Tamals are less than $1 EACH!Corn Tortillas (**** Complimentary) Steamed, and wrapped in Aluminum Foil... the 5"" round Tortillas could have been the most authentic Mexican part of the evening! Of course, if I wanted more, I would have been charged another arm and another leg....Horchata ($3.50 **) Let's learn how to make this, Tacubaya! My mom used to make this before her passing (bless her heart), and of course she didn't call it Horchata and she used different ingredients to sweeten the drink. The point is that she would always put her mixture through a strainer during the grinding or while the drink was poured. How hard is this?!?!? At Tacubaya, you'll have to drink your Horchata very, very quickly.... or live with all the powdery stuff at the bottom. I'd rather have the restauranteur use a kitchen utensil called a STRAINER! Value (**) Yikes! A Chile Relleno, a Tamale... oops Tamal, forgot this was authentic, upscale Mexican... and an 8oz glass of Horchata = $18.41.  I just love the unintended humor of the juxtaposition of the entrees and utensils... huge utensils to be used with small plates and smaller portions. Some of the attributes I like of Mexican restaurants are the generous portions and familial familiarity - whether authentic or not, it seems Tacubaya has lost those traits.Interesting observation - everyone who was Hispanic was behind the Bar... doing the dirty work...The Mexican restaurants that I frequent are very family-friendly with many Hispanic families out on the weekend - Tacubaya is definitely NOT kind towards groups - from the ordering at the register, and the layout of the restaurant with most of the tables being only the two-person variety and quite a bit of seating at the Bar. In fact, a group of five people ahead of me in line turned right around once they observed the layout and how the ordering worked. This observation might seem a little extreme - the Atmosphere of Tacubaya reminded me of Edward Hopper's painting, ""Nighthawk""- Individuals or Couples seated in a mood of isolation. Maybe the owners of Tacubaya really know their clientele.After leaving Tacubaya... Where's the nearest Barrio Mexican Taqueria? The heck with authentic and upscale and miniscule, I'd be more content with un-authentic and grubby and voluminous... I need some more food!"
48,"I brought my husband here yesterday over his protestations (he's the taco truck king) and he was FLABBERGASTED that we spent $13 for one tiny pork taco, two tiny goat cheese-asparagus quesadillas and a cup of coffee.""Thirteen dollars? Did you say this cost thirteen dollars?"" he couldn't stop saying. LOL we should have gone to Vik's, I guess!"
49,"It was my first time here, highly recommended by my good friend as she's had good experience. You go line up, order and pay then get your number. Cool numbers BTW.I got mine promptly which was ceviche. I had misread it so I asked if this was the scallop special. The food runner told me she did not know what it was in English but she speak great English. So I walked back up to make sure I got what I ordered and sure enough, it was. What was strange was that I got my order before my friend's guac and chips. Halfway through my meal, still hasn't shown up and I'm not a fast eater.The food runner then dropped off the plantains and tortillas then took my friend's number away. We didn't really think about it until I was 3/4 finished with mine. We were basically being patient. But then we noticed the 2 guys behind us got their complete meals so I was like, excuse me, could we have our number back since not all our orders are here. Food runner looked puzzled then looked at the receipt. Meanwhile, the tortilla was getting colder. So were the plantains. STILL NO SIGN OF THE GUAC and CHIPS at this time.FINALLY our orders came only after we brought it up with the same guy at the cash register. There was some mix up blah blah blah. He said he comped my friend's credit card but not sure how much. I'm finished with my meal and they were finally eating theres. Had to bring up for the 3rd time the the GUAC and CHIPS HAVE NOT ARRIVED. One of the orders was chorizo and refried beans. My friend was like, wheres the chorizo, the same guy said it's in there, we've been making this for years yet when I asked the food runner what it was, she said it's just refried beans. I tokk my clean fork and tasted it, tasted no chorizo in it. I took my fork to squeesh it to look for any chorizo pieces, not even the meat granules could be felt with in my mouth. Usually you can. So she brought it up again and I did not appreciate how she was talked to. He was talking down to her. I was so put off. Why did I choose this place? Ugh. Well, I tried it once and this is the last. I'll just go to Cafe Rouge where we've always been appreciated. Churros were super raw doughy in the middle so I couldn't really eat it. Thank goodness the plantains were at least good. Such a disappointing experience for a first time customer."
50,Pricey ... small portions ... service just ok ... I had better mexican restaurants ... and way cheaper !
51,"We just spent $30 here for lunch today for myself, husband and 2 year old son and I definitely feel like we got kinda ripped off.  Fine, I'm sure their using grass fed beef and  organic chicken & veggies but $3.75 for a tiny taco??? I could eat 4 all by myself.  The tacos were tasty but not $3.75 tasty.  Even the veggie version was $3.75.  We also had a $6.75 tamale which was ok, but again not worth it!  Sadly, I don't think we will be back."
52,"I've been to this place twice - once about a year ago, and again today. Last year, I went with my mother. I don't remember what I ordered, it was unmemorable... I remember that my dear mumsy got chicken tacos, because she ended up sending them back. She was sure they were fish. The staff insisted they were chicken - I ended up trying some and I wasn't sure, it was either chicken boiled for waaay too long or some nasty fish. Either way it wasn't good.I went again today, this time with my dear father. What I really wanted was a vegetarian taco, preferably from a taco truck, but that wasn't convenient near 4th St on a Sunday. I tried to order one and the girl was like, we don't do those. So I said well how about I order a meat taco, and instead of the meat you just put some avocado or something in? (Come on, work with me.) Anyway she then suggested I order a side of tortillas and avocado. WTF? She was pretty dismissive. Uh, no thanks to just tortillas and avocado... so I ended up getting a mushroom tostada. It wasn't great. (Also I ended up paying nearly $20 for a single taco, a tostada and two drinks.) If I was wandering around 4th St and getting thirsty I would totally get another horchata, otherwise, I won't be back."
53,"I used to really like Tacubaya, but then they really used to be more flexible about their ordering policy - things like leaving cheese off the tops of beans, and so on - I'm not talking about something complicated like tamales which already have the cheese in the formed masa here! It was awesome that both my omnivorous sweetheart and I could eat here. I loved their tofu divorciados for brunch and the staff was always pleasant. Sadly now they flat-out refuse to leave cheese off of things, which is weird and irritating.Draconian ordering policies + only one vegan non-salad option for dinner = 1 star. Boooo."
54,We arrived at 8:45pm and took a seat. Only to be told at 9pm they are closed. No one said anything they just let us sit there until 9...keep in mind there was not a bunch of people there...
55,"Ah - Tacubaya - how I would love to love you - but you are just not very vegan friendly, are you?  I know it's not your fault that I can't consume legumes, but then - why is it that vegetarians are relegated to beans and cheese as their Mexican vegan options?  I am sad to say that I have given up on you, Tacubaya - my heart belongs to Gracias Madre where I am - at least for now - treated to rich mole sauces, perfectly cooked vegetables, gorditas, empanadas and other delights that you just can't see fit to provide as vegan options."
56,"First off, the girls (cashiers) don't look like they want to be there. Second off, food was disgusting. I ordered two Carne asada tacos and nop, couldn't even finish the tortilla. Seems authentic but I just wasn't diggin the vibes or the food."
57,"Great agua fresca alone can not sustain a place... i'd go back because there were some things that were good (guacamole was on point, but the portion size was way too small for $6) the torta al pastor was mediocre at best... flat flavor, way too much bread for so little meat and avocado (and i think a torta needs tomato, but that's personal preference)good thing there are so many taco trucks around to get tortas and i don't have to rely on Tacubaya..."
58,"Have been wanting to try this place for ages. We finally made it but were a little disappointed.  Chicken taco and fish taco were bland.  Sope de chorizo y papas was the best thing we had and it was pretty tasty.  The ceviche was pretty good, but have had better.  We went in hungry (2 of us)for dinner, spent $40 with dessert and were not quite full when we left.  Might try it again sometime if we are in the area, but won't go out of our way."
59,"I think someone needs to crane-game this b*tch up and drop it somewhere on Fruitvale. Seems as though being on 4th street for so long has skewed your perception of acceptable: $4 for 1 taco and $1.75 for a *can* of soda? Seriously?I mean what; was the soda delivered to you in a golden van, by a golden man, with a golden hand truck? Nope, probably from Costco.Anyway. Probably wont be back. $th street scares me as does the lady standing on the corner singing folk music with all the wind chimes."
60,"I'm worried Tacubaya is slowly going down in quality. This used to be such a good place but lately it's been less and less fresh and tasty. For the first time ever there I had a meal I had to return, a tortilla soup!, it was simply inedible (cardboard hard tortilla chips in the soup...) , which is a shock, that soup was always such a sure shot and so fresh and delicious. They changed it and what they gave me was ok, the chicken was really not super fresh either.... Bummer... I really like the staff there and I had some wonderful meals at Tacubaya over the years, so I hope they right the ship... Otherwise I'll take it this out of my regular rotation and go to Picante even more often..."
61,"This place wasn't bad, wasn't great... We were hungry. It really did not stick with me because I actually do not remember what I ate!  I recall my friend leaving half of her dish behind. Getting a seat is a pain in the arse. The prices are RIDICULOUS considering that you have to go to a counter and order.  Their prices are for a full service restaurant, not a fancy taqueria.  Dude, just go to a taco truck... it will be more memorable. The should get 1star max, but due to the fact they stay open later than everything else in the area... they get the 2nd star."
62,"This place is a joke. Looking at the menu I noticed it was expensive, but you figure you are on 4th Street, so that's par for the course. Then I asked if I could get the enchiladas with just cheese instead of beef and cheese, and the cashier said no! EXCUSE me? You've got to be kidding. That points to only one thing- the enchiladas (and who knows what else) are made ahead of time. I'm sorry, but that is just unimaginable. You are a mexican restaurant in the bay area and you don't make enchiladas to order? Shame on you. I ended up getting a seasonal special, asparagus quesadillas. They were way too small for the price and nearly flavorless.  My red rice was just as bland. My lunch mate got a tiny little taco, nothing special, and the flavor was pureed out of the black beans. The only redeeming item on the menu were the churros. But I'm not sure I'd want to support this place and their lame practices just for them. This place has a 4 star rating? Come on yelpers, get it together."
63,Sucks for takeout. They make you wait in a twenty minute line just to pick up preordered items!The food is ok but poor for the cost.
