,review_text
10,"FYI this place is NOT dog friendly, but there seems to be some confusion. Came in with our pups, the waiter commented on how cute they were and then brought us water for the dogs. Drank some beer and ate food (a little slow but they were slammed) and everything was great. The owner/manager came over and says actually dogs aren't allowed. That would have been fine if they told us at the beginning, but after being there an hour it was a little off putting. Great spot, but definitely not one to bring the pups unless they change the policy. Note: We sat on the raised patio, at least 10+ feet from any other customer. Our pups weren't loud, and several patrons came up to pet them during our visit."
11,"Jupiter has definitely changed. DON'T BE FOOLED BY THE OLD PICTURES!!!! The quality of the pizza has definitely gone down. Their concern about taste and quality is over. This used to be a GREAT place to eat. My favorite spinach and artichoke dip is now artificially colored green in a small container and not as tasty. I ordered the Circe pizza which in the past was delicious garlic buttered, shrimp, cheesy and delicious -- it's just not the same. The pizza that I had was quickly thrown together with no butter and a bunch of garlic, plain tasteless shrimp barely any cheese. I was so disappointed. Got to scratch Jupiter off the list of go to places for food this is only a drinks place.The only thing that has improved to me was the pomegranate cider it was delicious! Used to be to sour."
12,"Ugh, my waiter spent more time macking on the girls at the table next to our than he did serving us. The pizza, simple pepperoni, took a full hour to show up. Thankfully, he comped is for the wait, but still I was too HANGRY by then to forgive this oversight. Moreover, the pizza was just OKAY. It tasted like gourmet Pizza Hut, if such a thing could exist. In the words of 45, ""Jupiter is so overrated. This was loser pizza. Good beer. Such bad pizza. Sad!"""
13,"This place is more about the vibe and location rather than the food itself....It's a beautiful and large space.  I love the design and feel about this place.However, the food and service was disappointing...Ordered two pizzas: Xanthia and Circe.Pizza tasted so bad we all were just sprinkling chili peppers and salt onto it just to down it and leave....Table space is cramped which I could understand given its location, but that gives no reason to be cranky when delivering food and the table is not fully cleared for you....Also, the bus boys kept bumping into my chair was not the least apologetic about it...Saw this place once and am done with it!"
14,"Worst customer service I have ever received ! Our waitress's name was Emina! Her attitude was just awful! They messed up on our order twice and brought out the wrong food, she charged us for items we never actually order or received, my friends order came out 25 minutes before ours did! YES! 25 minutes! We had to beg other servers for drinks and water refills because she never came back after taking our order. We waited for her majesty to show up after 20 minutes of sit there waiting for s check and some boxes! I then called on the manager which was just as bad! Horrible service! Even worst management! What a shame because the atmosphere is amazing !"
15,"Nice outdoor seating, but it must be near a dog park because we would frequently get an intense blast of dog poop smells our outdoor table in the back corner!Food was ok, but limited menu. Just pizzas and I couldn't find an appetizer that looked appealing. My pizza was overdone and dry. Great beer selection!Been there, done that, no need to return."
16,"Great location, decent food, terrible service. My friends and I came here for dinner around 8:00pm on a regular Sunday and found a table easily despite the fact that it was pretty busy. When we placed our orders, the waiter asked if my friend wanted his salad to arrive around the same time as our pizzas. We were beyond shocked to hear that the pizza would take anywhere between 15 to 45 minutes. We each ordered drinks and I ordered the honey wheat beer. Definitely a good taste if you're into wheat beers! After a while, we checked the time and our food hadn't come out yet and we had hit the 45 minute mark. We asked our waiter where our food was and he said he would check. It came out 5 minutes later. Now I don't know about you, but on a relatively steady night like Sunday I don't expect to wait about 50 minutes for a 13"" pizza. We had ordered Gaia and it was way too subpar for the price and the wait. I definitely do not recommend coming out here. For the time it takes for me to get my food id rather take my business elsewhere!"
17,"It prob would of been enjoyable if our pizza wasn't over cooked so it was extremely dry, I had to order ranch to make eatable.. but the ranch was good though..."
18,"As Oakland is going through a revitalization thanks to Yuppy-Hipsters, there's a whole lot of good coming into town.  Unfortunately, some businesses are remaining lackluster & this is one of them.  While they do offer (at best) mediocre live music, it does not do the amount of overcompensation necessary to overcome the immense disappoint from food, alcohol, & ambiance. This is the rare instance when the general population will benefit from some independently wealthy schmuck coming in an turning things around.  I will return then."
19,"Place is absolutely awesome!! Sit outside by the fire pit where you can get a beautiful view of the exterior bldg which seems like your not in Oakland anymore....they have seating everywhere and cute lights that are strung all over the place...perfect for warm summer night!! Unfortunately I wish I could say the same for the food...we ordered at about 9:15pm plate of ribs from the appetizer side at about 9:45 we flagged our waiter down and asked how long it's gonna take? he finally brought it out and it was super cold!! We told him and he said ""I do believe it""? Hmmm so we gave it another try again the ribs come out and this time it's warm!...ok so we just order our pizza as the kitchen closes at 10pm...it took another 30min for our pizza...our order was simple a pepperoni pizza why is it taking so long?!?! My 2 stars are for the exterior seating I love fire pits!!...hopefully you all get better food service then we did! /:"
20,"What a dreadful place. My wife and I went their Saturday night (1/21/17); The beer was fine but my wife's wine was horrible.We ordered the chicken wings-I've never seen such microscopic, fleshless little scraps. But the asparagus was even worse-suggestion, cut off the hard woody ends. That gastronomic disaster have me indigestion and my wife the poohs.Go hungry and be glad you didn't spend your hard earned money at Jupiter."
21,"Came here for lunch around 230pm on Saturday. Was told to wait outside but no server showed up. When the server did showed up, denied inside seating despite it is raining outside. Wasted 20minute waiting and we ended up walking out.Never coming back here. Would not recommend anyone."
22,"Ok so I went here yesterday hoping to have better experience than last time, but nooo. My friend and I both ordered pizzas (Circe is my FAVORITEEEE! Which is why I keep coming back.) Any how, 20 minutes passed by and I got my pizza, my delicious pizza, I nearly finished half of my pizza before realizing my friend didn't get his. Meanwhile, three tables after us got their pizzas. We continued to wait, and wait, then when we were told that someone was checking on it, we decided to just ask for it in a to go box. We didn't even get an apology from our waiter, it was a great dinner gone wrong. And then when they bring the check they want to be all nice. The pizza really deserves 5-stars. Will I come back? Well... yes, just for Circe, and probably order for takeout this time."
23,"I would give this place a 4 or 5 stars if the service was near ""simply good"". Unfortunately, it did not meet any of my expectations. There was a wait which we were fine with but when we were seated, we had to wait half an hour for utensils and beverages and it wasn't even that busy, there were only 5 occupied tables on the entire second floor. When we did ask for utensils, the girl handing out the utensils seemed irritated that we asked her and not the server who was helping us out. The server was OK, was nice, checked on us whenever needed but we felt rushed later in the evening. I guess because he had to clock out or something?... I'm not sure what it was.The artichoke dip was Divine, it was warm and creamy so we were happy with that appetizer order. The pizza was great! I'm not big on Pizza but this place had the best pizza I've had so far in the East Bay. We had the large half/half of the Gaia and the Circe Pizza, which was perfect for 3 people. Despite the somewhat upsetting service and aura which we could have gotten better in other restaurants down the block, the food and the ambiance was great. I would definitely come back for the food and probably have it outside in the Patio. Over all the Food was Awesome however, the Service sucked."
24,"Do you like hair in your pizza? Me neither. But I found three long black strands in my wood-fired Odysseus pizza. Gross.Otherwise I like Jupiter. Great outdoor seating, exceptional beer selection. But I will not be ordering food from here again."
25,"It may have been just a bad day but I was amazed by the terrible service. Took them half an order until they even came to take our orders. When my friend asked someone for some water (a random waiter because ours had gone MIA) he basically said ""Yeah I have other customers ask someone else bye"" and ran off. Drinks were great and the food was good but I haven't had service that bad in a WHILE."
26,"The service is horrible here. I've been here quite  few times, the people don't acknowledge your presence, and they messed up my order every time I've been here. The pizza is okay but I prefer Zachary's or Slivers more. I enjoy the outdoor environment at night with the lights and fire, and the white wine is decent. Other than that, I do not like this place that much. It is good for groups as they have large tables in door but the service is so bad that if you come with a large group  they will mess up your order or it will take a long time !"
27,"When we first walked in, it seemed like a really awesome place. Really lovely atmosphere. However, the service was some of the worst I have received in a very long time. After sitting for 10 minutes we had to flag down a waitress. She was not welcoming, wasn't sure if she was just introverted or just didn't want to talk to us. The tables around us kept glancing up for help we noticed, it didn't seem like many were getting the service they needed. Our waitress did not check back with us after we got our food, so we once again had to flag her down to finally get her to come over. At the end, after waiting as patiently as we could, we got another server to finally bring us our check. Bummer, because this place has a lot of potential. Will only be returning for drinks at the bar, where it seemed like the service was actually decent. :("
28,"I came here on a Saturday night after a concert for some drinks and was hoping for something to eat as well. Immediately when we sat down a server came over and said coldly that we would need to order drinks from the bar. A few moments after that, another party sat down at the table next to us and the SAME server walked up to them and took their order happily and brought one of them a special birthday beer or something.. Everyone in my party was so confused as to why we were basically shunned by this dude from the second we sat down when he was clearly serving other people who arrived later than us. We tried to get food around 11:45 and after waiting for a while I walked up to the bar and asked what the deal was and the bartender informed me that they stop serving food at 11, which would have been cool for the server to have told us, especially because we had food menus on our table when we sat down.  The beer was fine, and the atmosphere was nice. I don't live in Berkeley but even if I did i would be unlikely to return just because of this experience."
29,"Went in asked for Marvin, a bartender.I was  looking fir an actual bartender.  Instead I got knob pullers. Went to East Bay spice company where Adam was and found out Marvin was there as well! Amazing amazing"
30,"Expensive food, no gluten free options. Outside dining is the only reason I'm giving it 2 stars. The patio is nice. I was with a group of 7 talkative women and the manager cut off our drinks after we each had 2 because we were being ""disruptive"". We were animately talking, no one was drunk, and... it's a bar... near campus!  This was after they forgot about our food... we had to remind them after 40 minutes that we still didn't have our meals. No apologies from the staff. There are better places in Berkeley to chill."
31,"The menu here is limited. The wings are good and the pizzas are alright.I came here a few months ago and it was really busy. I was with a group of friends and we were waiting to grab an outside table. We had spoken to one of the staff before. One of my friends accidentally bumped into that staff member and he was unnecessarily rude and essentially told us to not get in his way.  Finally, we got a table and had our dinner. We decided not to tip our server because of that incident.I would say that the service is usually great but why would I pay money to be treated disrespectfully? Nope, no thanks."
32,"We went here for a drink and some food on Friday around 9:00.  We had ordered a Hefeweizen and a Mango Cider and then looked at the menu.  The drinks were fine.  As we looked at the menu which only had pizza options, some horrible guy ran by up the stairs and bumped the ""Seat Yourself"" sign and it hit my wife in the head.  This place has a nice outdoor seating area which is always crowded, but the inside leaves much to be desired.  It was just a bunch of drunk people and poor table placement.  Our server was awesome and comped us a beer, but otherwise this place is pretty unamusing.  So many better options in Berkeley.  The best part about Jupiter is that they have bathrooms."
33,"I always heard that jupiter is such a great restaurant, but whenever I want go there with my family it's the time that they check ID. Me and my family don't drink alcohol at all. In my opinion it doesn't make sense, i came from pleasant hill after my college and they didn't let me in."
34,"Merrr is the word I'd use to describe this place. Yes, the patio is nice, but it's too crowded and the food isn't anything special. Maybe people like it because of the beer pitchers? I can't figure it out. Bike parking out front, but that's really the only plus I can think of for this spot."
35,"The place was beautiful, we sat up stairs and the staff was nice. But I have to share an experience. My friend ordered beer from the bartender and just gave him $1 tip because he planned to go back order more drinks and tip more. When he went back to get more drinks, the bartender, who had spiky hair, said to him ""you're the one who ordered and just gave me $1 tip, not cool man."" And my friend said, I'm sorry dude here's five dollars. And the bartender refused and said I don't even want it anymore. That's so completely rude and uncalled for! Lol why make a big fuss and then not take it. The drinks were just beer."
36,"Beware of golden showers... beer all over me. Oh, and my meal isn't going to be comped. I don't even live in the area"
37,This place went downhill.  I order a mediterranean salad.  How can you mess that up?  The lettuce was wilted and brown.  I sent it back and the super unfriendly waiter didn't even apologize.  I didn't care for the flavors in my salad either.  What a waste of money!
38,We were seated but didn't get help until after the waitress helped 2 other tables who were seated after us. How do you make that mistake? We were seated at a table that she had to pass to help the other 2 tables. How about some drinks? Can we get utensils please? smh C'mon man! The food was good though. Too bad I couldn't remember it because the customer service sucked.
39,"This review is strictly based on this weekends encounter. I have been coming here the past couple months and absolutely love this place. The pizza, beer, service, and atmosphere are 5 star.However this weekend I ordered the shrimp pizza and a pale ale beer and got food positioning. I am assuming it was from the shrimp but it made me deadly sick. I couldn't move, eat, or drink for 24 hours, it was the worse 24 hours of my life. Sadly this will stop me from coming back here again. If it weren't for this encounter this place would be a 5 star. Just be careful and don't order the shrimp pizza."
40,"Slow service. Food was alright. Overpriced. Took about an hour to get our food! We were late to work.I ended up not getting my food, but I tried my friend who did get it in time. The pizza was okay. My friends who ended up getting the sandwich I wanted to order basically got bread with almost nothing in it. Don't order the marinated chicken sandwich!Was also almost charged for things we never got! Thank goodness we looked at the bill.The espresso I got was sub par, but hey I frequent third wave coffee shops.My friends who ordered beers got them and said they were great, so there's a star. Just one...I'd certainly suggest to look elsewhere."
41,The waiter we had a super attitude the servers there was terrible and the salads were horrible in the bruschetta was terrible everything there so that my husband said the waiter had attitude as big as his Jaw
42,"Wife ordered 7 Pizzas and sauces for a Halloween Party we hosted this past weekend. Ordered over the phone for pick up at 4PM. Everything was ready when I got there (so I thought), picked up pizzas and went home. 3 of the 7 pizzas were badly burnt and they charged us for the extra sauces that they never included. (I didn't know about the sauces since my wife placed the order)I've eaten here many times before and never had a bad experience, they were always accommodating since I have garlic allergies. I guess this place is only good for eat in only.Won't be going out of my way to get Pizzas from here anymore.Regret ordering from here... would've had a better experience ordering from Round Table."
43,"Saturday night review. Place was packed and seating took some time, but the hosts where really nice and they got us in quickly. Unfortunately, it was all downhill from there.  To his credit,  it did look like the waiter was 1 of 2 in the whole indoor area,  again,  on a packed night.  Really though,  there's no reason to be a jerk.  Drink orders were taken right away but he scurried off before we could finish our sentence to him,  rude.  When I asked later if we could order, he told us it looked like we were all busy so he would come back later....  OK.  He came back alright,  but to take the order of the table next to us,  who came in after us. When we decided to go elsewhere I asked for the check and he snatched all the menus from our hands and basically threw the check on the table.  Really awkward experience. Not coming back here. Upside,  looked like they had some good beers and tasty appetizers.  Can't comment on the taste since we didn't get to order,  but looked good from a distance! I did read some fellow Yelper reviews that service at the indoor and outdoor areas are like night and day, so maybe if I come back here, I will try an outdoor seat instead."
44,"This restaurant has 2 faces: the Inside Jupiter, and the Outside Jupiter. They're such different venues they deserve separate reviews... but let's average it out & call it a day, hmm?It's a fun college destination, but the food (which is the same indoors & out) is decidedly bleh. If it's a nice night, the outdoor patio is lovely (especially if you're able to snag a spot next to the fire pit). But try to sit inside and have a real meal & a real conversation, and you will be disappointed. It's impossible to hear anything over the beer-fueled din and thumping music, so you end up shouting ""Whaaaat??"" a lot. Food options are very limited - pizza & salads, nada mas. The pizza is sub-par, salads are overdressed and soggy.In summary:If you want a beer garden on a warm afternoon, Jupiter is great.If you want a pizza place, there are various & better options (let me introduce you to Pizzaiolo: yelp.com/biz/pizzaiolo-o…).If you want to sit inside & chat with a friend over a beer, find another bar!!!"
45,"Disclaimer: I'm not a big fan of pizza, but I can give credit where credit is due. I've been here a couple times to order the pizzas. Somehow, we always end up getting the potato bacon topped pizzas (I don't know the names, they're all named after moons and I can't be bothered to remember which moon = which pizza). It sounds good on paper, but it's the dryest thing ever. I do not recommend! The other pizzas are pretty much ALL dissapointing, except for their Margherita pizza. That's yummy, and I usually order that one if I have a say in what pizzas to get.They only have house beers, so if you're feeling like a bud light, well... too bad, get your uncultured ass out of here. I get their house stout or porter (usually porter because of the higher alcohol content *wink wink*). It's decent, but it taste like all the porters I've ever tried. Maybe I'M the uncultured ass. It's a nice environment and a nice location. Close to the BART station, even though parking is horrendous in this area. I think this would be a go-to hang out spot, especially for Berkeley students who wanna forget about all their academic troubles and/or personal drama. This fits the vibe of Berkeley very well! It's a darn shame that the two things that this place specializes in (pizza and beer), both are unmemorable."
46,"I came here one night with some friends after rehearsal at Berkeley Rep and was introduced to their excellent beer and pizza. Can't remember what pizza I had but it was very well done (that night). Their house ale is quite good as well. It was nice sitting out back, with heating lamps, and having a beer in the summer air. I thought I found a new place to come to on a regular basis!So after this lovely experience, I decided to bring my girlfriend here and see what she thought. First, when my girlfriend showed her ID (from mexico) they did NOT except it. We've been to lots of bars and restaurants around the Bay Area and Los Angeles; they always accept it. For the record you don't need a california ID to drink in california. Not sure if they know that.We ordered a LARGE pizza. When it arrived the pizza was super SMALL. I don't know how many scholars they have working there but the definition of large did not match with the proportions this pizza was having.The overall taste of the pizza was good at best. Def wasn't the pizza I had before. It was not worth the pricey 20 plus dollars they charged us and when I spend that much on pizza, I want A LOT OF FOOD. Not the minimum amount. Baffles me because pizza is relatively cheap to make!I asked the busser if this was the correct size because it looked a bit small. He asked if I wanted a RULER....Again... *sigh... I've heard it all in restaurants but I've never been told that.I said, after a very long pause, ""no thank you.""The waitress came back and i asked her the same thing.And again she asked me if I wanted a ruler to measure the pizza.Lady I get it I'm a customer complaining about the food but how do you expect to get the most out of me and my wallet by saying things like that to customers? Do customers actually say, ""Oh why didn't I think of that! Can you bring me a ruler!?""Be kind, professional and informative with your customers.Don't insult them.Don't patronize them.Inconsistent Food.WORST SERVICE IN BERKELEY!!!!!!!!!"
47,"I ordered a vegan pizza. It took a half an hour for the order to arrive, and the crust was completely charred. I couldn't even eat parts of it, even though I wanted to, since I was still hungry. It also had very few toppings on it, so they were skimping on their ingredients at that time.So, in short, the worst pizza I've had in my life. Also the worst service. She didn't take our order for 15 minutes, and later we had to ask the waitress three times for the check. The ambiance is nice, though, so 2 stars for that."
48,The food isn't good. The place is mainly just hyped. You'll also wait an hour before getting it. Shame because the waiter was nice.
49,"This is for the food ( my ordered item only).The Appetizer Bruschetta was disgusting! Un Toasted bread completely drenched by the marinated tomatoes, with an almost complete lack of cheese. If there was olive oil somewhere in it it was overwhelmed by the vinegary bitterness. Yuck!"
50,"Just was there this afternoon. The ambience is great but one thing needs to be cleared up in Yelp. There is NO happy hour at Jupiter. Here on Yelp in their about section in says they have happy hour and that should be corrected cuz according to the waiter today ""our beers are already cheap."" Also they have some weird policy about not splitting the bill....its just annoying when at the end of hanging out with a large group of ppl and no one has cash its very inconvenient.  Other places make it sooooo easy..."
51,We got there at slightly before 10:30 and they told us the kitchen was already closed. They claim that they open till 1am. They should serve food at least till 11.
52,"great beer and best patio in berkeley. the food is marginal, at best. sad, given the venue and the brewery. this is the third visit in a row i sent a salad back for its sliminess. it's california FCS. what gives with the lame produce?"
53,"I keep coming back because of its proximity to BART for an impromptu beer after work, but since Jupiter changed management a few years ago, the service has really gone downhill, so I don't bother ordering food anymore, which is a big red flag for me.They have a decent selection of beer, but they're often out of something or another, so check with your server.Seating can be tough on the patio, so you have to vulture and be aggressive the moment someone starts putting their jacket on, otherwise you're out of luck.Protip: if you're in a hurry, pass. If you need to get your check, do it at least 10 minutes in advance, as the wait staff has a tough time keeping track of who needs what.The good: they have beer.The bad: I don't trust the service to order anything else."
54,"Arrived here around 5:30 on a Friday with my significant other. We asked the host how long the wait was for a table inside and he said ""about 15 mins"". He asked for my #, letting me know that I'd receive a text when the table was ready. We then got a drink at the bar and walked to the back patio area (which is 1st come 1st serve, btw). Waited, waited, waited...30, 45, 60 mins. I finally walked up to the front and asked what the deal was. Apparently a table for two hadn't opened up yet.  OK, so don't say 15 mins if it's going to be over an hour!!! And maybe send an update via text to let us know there was a delay &/or apologize for the delay! I walked back to the patio, relayed the info to my S.O., and we decided to leave. Oh, and we never receive a text! Very poor experience / customer service."
55,"Pizza is absolutely amazing, but waiting over an hour for pizza is pathetic at 2PM. They didn't even have any of their taps available. They were relying on other breweries... But above all else, the service had to be the WORST I have ever seen. Nothing like seeing locals walking out because the service was horrible. If I could give places 0 or negative stars I would say -10 on service/beer choices/manager/lying to the customer 3x, but 5/5 for pizza taste. Maybe just order to go?"
56,"Overpriced and Terrible Service.  After ordering our drinks we never saw our server again. We managed only to get some food by waiving down passing servers who would all respond with the same ""Oh, I'm not your server but I'll let them know.""  When we managed to finally get a pizza the cheese was 70% burnt while the crust was still on the raw side.  Multiple bubbles in the dough had developed during cooking and pushed all of the toppings and cheese onto the remaining 30% of the pizza.  I was appalled they had the nerve to serve such an ugly inedible pizza.  Around this point the worst version of ""Norwegian Wood"" I have ever heard started to be piped through all the speakers courtesy of a hack cover band who seemingly had never played outside a garage before much less in front of people.  After 15 minutes of seriously considering just getting up and leaving another ""not our server"" server finally brought us our cheque.  50$ for a burnt pizza and build your own garlic bread? Yikes.... Did i mention the garlic bread comes un-toasted and with the garlic on the side?"
57,"I finally have some time to sit down and put some thought into writing this. My girlfriend and I have been coming here for quite some time now and usually have a grand time. Great outside patio with plenty of tables and a fireplace, mood lighting, the whole shebang. They also have a marvelous selection of beer.Our last experience however was not up to par. Walked in, and greeted by a very pleasant gentleman saying we could sit anywhere. We grabbed a table outside. The service was mediocre at best. Our server dipped in the middle of our meal. The busser or food runner was obviously not having a good day dropping our food on the table and not saying a thing, multiple times. So someone else finally came by to box everything up since our server was gone and the redemptive quality of our visit, her name was Kirby. So nice, very understanding, and explained that the beer we had was not flat but just extremely light, we hardy touched it because of its taste. She removed the beer from the tab. I guess just make sure you come in for dinner or whenever Kirby is working."
58,"Pretty Good Food, terrible serviceWe were a party of five and given quite a small table for eating a meal.  We chose to eat indoors as the live music prevented any conversation.Our wait person neither friendly nor in any way helpful.  The beers came quickly.  When the food arrived, there was no effort to help us find room for it on the table.  In our own effort to squeeze everything in, a glass filled with beer got broken.  I jumped up to ask for help as it was spilling over everything.  I approached two people, neither of whom came.  I started to grab things to mop it up and as I watched our wait person take an order before helping us, I approached yet another person.Eventually the mess was cleaned and another beer delivered.  That would have been okay, but we were then charged for the replacement beer.  Even if the breakage had been due to carelessness or intentional on our part, I have never been in an eating establishment that had the audacity to charge for a replacement drink.The experience was pretty miserable.  We won't be back."
59,"I can't say anything about the food nor the outside seating area.  I can say the waiter, Loren was rude and who didn't deserve 15%.  My friend was not feeling well, and wasn't going to order anything to eat.  So in case she wanted to leave early, I didn't order anything to eat as well.  We both ordered drinks, and Loren made a snarky comment about us just ordering one drink each when we said we weren't getting food.I was going to order a second drink, because the setting was nice and wanted to stay longer.  But just the thought of giving this guy a bigger tip was not in my interest."
60,"On a Sunday evening, seated inside, it was unbelievably LOUD.  Not sure why this establishment wants to crank up the bass filled club music to ear splitting levels.  One couple sat down and left within 2 minutes because of the volume.  The loud music then requires shouting, further increasing ambient noise.  Otherwise, my salad with garlic chicken was fine and the beer selection is of course, out of this world : )  Not willing to repeat this experience, but sitting outside can be very pleasant."
61,Homophobic waiter ignored us and then wondered around and didn't get our order.. Left and won't go back! Not Queer Friendly.
62,"Server was rude. Patio is open seating. However,  pregnant wives aren't allowed to occupy a table while their husband is getting a beer.  Luckily the waiters don't have name tags... Posted picture of horrible waiter."
63,"I came to celebrate my 21st bday here with my family and friends. I thought this place was the bomb.com because it always looks very crowded. Honestly, the food and drinks were great but the server we had was very rude.  There were about 10 of us and the server gave us plastic cups and i thought it was very rude. We came to eat and drink and he should at least give us regular cups. Not plastic cups. I was very disappointed and i felt like we weren't treated the same us other customers."
64,"They say never judge a book by its cover. Well this restaurant has a beautiful garden patio and it drew us in. We placed our orders and were anticipating the food. The first course of food took 45 minutes to come and it wasn't until another 20 minutes before the rest came. And the food was cold. But being cold was not the main problem. The pizza crust is like cardboard and the other dishes are pretty tasteless. My little daughter who is a bit of a foodie, for the first time ever, refused to eat the food. She has never in all these years refused food at restaurants or at home.My wife and I tried to force ourselves to eat the food as an example to her, but couldn't do it. We left with the food half eaten .. no 'to go' boxes this time. If you come, make sure it's only for drinks and the patio .. that's it."
65,Unimprssed with quality. Got their mediterrainian olives and it was SO hot that you could not even hold it in your hand 10 minutes past serving.
66,"Food tastes like its from Jupiter - if planet Jupiter were colonized by a species from a distant galaxy whose mission was to study earth, attempting to recreate its most terrible food, using ingredients found on their distant planet - which is coincidentally called Syscovium. You really couldn't have dreamed a worst tasting chicken wing. If someone put a gun to my head and instructed me to make chicken wings to taste rancid, I couldn't have done a better job than Jupiter at serving a stale, dry and contemporaneously slimey, dish-soap tasting chicken wing.Then there was the house made ranch dressing - a sour overspiced puddle of poorly conceived slop.I'm wondering if the folks who make the menu decisions here have ever tried the food...doubtful."
67,"Ate here the other day and ended being super sick after eating there. Chorro! Had the beet salad and pizza. Someone must have not properly washed their hands. And I'm paying for it, greatly paying for it. Sad face."
68,"Slightly unimpressed with the prices and portion sizes. This is based off of what I had today: a large house salad. I ordered the large house salad without the bleu cheese (the only gluten free and vegan option), and the portion was tiny. I got maybe 3 cups of spring mix with a dabble of red bell peppers and fewer olives. This was $8, and I could have just made a better salad for way cheaper. Was hoping for more."
