,review_text
10,"A place like Eureka seems a little out of place in Berkeley. A little too...normal. Nice upscale-ish bar/restaurant with sliding windows that own onto the street (although no actual patio), with no special twist on the menu or anything. For vegetarians, there aren't a ton of options here. I've had both the falafel tacos and beet burger and I think that might be all your choices (minus salad of course). The beet burger was interesting. I've had many a veggie burger on my life but never with beets. But I think the recipe could use a little work as it was petty crumbly, as veggie burgers are wont to be. The falafel tacos come in lettuce cups and the falafel was ok but nothing special. They remind me of the falafel disks at Subway.Their happy hour hours are are quite extensive. There are appetizers and drinks on special. Tried the brussel sprouts and they were very good. The house fries are also super good. They come with house made ketchup that is so delicious. I've never left any in the little tin they give you. The sweet potato fries are done in a way I don't love: topped with honey and cinnamon. It's just too sweet for me, but you can all for them without and they are great. Overall, it's not a place I would come back to frequently. Just somewhere nice to take friends and visitors."
11,"One night I was starving to death after hanging out at Barnes & Noble in Emeryville. A friend that I was with asked what I wanted to eat. Mind you it was 11pm.  B&N had just closed. I told him I was too hungry to look for a place & that he can have the honors of searching for a delicious restaurant so we can fill our tummies. He found this place and I couldn't have been anymore proud that he actually found a restaurant that was open late, served awesome burgers (Bison burger recommended!!! Do not waste your money on the truffle fries ""-1 star"") & had TVs. Definitely a cool & clean place to watch sports, but their TVs are a tad bit on the small side. They also have a bar which is cool for those who enjoy getting sloshed. If you're sloshed, you won't even notice the size of the TVs."
12,"EUREKA in Berkeley! This little chain happening is great. I've been to the Palm Desert one and the Village one in Woodland Hills and they're all fab. Came to town with family and went to Eureka on a Thursday night. Called ahead of time to see the wait time or make a reservation (they dont take reservations) but no one picked up. When we arrived it was very packed. We had a wait time of 20-25 minutes and we were willing to wait. We were seated in a booth by the bar. The menu is extensive. From appetizers, to entrees, tacos, finger foods, salads, and comfort foods. They also have a full bar - YES PLEASE! We ordered the salmon with mashed potatoes on the side. The salmon was cooked pretty well, maybe lacked some flavor. The mash was good. Came with an arugula salad. Also, we got the broccolini. Could've needed some more flavor and there was only 3 pieces of broccolini. The chicken tacos are a must. Almost all the locations have these tacos and it's impressive. So flavorful and has a bit of a kick. The mahi mahi tacos are AMAZING. There's mango salsa on top and the spice is so good. Kinda makes you sniffle but it's worth it. We also got the corn dogs. Those were super fun to eat. The sausage wasn't a regular hot dog, it had a lot of flavor and the batter was delicious. For drinks we ordered a Chardonnay wine and The Industry (with tequila). Overall it was great. Love the place and the TACOS of course. See you soon y'all!"
13,"I've been here quite often over the past few years, since it's a solid place to take friends out to for a nice meal or drink. Ambiance is very lively and friendly, with plenty of seating and a bar in the back. Burgers here are top notch and delicious! I've had my fair share of them and you can't go wrong :) my personal favorite is the jalapeño egg, because I love a good runny egg on any sandwich! Happy hour goes till 6pm and starts back up in the evening at 9pm? (I think...) and there are some great deals there! $2 off wine and beer, but unfortunately limited to a portion of their menu. Sad that this HH doesn't include their cocktails. Their Moscow Mule is a usual for me, but be warned their drinks are a bit stronger than other bars. Their Moscow Mule is very gingery, so avoid it if you don't like that spice! Otherwise, a great place to catch up with friends over beer and burgers! Plus they have TVs for those into sports~ knocked 1 star down for the potential long wait on occasion and the slightly pricey menu items. Definitely recommend though!"
14,"From the pictures I thought this would have been more of an appetizer/finger food/grub location. When we arrived, we soon realized that it was actually a very nice sit down Resturant with a full bar. In time for happy hour, we ordered chicken nachos and they definitely blew me away. Just as big as nachos you'd get at a giants game, but half the price and 2x as delicious. I ordered sweet potato fries along with my jalepeno burger, and there's nothing I'd change EXCEPT for the amount of honey and cinnamon they put on the sweet potato fries. It was so much cinnamon that t almost burned. Maybe only cuz my tongue was being blasted by the plethora of flavors going on haha"
15,I've been to Eureka! many times and I've always been satisfied with my meal. I'm not big on beef but every once in a while I'll get a craving and Eureka always hits the spot. I'll review my last visit which was also for my roommate's birthday. I went early to put our name down since I know they don't to reservations and ran into a friend that was early as well. I put my name down for 10 and we went to walk around before going back at the desired time. Once we were seated everyone else arrived and we brought balloons and even a cake without a box (it was homemade!). They were gracious enough to let us store the cake in their fridge and brought it out after our meal. I usually get the Blues Burger since I love blue cheese and this time they even let me swap out the beef patty for a turkey patty! Perfect! Their fries are always good as well and a few people ordered drinks and whatnot. When we were done they brought the cake out and we all sang and then cut the cake. Eureka is also great for a late night bite after the 10pm showings at the movie theatre (which I've done many times) and just a great place in general for drinks and a decent burger!
16,"h0Ly mother of pearl, BONE MARROW BURGER?! I think I just died and went to hamburger heaven. To some, the portions here are an adequate size. But for my heffer ass, I wish the portions were bigger.  My friends and I were famished after being serenaded all night by the smooth vocalizations from the talented Gallant and John Legend at the Greek Theater on May 27th. What better way to cap our late night than by stuffing our faces with juicy, mouthwatering and delicious burgers at Eureka! Let's be real for a moment plz: If your BAE doesn't base their order based on your desires, is that person really BAE? In my case, my boyfriend proved he was definitely bae that night when he saw how torn I was between the Bone Marrow Burger and the Fresno Fig Burger, so he insisted we order both to fulfill my little fat girl desires. (Even though I'm pretty sure he had his heart set on the Jalapeno Egg Burger. Oh well! Boyfriend duties, yehknow?!) Now onto the real order of business: the burgers! My bone marrow burger with a side of broccolini (+$2) was placed in front of me and I didn't hesitate to dive in. My burger was cooked to a medium rare juicy perfection, and the layer of bone marrow porcini butter was so savory, flavorful and rich. I decided to eat mine open face which I believe made a world's difference so I could really taste the flavors of the patty and bone marrow without the bread overpowering the whole dish. I forced myself to stay away from the standard order of fries that come with the burger and instead opted for the broccolini- which had a nice splash of lemon and sprinkle of chili flakes. The Fresno Fig Burger was crackin' as well! The burger's flavor was really enhanced when accompanied with the sweet aftertaste of the figs. The savory and sweet combo was well played, especially with the goat cheese. We asked for our fries well done (because we're hella extra) but unfortunately the crisp level did not meet our expectations. Boyf licked his plate clean and claims he was still a little hungry after (and no I did not hog his burger.) With that being said, Eureka! has definitely made it on my top 3 gourmet burger list. Well done!"
17,"Eureka is my go to place for a meal before or after seeing a show at Berkeley Rep.  I really like their watermelon salad and the brussel sprouts - finally, brussel sprouts that taste good without the use of bacon.  Osso bucco riblets were just ok - the aioli tastes like buffalo wing sauce.Mac N cheese balls goodTablemates liked burger and falafel taco.Front window/doors are retractable so on a nice day it's an open air restaurant.Allston Parking Garage right next door."
18,"So I was running a quick errand and had a little time left for lunch.Decided to stop by this joint after a friend had recommended it to me.GREAT joint!  Love the interior, whoever was behind this interior deserves kudos.  The wood panels invoke warmth while the concrete gives it an edgy feeling.  Restaurants have sure come a long way.I looked over the menu and decided to sample three items:-Caesar Salad-Burger-Corndog LollipopsThe plating here is pretty as well as the food.  Caesar salad came out artfully plated as well as my burger, done perfectly medium rare.  The best part of my order were the corndog lollipops.  Fried to ensure that everything was done right, exterior layer with that imfamous crunch, and a novel approach to tweaking an American favorite.Good service, nice interior, and tasty entrees/appetizers.I'm definitely coming back!"
19,"College date spot with mediocre food, especially relative to other options nearby. No truly healthy options. Advantage is in ambiance only. FOOD: Everything we ordered we found disappointing. My expectations were high given the Yelp rating and the ambiance (sit-down), but the food was sub-fast-cas in my opinion.Shrimp ceviche - The shrimp was quite tough, which I haven't experienced before. Made me feel a little nervous. The spices were lacking, and it tasted more like sea-viche than ceviche. Perhaps the shrimp was cooked and left in the fridge too long?Kale salad - Getting in veggies! Fine. That said, I've had better salads from Trader Joe's.Napa chicken sandwich - Trying to stay on the healthier side the day we visited, and did not feel this criteria was satisfied with the chicken sandwich. It was average in flavor (could taste everything in description) and the chicken a little greasier than I would have liked and the roll a little dry.Bison burger - Not a stunner, but hit the spot.Broccolini - Veggie obligation again. Fine, though a little too oily. Pretty spicy, which was fun!SERVICE: Service was slow, but perfectly friendly.AMBIANCE: Succeeding at looking hip (with a surprising amount of capacity), but missing the mark on quality. Fun to sit and watch people on first dates. Nice that there is open air seating. We were seated inside, which I found to be a touch too dark at 4pm--not yet date hour, and still so bright outside that it was sad to be in the shadows."
20,"I came here with a party of 5 during their happy hour (after 9pm). They have the best happy hour menu! Seriously. We ordered their chicken nachos, truffle fries, and 2 orders of the fried chicken sliders. #nomZz. Their chicken nachos was so good we finished it in a heart beat. Definitely eat it as soon as it's delivered to your table as the chips do get soggy. The truffle fries is a must order here, their truffle sauce is amazing. Lastly, the fried chicken slider wasn't too bad the order came with fries. This was probably my least favorite of the three. We really were stuffed. Location is perfect as it is just a block away from Downtown Berkeley bart station. We were seated less than 5 mins on a Friday night. Great spot to watch sports as they have a number of TVs to watch from. Service was a bit slow, but overall a good experience."
21,"Not too bad! We were seated immediately at the communal table for 4 people. If you're especially tall, and had a few drinks, be careful getting out of your seat. I witnessed someone get up and hit his head on one the light fixture and shattered one of the bulbs. Yikes! For 4 people, we order a few apps and the chicken sliders to share - tapas style. Must try: -Corndog lollipops. The fried corn bread was on point! Not too dry and nice and fluffy.  -Truffle Fries. That bowl felt like it was never ending no matter how much we ate! I didn't care for the sauce it came with, but great with ketchup."
22,"Bar at night is LOUD so... Just know... But... Staff is on it, heavy whiskey and beer pours, big portions, and my Bone Marrow Burger was PERFECTLY medium. Like perfect... Something I have terrible getting in the Bay area... Prices are what you expect for a new place in downtown campus area."
23,"Eureka's revamped their menu in the days that I'd been here and they've still got the usual yummy food. The selection of burgers apparently, has decreased, but the quality of the burgers is still very much delicious. I definitely cherish Eureka! for their happy hour/appetizers, where the apps are about $2 cheaper and select beers are $2 off.Recommendations:-Mac n cheese balls- as an app, comes as 5 or you can upgrade your side to 3 balls for $2 more. Honestly, I can eat like 10 of these.Made with beer cheese sauce and Fresno chilies, it's crunchy on the outside and creamy cheesy on the inside-Chicken nachos- I love the chipotle sauce on these, definitely gives an extra kick to the nachos itself. comes with shredded chicken, pico de gallo, sour cream, avocado, cheese, and black beans-Truffle cheese fries- yummmm! Truffle oil on anything makes it a little more fancy (but not too much), along with parmesan cheese and parsley, this app is definitely a winner-Jalapeno egg burger- fried egg, bacon, chipotle sauce with jalapenos inside, what else could you possibly ask for? This burger is super flavorful & probably not for the faint of heart :PEureka's got a wide selection of beers, cocktails, wines, and whiskeys, so it's a great place to get your grub and drank onnnn"
24,"Ok, yes it's a trendy joint with your usual Berkeley hipster vibe. It's so cliche, I almost didn't want to eat there. But, I'm glad I did. Despite the many man buns occupying the room, the food was delicious. Seriously. My recommendations: Brussels sprouts. I'm not kidding. Best I've ever had and sweet/tangy just like your momma didn't make. Avoid the truffle fries, however. They sound like a decadent and amazing twist on an old classic but in reality, they were just fries with a tasteless and bland sauce. Not worth the money. Side note, our waitress, Tabitha, was so sweet. She strongly objected to my statement that the fries sucked, but was sweet enough to take them off the bill. She's the real MVP in my book."
25,"This place was pretty bombbbb. My boyfriend and I came here after a long day of hiking so we had quite the appetite. To start, we ordered chicken nachos from the happy hour menu. We were expecting a small little appetizer, but it ended up being so much food. There was such a great ratio of toppings to chips. Would definitely recommend coming between 4-6pm to get these. I got the fig burger without the goat cheese and it was sooo good. It had fig marmalade, bacon, and arugula so it was the perfect balance of savory and sweet. The fries that came with it weren't very good though. My boyfriend got the jalapeño egg burger which was pretty good, it was just really greasy, so I still preferred the burger I got. He got sweet potatoes on the side which were better than my normal fries. They added cinnamon and a LOT of honey on the sweet potato fries so they were really sweet. Definitely going to come back in the future to try the tacos and Mac and cheese balls!"
26,"I got to try the lollipop corn dog ($8), bloody mary ($5), and jalapeno egg burger ($12). The 5pc lollipop corn seemed pricey. However, the breading had a warm, soft interior and the mustard dipping sauce served as good compliment. The bloody mary had a promotional price of $5 on Saturdays. I haven't had one in a while, so I decided to order one. I realized that its taste was not for me, so I will refrain from reviewing it. Lastly, the jalapeno egg burger had a sunny side up egg that oozed yolk at the touch. The burger's flavor seemed well balanced. Nothing was too salty, the jalapeno jam imparted a touch of sweetness, and the jalapenos themselves imparted a touch of spice (nothing spicy, just the aroma). Personally, I don't like having sweet flavors in a burger, but I recognize it's usefulness in this tasting profile.I arrived at 6:30 PM on Saturday and encountered an estimated wait time of 30 min, which was reduced to 20 as some parties abandoned their places in line."
27,"It's a burger and whiskey joint (mainly whiskey)They have good drinks and ok food. They have a variety of eats and what is considered bar food such as mac and cheese tots, truffled fries, salad etc. They have a couple of burgers that can be catered to a variety of people such as the turkey burger as an alternative meat. The salad was my favorite dish of the night. a kale salad... shows much good this place might be considered a burger place.I came here on a friday night with a friend to hang out. I ordered a fresno burger with fig marmalade and medium rare and with a side of broccoli rahbi as a substitute. my burger came out about medium with a good amount of rahbi which had a hint of citrus and red pepper flakes. What I didn't like was that the rahbi was over cooked and really soft Wherefore I felt it should have been crunchy to the bite and the burger wasn't anything spectacular. Service was decent. After my food came, we were left alone for a long while but the bill placed in front of us right after we got our appetizers."
28,"Eureka, I gave you so many chances and you let me down every time. After the horrible experiences I've had (and today being the last straw), I can't see myself recommending this place. Food comes out extremely slowly, orders are incorrect, and the servers are unapologetic. I called in for a takeout order, they said 15 min. 25 min later, my food is given to me incorrectly and cold. They just don't care that customers are waiting - nobody cared to acknowledge me until I demanded someone's attention. Sadly this isn't the first time this has happened so it's clear there are management and quality issues."
29,"This review is for the watermelon salad and customer service. The customer service was great, and food took 15 minutes to serve even though we were the first ones there. Although I think they waited to serve both of our dishes together. The salad size was generous and the ingredients were well mixed up. I asked for no glaze and dressing on the side. I was pretty full after eating my salad. Not everyone was friendly, but our waitress was thankfully."
30,"A place like Eureka seems a little out of place in Berkeley. A little too...normal. Nice upscale-ish bar/restaurant with sliding windows that own onto the street (although no actual patio), with no special twist on the menu or anything. For vegetarians, there aren't a ton of options here. I've had both the falafel tacos and beet burger and I think that might be all your choices (minus salad of course). The beet burger was interesting. I've had many a veggie burger on my life but never with beets. But I think the recipe could use a little work as it was petty crumbly, as veggie burgers are wont to be. The falafel tacos come in lettuce cups and the falafel was ok but nothing special. They remind me of the falafel disks at Subway.Their happy hour hours are are quite extensive. There are appetizers and drinks on special. Tried the brussel sprouts and they were very good. The house fries are also super good. They come with house made ketchup that is so delicious. I've never left any in the little tin they give you. The sweet potato fries are done in a way I don't love: topped with honey and cinnamon. It's just too sweet for me, but you can all for them without and they are great. Overall, it's not a place I would come back to frequently. Just somewhere nice to take friends and visitors."
31,"One night I was starving to death after hanging out at Barnes & Noble in Emeryville. A friend that I was with asked what I wanted to eat. Mind you it was 11pm.  B&N had just closed. I told him I was too hungry to look for a place & that he can have the honors of searching for a delicious restaurant so we can fill our tummies. He found this place and I couldn't have been anymore proud that he actually found a restaurant that was open late, served awesome burgers (Bison burger recommended!!! Do not waste your money on the truffle fries ""-1 star"") & had TVs. Definitely a cool & clean place to watch sports, but their TVs are a tad bit on the small side. They also have a bar which is cool for those who enjoy getting sloshed. If you're sloshed, you won't even notice the size of the TVs."
32,"EUREKA in Berkeley! This little chain happening is great. I've been to the Palm Desert one and the Village one in Woodland Hills and they're all fab. Came to town with family and went to Eureka on a Thursday night. Called ahead of time to see the wait time or make a reservation (they dont take reservations) but no one picked up. When we arrived it was very packed. We had a wait time of 20-25 minutes and we were willing to wait. We were seated in a booth by the bar. The menu is extensive. From appetizers, to entrees, tacos, finger foods, salads, and comfort foods. They also have a full bar - YES PLEASE! We ordered the salmon with mashed potatoes on the side. The salmon was cooked pretty well, maybe lacked some flavor. The mash was good. Came with an arugula salad. Also, we got the broccolini. Could've needed some more flavor and there was only 3 pieces of broccolini. The chicken tacos are a must. Almost all the locations have these tacos and it's impressive. So flavorful and has a bit of a kick. The mahi mahi tacos are AMAZING. There's mango salsa on top and the spice is so good. Kinda makes you sniffle but it's worth it. We also got the corn dogs. Those were super fun to eat. The sausage wasn't a regular hot dog, it had a lot of flavor and the batter was delicious. For drinks we ordered a Chardonnay wine and The Industry (with tequila). Overall it was great. Love the place and the TACOS of course. See you soon y'all!"
33,"I've been here quite often over the past few years, since it's a solid place to take friends out to for a nice meal or drink. Ambiance is very lively and friendly, with plenty of seating and a bar in the back. Burgers here are top notch and delicious! I've had my fair share of them and you can't go wrong :) my personal favorite is the jalapeño egg, because I love a good runny egg on any sandwich! Happy hour goes till 6pm and starts back up in the evening at 9pm? (I think...) and there are some great deals there! $2 off wine and beer, but unfortunately limited to a portion of their menu. Sad that this HH doesn't include their cocktails. Their Moscow Mule is a usual for me, but be warned their drinks are a bit stronger than other bars. Their Moscow Mule is very gingery, so avoid it if you don't like that spice! Otherwise, a great place to catch up with friends over beer and burgers! Plus they have TVs for those into sports~ knocked 1 star down for the potential long wait on occasion and the slightly pricey menu items. Definitely recommend though!"
34,"From the pictures I thought this would have been more of an appetizer/finger food/grub location. When we arrived, we soon realized that it was actually a very nice sit down Resturant with a full bar. In time for happy hour, we ordered chicken nachos and they definitely blew me away. Just as big as nachos you'd get at a giants game, but half the price and 2x as delicious. I ordered sweet potato fries along with my jalepeno burger, and there's nothing I'd change EXCEPT for the amount of honey and cinnamon they put on the sweet potato fries. It was so much cinnamon that t almost burned. Maybe only cuz my tongue was being blasted by the plethora of flavors going on haha"
35,I've been to Eureka! many times and I've always been satisfied with my meal. I'm not big on beef but every once in a while I'll get a craving and Eureka always hits the spot. I'll review my last visit which was also for my roommate's birthday. I went early to put our name down since I know they don't to reservations and ran into a friend that was early as well. I put my name down for 10 and we went to walk around before going back at the desired time. Once we were seated everyone else arrived and we brought balloons and even a cake without a box (it was homemade!). They were gracious enough to let us store the cake in their fridge and brought it out after our meal. I usually get the Blues Burger since I love blue cheese and this time they even let me swap out the beef patty for a turkey patty! Perfect! Their fries are always good as well and a few people ordered drinks and whatnot. When we were done they brought the cake out and we all sang and then cut the cake. Eureka is also great for a late night bite after the 10pm showings at the movie theatre (which I've done many times) and just a great place in general for drinks and a decent burger!
36,"h0Ly mother of pearl, BONE MARROW BURGER?! I think I just died and went to hamburger heaven. To some, the portions here are an adequate size. But for my heffer ass, I wish the portions were bigger.  My friends and I were famished after being serenaded all night by the smooth vocalizations from the talented Gallant and John Legend at the Greek Theater on May 27th. What better way to cap our late night than by stuffing our faces with juicy, mouthwatering and delicious burgers at Eureka! Let's be real for a moment plz: If your BAE doesn't base their order based on your desires, is that person really BAE? In my case, my boyfriend proved he was definitely bae that night when he saw how torn I was between the Bone Marrow Burger and the Fresno Fig Burger, so he insisted we order both to fulfill my little fat girl desires. (Even though I'm pretty sure he had his heart set on the Jalapeno Egg Burger. Oh well! Boyfriend duties, yehknow?!) Now onto the real order of business: the burgers! My bone marrow burger with a side of broccolini (+$2) was placed in front of me and I didn't hesitate to dive in. My burger was cooked to a medium rare juicy perfection, and the layer of bone marrow porcini butter was so savory, flavorful and rich. I decided to eat mine open face which I believe made a world's difference so I could really taste the flavors of the patty and bone marrow without the bread overpowering the whole dish. I forced myself to stay away from the standard order of fries that come with the burger and instead opted for the broccolini- which had a nice splash of lemon and sprinkle of chili flakes. The Fresno Fig Burger was crackin' as well! The burger's flavor was really enhanced when accompanied with the sweet aftertaste of the figs. The savory and sweet combo was well played, especially with the goat cheese. We asked for our fries well done (because we're hella extra) but unfortunately the crisp level did not meet our expectations. Boyf licked his plate clean and claims he was still a little hungry after (and no I did not hog his burger.) With that being said, Eureka! has definitely made it on my top 3 gourmet burger list. Well done!"
37,"Eureka is my go to place for a meal before or after seeing a show at Berkeley Rep.  I really like their watermelon salad and the brussel sprouts - finally, brussel sprouts that taste good without the use of bacon.  Osso bucco riblets were just ok - the aioli tastes like buffalo wing sauce.Mac N cheese balls goodTablemates liked burger and falafel taco.Front window/doors are retractable so on a nice day it's an open air restaurant.Allston Parking Garage right next door."
38,"So I was running a quick errand and had a little time left for lunch.Decided to stop by this joint after a friend had recommended it to me.GREAT joint!  Love the interior, whoever was behind this interior deserves kudos.  The wood panels invoke warmth while the concrete gives it an edgy feeling.  Restaurants have sure come a long way.I looked over the menu and decided to sample three items:-Caesar Salad-Burger-Corndog LollipopsThe plating here is pretty as well as the food.  Caesar salad came out artfully plated as well as my burger, done perfectly medium rare.  The best part of my order were the corndog lollipops.  Fried to ensure that everything was done right, exterior layer with that imfamous crunch, and a novel approach to tweaking an American favorite.Good service, nice interior, and tasty entrees/appetizers.I'm definitely coming back!"
39,"College date spot with mediocre food, especially relative to other options nearby. No truly healthy options. Advantage is in ambiance only. FOOD: Everything we ordered we found disappointing. My expectations were high given the Yelp rating and the ambiance (sit-down), but the food was sub-fast-cas in my opinion.Shrimp ceviche - The shrimp was quite tough, which I haven't experienced before. Made me feel a little nervous. The spices were lacking, and it tasted more like sea-viche than ceviche. Perhaps the shrimp was cooked and left in the fridge too long?Kale salad - Getting in veggies! Fine. That said, I've had better salads from Trader Joe's.Napa chicken sandwich - Trying to stay on the healthier side the day we visited, and did not feel this criteria was satisfied with the chicken sandwich. It was average in flavor (could taste everything in description) and the chicken a little greasier than I would have liked and the roll a little dry.Bison burger - Not a stunner, but hit the spot.Broccolini - Veggie obligation again. Fine, though a little too oily. Pretty spicy, which was fun!SERVICE: Service was slow, but perfectly friendly.AMBIANCE: Succeeding at looking hip (with a surprising amount of capacity), but missing the mark on quality. Fun to sit and watch people on first dates. Nice that there is open air seating. We were seated inside, which I found to be a touch too dark at 4pm--not yet date hour, and still so bright outside that it was sad to be in the shadows."
40,"I came here with a party of 5 during their happy hour (after 9pm). They have the best happy hour menu! Seriously. We ordered their chicken nachos, truffle fries, and 2 orders of the fried chicken sliders. #nomZz. Their chicken nachos was so good we finished it in a heart beat. Definitely eat it as soon as it's delivered to your table as the chips do get soggy. The truffle fries is a must order here, their truffle sauce is amazing. Lastly, the fried chicken slider wasn't too bad the order came with fries. This was probably my least favorite of the three. We really were stuffed. Location is perfect as it is just a block away from Downtown Berkeley bart station. We were seated less than 5 mins on a Friday night. Great spot to watch sports as they have a number of TVs to watch from. Service was a bit slow, but overall a good experience."
41,"Not too bad! We were seated immediately at the communal table for 4 people. If you're especially tall, and had a few drinks, be careful getting out of your seat. I witnessed someone get up and hit his head on one the light fixture and shattered one of the bulbs. Yikes! For 4 people, we order a few apps and the chicken sliders to share - tapas style. Must try: -Corndog lollipops. The fried corn bread was on point! Not too dry and nice and fluffy.  -Truffle Fries. That bowl felt like it was never ending no matter how much we ate! I didn't care for the sauce it came with, but great with ketchup."
42,"Bar at night is LOUD so... Just know... But... Staff is on it, heavy whiskey and beer pours, big portions, and my Bone Marrow Burger was PERFECTLY medium. Like perfect... Something I have terrible getting in the Bay area... Prices are what you expect for a new place in downtown campus area."
