,review_text
28,"I have been here about 3 times now and I feel like with each visit their service/quality has declined. :/ I hate to be negative, especially since this is a well-loved and popular place but for the price I just don't think the food is worth it. I love how they aim to create healthy/beautiful dishes using food that is locally sourced and sustainable - that part is great. But when it comes down to it, I'm just not gonna choose to go here over other places where you can get more for what you pay.First of all, we had to wait nearly 10-15 minutes even though we had a reservation (and showed up 5 minutes early). Also, the restaurant was mainly empty inside and there were tons of empty tables so I don't know what the hold up was about.Last time I was there I got the burger - $16 - for what turns out to be a huge block of meat and not that many toppings/flavor. The bun was also sort of burnt which ruined the flavors of each bite. The burger was cooked fine, but I felt like it could be more juicy and flavorful. Especially for $16! There was a few shreds of onion and some sauce, but thats about it. If I pay more than $10 for a burger I'm expecting something incredible.The halibut was very small. My mom got that and was still hungry afterward so she picked off everyone else's dishes - which was too bad since the halibut was $30.Overall, I would say this is a GREAT place if you are vegan / gluten free and like to have interesting options. The beet dish was delicious and very aesthetically pleasing. They also serve acme bread with olive oil upon request!Will I come here again? Maybe, but not my first choice."
29,"One of those semi-pricey, small serving size kind of placed. The Fontina pizza is awesome. Not an every day, but a good treat place."
30,"My friend chose Gather to meet for dinner, and I set my expectations low after reading some of the reviews. However, the food we tried was excellent and I can see myself craving it in future. I ordered the asparagus pizza with fresh ricotta, and it was so fresh and light for a pizza, with a unique, well-seasoned crust that was simultaneously thin and crispy yet pillowy. Portions were huge and this pizza could easily be shared by two. I could only finish half of it.  The ambience in Gather is classy yet casual. It feels good to be there and it's a great place to talk and catch up with friends. Our server was attentive and friendly but didn't hover. We weren't rushed although the place was busy, and I realized later that we actually stayed nearly 3 hours. Although delicious, I still think the pizza was a bit overpriced. I realize that just preparing fresh ricotta is a time investment.  But it's probably good that Gather is a bit pricy, or I would want to be back too often. I'll reserve this restaurant for low key but nice occasions. I'd like to try more of their food, but I think that asparagus pizza has me hooked for now."
31,"Went here with my sister for a belated birthday lunch. It's a big restaurant and the decor is very artisanal. We went on a Sunday and had reservations for 1:15 pm, but we came 15 min early. They seated us pretty much right away!We started off with cocktails (of course). I got the Pippen Refresher and it does exactly that! It's super refreshing! Not too strong (alcohol-wise) and tastes like sparkling lemonade. Definitely recommend getting some cocktails here. They are a little pricey ($12), but not too unreasonable. Then, my sister and I ordered the Spicy Tomato pizza and the burger. The Spicy Tomato pizza is vegan and doesn't come with cheese, which we didn't realize, but didn't mind. The crust is SO GOOD. It's very thin, but the crust at the very end of the slice is thicker, airy and pure heaven. The topping itself was good, but I think next time, we're gonna try the one with cheese and maybe add some meat. The spicy tomato had a good kick, not too spicy. The cashew sauce was creamy, and the olives were very good too. However, it was just too saucy, so it was more like a bread with some dip, rather than a pizza. Still, it was very good. The burger was A-MA-ZING. The meat was cooked perfectly. It was flavorful and juicy. It came with cheese and onions. Along with the burger came with a spring mix salad and french fries. The fries were perfectly seasoned and crispy. Ask for the aioli! They don't have ranch, but they have aioli that tastes SO GOOD with the fries. Service was AWESOME. Our waiter was very nice and our food came out faster than I thought it would. Love the ambiance of the place. Overall, the food was very good. I would love to come back here again and try another pizza. They have a lot of options for vegans and vegetarians, which is great. It's a bit on the more expensive side, but the quality is worth it. Very fresh ingredients and a lot of love put in the food."
32,"Honestly pretty disappointed. First off everything was very overpriced, which I could get over if the food is good but both entrees I've had here were extremely bland.The squash, caper, and veggie pizza which sounded amazing was not only burnt but had no flavor and was incredibly dry. It barely had any cheese and tasted more like flatbread than pizza. Medium sized, $22The mushroom ragout - my god, where to begin. It was so bland I literally could not taste anything. It was some pureed quinoa blend on the bottom, a few mushrooms, and arugula on top. There could not possibly have been any sauce or seasoning or any redeeming ingredient. I love mushrooms but even the mushrooms were tasteless.  Small and about $16-17Granted it appears their brunch is more popular, but I wouldn't even return to find out because I'm so baffled how they could honestly have the mushroom ragout on their menu."
33,"We went to Gather today for brunch and thought it was terrific.  Walking in, the hostess was delightful and Fernando, our server, was incredible.  Couldn't have asked for better service.  Food was excellent as well.  One of us had the very delicious vegan pizza, another had the burger, and I loved my fried egg sandwich.  Everything was tasty and fresh.  We even shared the walnut French toast:  a dream!!  We will definitely return here when we are back in the area.  It was a very pleasant environment with a wonderful staff."
34,"Reservations recommended.  Surprisingly busy for 6pm on a Thursday night, which is usually a good sign. Creative cocktail menu: I ended up going with the Maiden Voyage with ""Singani 63, Lime, Rhubarb Cordial, Egg White, Blanc de Blancs, Grapefruit Bitters.""  I chose it with the idea I'd be having the halibut for the entree and they'd pair well.  The cocktail was tasty: the alcohol kick is there,  but it's still refreshing.  Instead of the halibut I ended up going with the evening's special based on my waitress' recommendation. Glad I did: it was probably one of the more unusual but tasty pizzas I've ever had.  House-made duck sausage, Bing cherries, shishito peppers, a couple of different cheeses: it was one of those flavor combinations that shouldn't work, but does.  Nice mix of salty, savory, and sweet.  One pizza would likely feed two people: I boxed up half so I could try the halvah sundae with vegan pistachio and rosewater ice creams for dessert (I'm not vegan; it just sounded good. And it was.)"
35,"I had the small plate sea bass and gem salad.  They have a great wine selection and good service. This is a ""must visit"" restaurant in Berkeley"
36,"Brunch spot with tons of options from pancakes, to pouched eggs, to pizza! They have a wall of picked jars fill with various produce, including dilly beans (dill pickled green bean), which makes a mean garnish for a Bloody Mary. Lattes with alternative milk options. Everything I tasted was great, although my pancakes were rather dry. Butter and syrup couldn't even save it. French toast on the other hand is a must, it was almost like dessert. Heavily vegetarian menu with touches of meat, featuring sustainable ingredients.Ridiculous cake cutting fee, $2.50 PER PERSON. Something to consider if you're throwing a birthday there."
37,"This place is a staple of Berkeley and one of the first farm to table restaurants ever! True pioneers in the food industry. Their menu changes ""micro-seasonally"" but a few things remain on the menu year round. Their pizzas are always delicious, as is their seasonal sandwich (lunch only). They're famous for their Kale Salad but it is wilted kale so it's not crunchy like you'd expect. The menu isn't huge but there are great options for all diets and tastes. I recommend sharing small plates with your table! Dessert selection is small but everything is unique and tasty.The cocktails are fresh and creative! Plus, they have mocktails which is an added bonus for families! Atmosphere is lovely, very open and bright. Plus there is an outdoor patio! It's best to make reservations especially on the weekend, but I have been able to walk in for lunch during the week."
38,"Gather is one of my go-to places for brunch in Berkeley. Not as popular or quaint as La Note or as college-y as Sunny Side, it's a good place to bring family or visitors, especially if they are paying.The fancy farm-to-table menu feels more at home in the Gourmet Ghetto than in downtown Berkeley, but it's still very approachable and down to earth. I'm a fan of the Mushroom Ragout ($16) with Soft-Cooked Egg ($3), the Poached Eggs in spicy lamb ragout ($18), and the Spicy Tomato Pizza ($21) with Egg ($3). The Country Breakfast ($14) is a great comfort food option; the potatoes, in particular, are outstanding. I thought the Community Grains Amber Wheat Pancakes ($13.50) were just okay though; while still enjoyable, the texture was a just a bit grainy for me.Service here can be a little inconsistent. At one moment, they are friendly and attentive, and then the next, they are nowhere to be found. But in general, there's a lot to like about this restaurant. And when it comes to weekend brunch, it's a good place to gather."
39,5 = Food5 = Service5 = Ambience5 = decorFood was amazing considering I didn't know what to expect. l had a cup of their bean soup.  With the first bite my mouth was bursting with flavor. Good balance of Herbs and yummers.The asparagus sandwich was delicious as well. I asked for the servers recommendation and I'm glad Daniel suggested it.  The dining room is noisy so I opted to sit outside. A cold day but ok with jacket. I asked for heater but they were either  being used or not working.Great place for lunch.
40,Brunch here is great!My friend and I shared the breakfast pizza (no meat) which was bomb dot com. We walked straight in without a reservation. My star less review is because the service was mediocre. I was not impressed and had to ask for check and water multiple times. I would go here again in a heartbeat! Eggs + Pizza = Life
41,"Gather and its popularity gave me some high expectations. Many of my friends had brought their parents here on visits and I've heard a lot about their brunches. When my SO and I came here for lunch during graduation season, we thought it would be crowded, but it was quick to get a table, almost empty. The service was great throughout the meal; the waiter constantly checked on us and was very friendly.We ordered the Pancetta Pizza with eggs, pancetta, onion, chili, and oregano with a side of Yukon potatoes. We also considered adding extra bacon on the pizza but the waiter suggested that we didn't so it wouldn't overwhelm the taste of the other ingredients. This tip came highly appreciated which probably would've been more costly and less tasty for us. The pizza was okay; the crusts came a little burnt and I would've wanted more egg (there was just one in the middle of the pizza). The potatoes seem to just be roasted potatoes, which maybe we should've known wouldn't have been good to get. They were a little on the bland side and nothing that stood out. All in all, while the service was good, the food left us a little disappointed. Perhaps we got the wrong dishes, but I would definitely consider going again to try some of their other brunch items."
42,"Really enjoyed just about everything about Gather.  In a town full of varied and interesting restaurants, this on really stands out.  The ambiance was really enjoyable.  The design is warm and inviting, with most things made of local reclaimed materials such as beams and lumber salvaged from a local mill, and bench cushions painstakingly sewn from old belts(!).  The menu seems to be custom designed every day based on what local, seasonal ingredients are available at the moment.  The creative and delicious recipes they dreamed up for us were delicious.  The wait staff was polite, knowledgeable and very professional.  On the rare occasion that they could not answer my obscure question about the ingredients of one of the dishes, they went off in search of an answer and came back promptly to fill me in.  We were very satisfied and hope to be back as soon as we can for another visit!Reservations highly recommended.  We went on a weekday, but luckily had called ahead for reservations because the place was full!"
43,"Came in 8pm on a Friday night with a reservation but didn't seem necessary. The menu seemed fresh, though you specifically have to ask for bread/oil/butter, so don't forget! My friend at the mushroom rice cakes, which she enjoyed. I ate the steak tartare accompanied with some potato chips, which was DELICIOUS! We also had a cheese plate, though the waiter and the menu did not explain what the cheeses were... Nice ambiance and environment and great meal, would recommend and return!"
44,Good menu. Strong drinks. Cozy ambiance. We thoroughly enjoyed our happy hour & dinner there. We didn't make a reservation but we got there just as the restaurant was opening so there was no wait at all.We gave our server a bit of a hard time because at first we wanted to sit outside. Then later we realized it was too cold and asked to be moved inside. They were cool about it. Kindly helped us move inside without any fuss.
45,1st time here. Atmosphere is very nice cool vibe. Clean from top to bottom. Service is top notch some of the best I've had in a long time. Had the pizza. Not greasy at all and very flavorful. It's thin crust which is no issue.  The issue is the pizza was so thin it fell apart near the center of the pizza getting it to the plate. Still very good pizza I would get it again. The soup was flavorful and full of veggies in every bite. Wish they had a bigger lunch selection.  Nice place to try.
46,"Came here for dinner with a few friends, and had semi-high expectations since I've had this place bookmarked for quite some time. I knew it would be pricey per past reviews, but it was a ""treat yoself"" kind of day. Inside, they have a homey, inviting environment that's dimly lit. Feels nice and homey :) I ordered the halibut and the soup of the day: chilled asparagus soup. The chilled asparagus soup was surprisingly delicious! Perfectly creamy and had just the right balance of crab and salmon roe to not overall the soup. Thoroughly enjoyed it, and even more so since it was a warm day. The halibut was somewhat disappointing. The balance of flavors was great but I found the fish itself not as great as it can be. The exterior was a bit too overdone, and thus took away from the moisture of the fish. The citrus flavors saved this dish though! Probably won't order again but glad I tried it. Will come back for brunch~"
47,"We had a reservation and was able to come in a little earlier cause we scored on parking.  The hostess had no problem at all to seat us immediately.  Awesome.Once we sat down, it took quite a while for a server to approach us.  Once he eventually did, my goodness, he did not hide his stress well whatsoever.  He was obviously flustered and it showed.  We ordered a beer and a mixed drink.  The mixed drink was pretty watered down...and it was a martini!  How does that happen?  Anyhoo, it started to look up once we got our food items.We ordered their special pizza of the day which had octopus and mussels on it.  It was delish.  The crust was cooked well and the toppings were flavorful together.  We also ordered a burger with fries.  The burger was slightly overcooked but the overall was a thumbs up.  Food = great.  Service = not so great.  3 stars."
48,"I have been here about 3 times now and I feel like with each visit their service/quality has declined. :/ I hate to be negative, especially since this is a well-loved and popular place but for the price I just don't think the food is worth it. I love how they aim to create healthy/beautiful dishes using food that is locally sourced and sustainable - that part is great. But when it comes down to it, I'm just not gonna choose to go here over other places where you can get more for what you pay.First of all, we had to wait nearly 10-15 minutes even though we had a reservation (and showed up 5 minutes early). Also, the restaurant was mainly empty inside and there were tons of empty tables so I don't know what the hold up was about.Last time I was there I got the burger - $16 - for what turns out to be a huge block of meat and not that many toppings/flavor. The bun was also sort of burnt which ruined the flavors of each bite. The burger was cooked fine, but I felt like it could be more juicy and flavorful. Especially for $16! There was a few shreds of onion and some sauce, but thats about it. If I pay more than $10 for a burger I'm expecting something incredible.The halibut was very small. My mom got that and was still hungry afterward so she picked off everyone else's dishes - which was too bad since the halibut was $30.Overall, I would say this is a GREAT place if you are vegan / gluten free and like to have interesting options. The beet dish was delicious and very aesthetically pleasing. They also serve acme bread with olive oil upon request!Will I come here again? Maybe, but not my first choice."
49,"One of those semi-pricey, small serving size kind of placed. The Fontina pizza is awesome. Not an every day, but a good treat place."
