,review_text
10,"This is my favorite grocery store ever! Not only do they have a wide variety of produce that is fresh fresh fresh, you will also find things here you can't easily find elsewhere. Organic dandelion greens? Check! Gourmet sauces from Japan? Check! The sweetest organic strawberries without breaking the bank? Check! Local kombucha in cool exciting flavors? Check! Best of all, they have an awesome hot food section where I love to pick up a hot carton of BBQ pork and rice. Delicious, fast and satisfying lunch. Yum!"
11,"My friend & I eat lunch here at least twice a week due to convenience, but we always leave content, satisfied and eager to try something new. Food: Expansive menu with casual, tasty and fresh lunch options. The offerings on the menu are pretty consistence, but they also have a few seasonal offerings. From simple grilled cheese to more intricate shrimp & avocado salad, they have plenty of guilt-free and gluttonous options. You can also modify and/or substitute various orders.Ambiance: Super casual, huge space with plenty of seating, large windows for your daily dose of Vitamin D. Quick table service and/or to-go. I love that they have a self-serve microwave, ice water and condiments section available for customers. Service: Limited interaction with employees, make sure you bus your own table before heading out.Price: Not the most authentic bites, but considering the quality of the ingredients, portions and location, it's reasonable. Overall: Variety of offerings, this is a great spot for casual lunch dining, studying or grabbing food to-go after shopping at Berkeley Bowl."
12,"This is my absolute favorite Berkeley Bowl! It's such a massive place and with so much produce, how can you go wrong. So much selection to chose from.  Everything in season is always a great pick. Great location as well. ... After the Oregon Berkeley Bowl. Correction, this is my second favorite Berkeley Bowl since I go to the other one more often!"
13,"Overall Berkeley Bowl West is perhaps slightly smaller than Berkeley Bowl on Oregon St. The bulk section might be slightly smaller here yet the produce section is perhaps bigger than Berkeley Bowl on Oregon St. Great place to stock up on bulk, produce, & everything else you might need even some products you never knew existed. The diversity from high priced rare organic speciality foods to more readily available affordable goods is a unique feature about Berkeley Bowl.  One essential improvement would be to move the fermented food such as sauerkraut & kimchi away from the cold cuts as well as the meat section to put it by the tofu or miso products or another section. That was a turn off as vegans or vegetarians also enjoy fermented foods.Either Berkeley Bowl is as good as a natural food store gets & Oakland needs one!I still give Rainbow Grocery in San Francisco the best of the Bay Area honors as it is 100 percent vegetarian & they give you a .05 cent discount for every container you bring to fill up at the bulk bins if you are a package free diet vegan, vegetarian, or homo-sapien. Rainbow Grocery also has 100 percent organic produce while both Berkeley Bowl & Berkeley Bowl West offer the option of organic or conventional produce."
14,"Everything you could ever need in the history of ever in the convenience of one giant store. Looking for homeopathic body products? Got it. Just need some Advil? Got it. I love that they have regular grocery store items but also have organic, natural products as well. Amazing!!"
15,"Do you want a S, M, L, or XL avocado today? Do you want strawberries from this farm or that farm? Are you looking for that uncommon produce that will go perfectly with your meal this week? Berkeley Bowl is the place to go!It's the best grocery store I've ever been in and I'm so happy it's close to home. There is so much selection in the produce area! The produce is also generally cheaper than your regular grocery store. The meat here can be a little pricier than your regular grocery store but the quality seems to be much better. Some of the packaged food is also a little pricier here. There is also a great selection of ethnic food here. I can generally find most asian ingredients/food I'm looking for and while it might cost a bit more, it saves me an extra trip to the Korean supermarket or 99 Ranch Market.Parking here is a breeze (unlike the other Berkeley Bowl location. Tried going there once, gave up looking for parking, and came here anyways). There is a parking lot next to the store, underground parking structure, and a parking lot across the street from the store.Even my mom will request we stop by Berkeley Bowl when she comes up to visit from Socal! Don't forget to grab a free cheese sample on your way in/out!"
16,"Berkeley Bowl West is great. This is a big, independent, and popular grocery store located in Southwest Berkeley. The organic produce section is huge and you can buy several foods in bulk. There's a bakery-cafe serving breakfast and lunch as well as offering delicious made-to-order cakes, a flower shop, a meat counter with butchers and a deli, and a seafood department with fresh and interesting selections. They even sell Japanese housewares, cooking supplies, and various ingredients.You can find a lot of neat and unique stuff such as watermelon gherkins (cucumbers less than the size of grapes that look like watermelons), hard-to-find types of pumpkins and squash, cheryimoyas (custard apples), speckled swan gourds, and kiwanos; grass-fed Wagyu beef, game hen, pheasant, capon (castrated chicken), squab, quail, and ground buffalo, elk and camel; and all sorts of fish and seafood like sushi-grade fish, Nordic gravlax, and sea urchin (uni). Needless to say, it can be entertaining to simply browse the inventory.On my last trip to Oakland to visit family, my sister and I came here and loaded up on a variety of groceries and goodies, though nothing too crazy, just a lot of basics. We got a loaf of bread, rolls, English muffins, blueberry muffins, sliced cantaloupe (1/2), sugar, sour cream, and other cooking ingredients, cartons of organic juice (apple and orange), Berkeley Farms eggnog, ice cream, assorted day-old pastries, and a spectacular fruit tart which we took to a dinner party for dessert. It was a hit.Berkeley Bowl has a nice selection of discounted day-old items from the bakery along with old produce that's still good to eat. It's the biggest I've seen of any grocery store. It's a terrific way to save money on yummy snacks/sweets and organic produce. I ate the day-old pastries for breakfast over the next few days and each one was delicious. One was made with blueberries, another strawberries, and another with sliced almonds. The fruit tart was beautiful, symmetrical in its design and fruit placement. It came with ripe and sweet raspberries, blueberries, mango, kiwi, strawberries, and blackberries. It had a luscious cream filling and a hard appetizing crust.Service is good too.If you've never been to Berkeley Bowl, I recommend you check it out. Berkeley Bowl West is the second location. The original Berkeley Bowl is located a couple miles east in South Berkeley. The grocery stores are called Berkeley Bowl because the first store opened inside what used to be a bowling alley. This location, Berkeley Bowl West, has plenty of free parking, both on street level directly outside the store (in surface lots) and inside an underground garage."
17,"Love this place, there is a large variety of healthy fruits, meats, grains, nuts, and most importantly veggies. Priced very fairly and a lot of their groceries are either locally farmed for made. Finally a health food store where packaged food and bottled food products occupy less than half of the space. This leaves more room for fruits and veggies. Thank you Berkeley Bowl for giving health conscious folks like us a chance to live and eat healthy and making it affordable. Much love and respect!"
18,"Charming and earthy store that has a quintessential charm of Berkeley. Perfectly suited for all grocery,snack, fresh fruits and meal needs. I love going by Berkeley Bowl on my way home to pick some groceries and their amazing juices (love mashuana mango, peach smoothie and coconut pineapple juice). Amazing assortment of freshly squeezed juices add to the color and charm of rainbow of vegetables that they carry. IF you go to their cafe do try sweet potato fries actually you can specifically request it. It's the best I've had thus far anywhere. Very crisp and yet super tasty. Their lunch crowd gets overwhelming and service can be dull but i would go back anyday just for their sweetpotato fries."
19,"Easily one of my favorite markets in SF. It can get a bit crowded sometimes but that isn't surprising given how easy it is to fall in love with this place; huge selection of produce, solid meat and seafood counter, all the bulk food and made foods you could need. And did I mention the reasonable organic or local foods pricing? Highly recommend but it's cool if you don't entirely agree - more Berkeley Bowl for me!"
20,"Came here on Thursday for the first time, loved it so much I only shopped half the store and left. Brought my girlfriend with me on Friday so we could enjoy this experience together. This place is mindblowing and makes you think, why weren't you shopping here before? What tops this place off is their terrific produce selections as well as vegan options as well.I will still not get over how much produce they offer with it looking full of all areas of it.I will definitely be back, be ready to wait in line for some time as this is one busy place!"
21,I came here after a trip to Ikea and I was in love with the abundance of fresh vegetables and fruit. I like that the organic and nonorganic items are organized and labeled well. There are many items that I've never seen in an Asian grocery but are located in this store. They have huge bags of basil for less than $2/lb which is music to my pesto loving ears. There is even a discounted fruits and vegetable room that would be very useful when I make banana bread. Very nice bulk items section as well. Can't wait to come back when I'm in the area!
22,"I wish Yelp let you review different aspects of a business, because when it comes to selection and variety, this place is five stars! They have all manner of ingredients, food, and produce. It's a wonderful place to go if you're vegetarian or vegan! Just excellent.But their staff? They must beat them during their breaks or pay them $2 an hour, or perhaps they hire people who affirm their intention of being incredibly rude. A few examples:A cashier rung me up and then just stood there and stared at me. Didn't help me bag my groceries or even offer.Another cashier left her post as I walked up to go outside and pet a small dog who was tied up outside. She left me waiting there at her reigster to pet an animal, and then came back and  handled food I was buying without washing or even sanitizing her hands.Sitting in the cafe', a Berkely Bowl employee sat down at my table, picking his teeth and spacing out. He didn't ask if he could sit there or even if the seat was free, and the place was more than half empty. He could have easily sat at another table.I showed up early on a Sunday, not realizing the store was  not going to open for at least another half an hour. When an empoyee informed me of this, several of the employees setting up the store started laughing at me.And these are just a few examples. I could give many more.Five stars for selection. Zero stars for service. Seriously, if I could give zero stars for their employees I would.I also have some more opinions on the people who work there, but I don't use that kind of language in mixed company."
23,"Date: 6/3/2017  Time: 11:25 AM  63°  Partly sunnyMy first time coming into this store and my reaction?!? Wow...supercalifragilisticexpialidosis!!! I just hope that I spelled the word correct. It is huge...bigly. So big, that it has a cafe across from the store serving breakfast and lunch items. The cafe also has a coffee bar...nice. Definitely I will have to come back to shop and have lunch.I was amazed at what Berkeley Bowl West had to offer  - wide range of fruits and vegetables; assortment of breads, rolls, baguettes; mouth watering baked goods(cakes, cookies, pastries, doughnuts, fruit tarts); deli meats and cheese for sandwiches; floral section; meat and seafood - all at reasonable prices. They even have an area separate from the store with loads of produce (fruits and veggies) for quick sales at 99¢ a bag. Also at the bargain price of 99¢ were plastic containers of raspberries, blackberries and blueberries. I haven't seen kiwi fruit going for 39¢ each in a good while. The purpose of my visit was to attend the Stonewall Kitchen Jam Tour. They were supposed to be there doing a demo of their products at 12 noon. Instead the lady at the info desk told me it was scheduled for 1PM. Unfortunately, I could not wait until 1 PM, as I had another event to attend at 1:30 PM in Oakland at Mosswood Park - Oakland Carnaval with appearances by Samba Funk and other dance troupes.Purchase: a bag of zucchinis for 99¢, a plastic carton of blackberries for $1.69,  3 kiwi fruits for $1.17 and a French cruller for $1.29.Parking lot is across the street with ample parking. Public transportation (AC #72) is within walking distance of about 2 to 3 blocks away on San Pablo Avenue. I love this store. I have to say their prices are more reasonable than Whole Foods. I wish they were closer to Alameda, but it's all good. As I have mentioned above, I will return (with time on hand) to do more browsing and shopping."
24,"Just arrived to buy organic semolina pasta, organic mushrooms, and organic beef tenderloin. Aim on cooking stroganov in an hour for Russian night!I'm so tired today... wonder why"
25,"If crowds or parking put you off, come here on a Friday night. You'll practically have the place to yourself. I'm something of a grocery store connoisseur. I love browsing the aisles of food shops wherever I can find them. And when I travel, I almost always bring back edible souvenirs. Visiting Berkeley Bowl West is sort of like going on an exotic trip with the many amazing products they carry. The bulk offerings are truly remarkable. You can find everything from spiced rooibos chai, dried organic persimmons and hibiscus flowers to azuki beans, roasted buckwheat groats and garbanzo flour.My personal favorites are the honey roasted sesame sticks, genmaicha tea and dark chocolate chipotle almonds. I also spend a lot of time in this area of the store when I'm getting ready to bake. They have a great selection of special flours, spices and teas that are worth a closer look.Berkeley Bowl West also has an above average cheese selection, solid wine offerings and a huge amount of both conventional and organically grown produce. You can get a made to order sandwich or burrito here too.After years of shopping at this East Bay institution, I can safely say if you can't find a fruit, vegetable or spice here, it may not exist!"
26,"If you love to cook, this is a place to go!!No other stores can beat this quality and abundance of fresh produce. Amazing!!Where else can you buy 20 different types of mushrooms?? Great selections for Asian food as well. Little more expensive than Tokyo Fish Market, but worth buying here considering driving farther.Sushi here is awesome! Very fresh. Clam chowder soup is yummy, too. Bargain section of this store is a great buy. Almost going old veggies and fruits for 99 cents a bag. Try avoiding weekends if you can. It gets really crowded."
27,Omg this is a paradise for produceIf your in Berkley it's worth a trip. Just to give you an idea of variety they have 12 varieties of pineapples.
28,"The vast selection of produce at Berkeley Bowl makes it a must stop whenever in the area. I'm always blown away by the mushrooms, local in-season produce, organics and the bargain bins. Go way to the back corner to find the bargain produce bins. The bulk section is the most useful for me. Nuts, flax seed powder were this visit's necessary items. Street parking right in front this time...all the parking karma was mine."
29,"Fresh produce, good variety from natural and typical brands, and fresh meat.   Also the best thing is the bargain produce where you can get vegetables or fruit for like $.99 a bag. this included a bag of cucumbers, potato, mangos, peaches, etc. The variety changes and if you are going to need vegetables or fruit now check the bargain section out b/c its an amazing deal!"
30,"This is my favorite grocery store ever! Not only do they have a wide variety of produce that is fresh fresh fresh, you will also find things here you can't easily find elsewhere. Organic dandelion greens? Check! Gourmet sauces from Japan? Check! The sweetest organic strawberries without breaking the bank? Check! Local kombucha in cool exciting flavors? Check! Best of all, they have an awesome hot food section where I love to pick up a hot carton of BBQ pork and rice. Delicious, fast and satisfying lunch. Yum!"
31,"My friend & I eat lunch here at least twice a week due to convenience, but we always leave content, satisfied and eager to try something new. Food: Expansive menu with casual, tasty and fresh lunch options. The offerings on the menu are pretty consistence, but they also have a few seasonal offerings. From simple grilled cheese to more intricate shrimp & avocado salad, they have plenty of guilt-free and gluttonous options. You can also modify and/or substitute various orders.Ambiance: Super casual, huge space with plenty of seating, large windows for your daily dose of Vitamin D. Quick table service and/or to-go. I love that they have a self-serve microwave, ice water and condiments section available for customers. Service: Limited interaction with employees, make sure you bus your own table before heading out.Price: Not the most authentic bites, but considering the quality of the ingredients, portions and location, it's reasonable. Overall: Variety of offerings, this is a great spot for casual lunch dining, studying or grabbing food to-go after shopping at Berkeley Bowl."
32,"This is my absolute favorite Berkeley Bowl! It's such a massive place and with so much produce, how can you go wrong. So much selection to chose from.  Everything in season is always a great pick. Great location as well. ... After the Oregon Berkeley Bowl. Correction, this is my second favorite Berkeley Bowl since I go to the other one more often!"
33,"Overall Berkeley Bowl West is perhaps slightly smaller than Berkeley Bowl on Oregon St. The bulk section might be slightly smaller here yet the produce section is perhaps bigger than Berkeley Bowl on Oregon St. Great place to stock up on bulk, produce, & everything else you might need even some products you never knew existed. The diversity from high priced rare organic speciality foods to more readily available affordable goods is a unique feature about Berkeley Bowl.  One essential improvement would be to move the fermented food such as sauerkraut & kimchi away from the cold cuts as well as the meat section to put it by the tofu or miso products or another section. That was a turn off as vegans or vegetarians also enjoy fermented foods.Either Berkeley Bowl is as good as a natural food store gets & Oakland needs one!I still give Rainbow Grocery in San Francisco the best of the Bay Area honors as it is 100 percent vegetarian & they give you a .05 cent discount for every container you bring to fill up at the bulk bins if you are a package free diet vegan, vegetarian, or homo-sapien. Rainbow Grocery also has 100 percent organic produce while both Berkeley Bowl & Berkeley Bowl West offer the option of organic or conventional produce."
34,"Everything you could ever need in the history of ever in the convenience of one giant store. Looking for homeopathic body products? Got it. Just need some Advil? Got it. I love that they have regular grocery store items but also have organic, natural products as well. Amazing!!"
35,"Do you want a S, M, L, or XL avocado today? Do you want strawberries from this farm or that farm? Are you looking for that uncommon produce that will go perfectly with your meal this week? Berkeley Bowl is the place to go!It's the best grocery store I've ever been in and I'm so happy it's close to home. There is so much selection in the produce area! The produce is also generally cheaper than your regular grocery store. The meat here can be a little pricier than your regular grocery store but the quality seems to be much better. Some of the packaged food is also a little pricier here. There is also a great selection of ethnic food here. I can generally find most asian ingredients/food I'm looking for and while it might cost a bit more, it saves me an extra trip to the Korean supermarket or 99 Ranch Market.Parking here is a breeze (unlike the other Berkeley Bowl location. Tried going there once, gave up looking for parking, and came here anyways). There is a parking lot next to the store, underground parking structure, and a parking lot across the street from the store.Even my mom will request we stop by Berkeley Bowl when she comes up to visit from Socal! Don't forget to grab a free cheese sample on your way in/out!"
36,"Berkeley Bowl West is great. This is a big, independent, and popular grocery store located in Southwest Berkeley. The organic produce section is huge and you can buy several foods in bulk. There's a bakery-cafe serving breakfast and lunch as well as offering delicious made-to-order cakes, a flower shop, a meat counter with butchers and a deli, and a seafood department with fresh and interesting selections. They even sell Japanese housewares, cooking supplies, and various ingredients.You can find a lot of neat and unique stuff such as watermelon gherkins (cucumbers less than the size of grapes that look like watermelons), hard-to-find types of pumpkins and squash, cheryimoyas (custard apples), speckled swan gourds, and kiwanos; grass-fed Wagyu beef, game hen, pheasant, capon (castrated chicken), squab, quail, and ground buffalo, elk and camel; and all sorts of fish and seafood like sushi-grade fish, Nordic gravlax, and sea urchin (uni). Needless to say, it can be entertaining to simply browse the inventory.On my last trip to Oakland to visit family, my sister and I came here and loaded up on a variety of groceries and goodies, though nothing too crazy, just a lot of basics. We got a loaf of bread, rolls, English muffins, blueberry muffins, sliced cantaloupe (1/2), sugar, sour cream, and other cooking ingredients, cartons of organic juice (apple and orange), Berkeley Farms eggnog, ice cream, assorted day-old pastries, and a spectacular fruit tart which we took to a dinner party for dessert. It was a hit.Berkeley Bowl has a nice selection of discounted day-old items from the bakery along with old produce that's still good to eat. It's the biggest I've seen of any grocery store. It's a terrific way to save money on yummy snacks/sweets and organic produce. I ate the day-old pastries for breakfast over the next few days and each one was delicious. One was made with blueberries, another strawberries, and another with sliced almonds. The fruit tart was beautiful, symmetrical in its design and fruit placement. It came with ripe and sweet raspberries, blueberries, mango, kiwi, strawberries, and blackberries. It had a luscious cream filling and a hard appetizing crust.Service is good too.If you've never been to Berkeley Bowl, I recommend you check it out. Berkeley Bowl West is the second location. The original Berkeley Bowl is located a couple miles east in South Berkeley. The grocery stores are called Berkeley Bowl because the first store opened inside what used to be a bowling alley. This location, Berkeley Bowl West, has plenty of free parking, both on street level directly outside the store (in surface lots) and inside an underground garage."
37,"Love this place, there is a large variety of healthy fruits, meats, grains, nuts, and most importantly veggies. Priced very fairly and a lot of their groceries are either locally farmed for made. Finally a health food store where packaged food and bottled food products occupy less than half of the space. This leaves more room for fruits and veggies. Thank you Berkeley Bowl for giving health conscious folks like us a chance to live and eat healthy and making it affordable. Much love and respect!"
38,"Charming and earthy store that has a quintessential charm of Berkeley. Perfectly suited for all grocery,snack, fresh fruits and meal needs. I love going by Berkeley Bowl on my way home to pick some groceries and their amazing juices (love mashuana mango, peach smoothie and coconut pineapple juice). Amazing assortment of freshly squeezed juices add to the color and charm of rainbow of vegetables that they carry. IF you go to their cafe do try sweet potato fries actually you can specifically request it. It's the best I've had thus far anywhere. Very crisp and yet super tasty. Their lunch crowd gets overwhelming and service can be dull but i would go back anyday just for their sweetpotato fries."
39,"Easily one of my favorite markets in SF. It can get a bit crowded sometimes but that isn't surprising given how easy it is to fall in love with this place; huge selection of produce, solid meat and seafood counter, all the bulk food and made foods you could need. And did I mention the reasonable organic or local foods pricing? Highly recommend but it's cool if you don't entirely agree - more Berkeley Bowl for me!"
40,"Came here on Thursday for the first time, loved it so much I only shopped half the store and left. Brought my girlfriend with me on Friday so we could enjoy this experience together. This place is mindblowing and makes you think, why weren't you shopping here before? What tops this place off is their terrific produce selections as well as vegan options as well.I will still not get over how much produce they offer with it looking full of all areas of it.I will definitely be back, be ready to wait in line for some time as this is one busy place!"
41,I came here after a trip to Ikea and I was in love with the abundance of fresh vegetables and fruit. I like that the organic and nonorganic items are organized and labeled well. There are many items that I've never seen in an Asian grocery but are located in this store. They have huge bags of basil for less than $2/lb which is music to my pesto loving ears. There is even a discounted fruits and vegetable room that would be very useful when I make banana bread. Very nice bulk items section as well. Can't wait to come back when I'm in the area!
42,"I wish Yelp let you review different aspects of a business, because when it comes to selection and variety, this place is five stars! They have all manner of ingredients, food, and produce. It's a wonderful place to go if you're vegetarian or vegan! Just excellent.But their staff? They must beat them during their breaks or pay them $2 an hour, or perhaps they hire people who affirm their intention of being incredibly rude. A few examples:A cashier rung me up and then just stood there and stared at me. Didn't help me bag my groceries or even offer.Another cashier left her post as I walked up to go outside and pet a small dog who was tied up outside. She left me waiting there at her reigster to pet an animal, and then came back and  handled food I was buying without washing or even sanitizing her hands.Sitting in the cafe', a Berkely Bowl employee sat down at my table, picking his teeth and spacing out. He didn't ask if he could sit there or even if the seat was free, and the place was more than half empty. He could have easily sat at another table.I showed up early on a Sunday, not realizing the store was  not going to open for at least another half an hour. When an empoyee informed me of this, several of the employees setting up the store started laughing at me.And these are just a few examples. I could give many more.Five stars for selection. Zero stars for service. Seriously, if I could give zero stars for their employees I would.I also have some more opinions on the people who work there, but I don't use that kind of language in mixed company."
43,"Date: 6/3/2017  Time: 11:25 AM  63°  Partly sunnyMy first time coming into this store and my reaction?!? Wow...supercalifragilisticexpialidosis!!! I just hope that I spelled the word correct. It is huge...bigly. So big, that it has a cafe across from the store serving breakfast and lunch items. The cafe also has a coffee bar...nice. Definitely I will have to come back to shop and have lunch.I was amazed at what Berkeley Bowl West had to offer  - wide range of fruits and vegetables; assortment of breads, rolls, baguettes; mouth watering baked goods(cakes, cookies, pastries, doughnuts, fruit tarts); deli meats and cheese for sandwiches; floral section; meat and seafood - all at reasonable prices. They even have an area separate from the store with loads of produce (fruits and veggies) for quick sales at 99¢ a bag. Also at the bargain price of 99¢ were plastic containers of raspberries, blackberries and blueberries. I haven't seen kiwi fruit going for 39¢ each in a good while. The purpose of my visit was to attend the Stonewall Kitchen Jam Tour. They were supposed to be there doing a demo of their products at 12 noon. Instead the lady at the info desk told me it was scheduled for 1PM. Unfortunately, I could not wait until 1 PM, as I had another event to attend at 1:30 PM in Oakland at Mosswood Park - Oakland Carnaval with appearances by Samba Funk and other dance troupes.Purchase: a bag of zucchinis for 99¢, a plastic carton of blackberries for $1.69,  3 kiwi fruits for $1.17 and a French cruller for $1.29.Parking lot is across the street with ample parking. Public transportation (AC #72) is within walking distance of about 2 to 3 blocks away on San Pablo Avenue. I love this store. I have to say their prices are more reasonable than Whole Foods. I wish they were closer to Alameda, but it's all good. As I have mentioned above, I will return (with time on hand) to do more browsing and shopping."
44,"Just arrived to buy organic semolina pasta, organic mushrooms, and organic beef tenderloin. Aim on cooking stroganov in an hour for Russian night!I'm so tired today... wonder why"
45,"If crowds or parking put you off, come here on a Friday night. You'll practically have the place to yourself. I'm something of a grocery store connoisseur. I love browsing the aisles of food shops wherever I can find them. And when I travel, I almost always bring back edible souvenirs. Visiting Berkeley Bowl West is sort of like going on an exotic trip with the many amazing products they carry. The bulk offerings are truly remarkable. You can find everything from spiced rooibos chai, dried organic persimmons and hibiscus flowers to azuki beans, roasted buckwheat groats and garbanzo flour.My personal favorites are the honey roasted sesame sticks, genmaicha tea and dark chocolate chipotle almonds. I also spend a lot of time in this area of the store when I'm getting ready to bake. They have a great selection of special flours, spices and teas that are worth a closer look.Berkeley Bowl West also has an above average cheese selection, solid wine offerings and a huge amount of both conventional and organically grown produce. You can get a made to order sandwich or burrito here too.After years of shopping at this East Bay institution, I can safely say if you can't find a fruit, vegetable or spice here, it may not exist!"
46,"If you love to cook, this is a place to go!!No other stores can beat this quality and abundance of fresh produce. Amazing!!Where else can you buy 20 different types of mushrooms?? Great selections for Asian food as well. Little more expensive than Tokyo Fish Market, but worth buying here considering driving farther.Sushi here is awesome! Very fresh. Clam chowder soup is yummy, too. Bargain section of this store is a great buy. Almost going old veggies and fruits for 99 cents a bag. Try avoiding weekends if you can. It gets really crowded."
47,Omg this is a paradise for produceIf your in Berkley it's worth a trip. Just to give you an idea of variety they have 12 varieties of pineapples.
48,"The vast selection of produce at Berkeley Bowl makes it a must stop whenever in the area. I'm always blown away by the mushrooms, local in-season produce, organics and the bargain bins. Go way to the back corner to find the bargain produce bins. The bulk section is the most useful for me. Nuts, flax seed powder were this visit's necessary items. Street parking right in front this time...all the parking karma was mine."
49,"Fresh produce, good variety from natural and typical brands, and fresh meat.   Also the best thing is the bargain produce where you can get vegetables or fruit for like $.99 a bag. this included a bag of cucumbers, potato, mangos, peaches, etc. The variety changes and if you are going to need vegetables or fruit now check the bargain section out b/c its an amazing deal!"
