,review_text
10,"Bettes was an awesome place to have breakfast. My girlfriend and I came here super early and managed to beat the rush. Shoutout to the person who posted a video of their Maryland breakfast, cutting through the egg with their butter knife and showing us the yolk flow beautifully down the potatoes. I tried to imitate it but my yolk wasn't as sexy lol. Anyway, I did go with the Maryland breakfast and it was delicious. The yolk could have been a little less cooked, but it was still acceptable and yummy.Service here is awesome because I love that diner experience. We sat at the bar but still have a server anyway. I forget his name but he helped us out in a prompt fashion and was knowledgeable it other dishes.One big plus that I always give to breakfast spots is coming for my coffee refill. If you bring me coffee, you get 5 stars. Lol"
11,"We try to get to Bette's two or three times a year. It's always good and, at 7:30 AM, we only had to wait a few minutes for a table, so if you come much later (especially on a weekend) be prepared to wait. Good, solid food. All the basics. My wife had some sourdough pancakes, eggs and sausage; they were good, different, and very sour. In retrospect she would probably have preferred the traditional buttermilk ones, but this was a special and these are usually winners. I had the California breakfast which is some ham on some toast with two lovely poached eggs and a lemon-butter sauce, along with good potatoes and onions. Bette's coffee is excellent -- strong, tasty. The tab is reasonable. We were coming back from a SFO Airport run with our son and some of his friends and had been up super early. I have re-discovered the value of getting a FastTrak -- on the to do list! So by the time we were finished, we were too pooped to wait 90 minutes for the stores to open, though we had hoped to spend a good half of the day shopping in the cool air of the Bay. Parking on the street (meters) or behind Sur la Table or just down the street in a large lot across from Spengers Fresh Fish Grotto. Bette's is always worth a stop!"
12,"Came to Bette's with my friend around 1:45pm on a Tuesday afternoon. We got lucky and found metered parking right across the street! According to other reviews, parking was a pain. Anyway, we entered Bette's and the place was packed and lively.The guy at the front register seemed a little irritated at how busy it was. Also seemed annoyed at the fact that we asked to sit outside and he had to explain to us that if we wanted to sit there, we'd have to order from the to-go side. No eye contact, no smile, no welcome. Whatever, not a big deal I guess, ended up getting seated at the bar.We were asked immediately if we wanted any drinks and we started off with water. After looking over their menu, I ordered a small orange juice and the Banana Rum Soufflé pancake, and my friend ordered a coffee and the Apple Brandy Soufflé pancake.My orange juice was great, my pancake looked impressive and was delightfully fluffy, but there honestly wasn't a wow-factor for me. I wish I had ordered a side of bacon and eggs and fruit or something. My friend had had better coffee but it didn't seem to bother her much. She enjoyed her pancake and was just as impressed by the production of it as I was. Our pancakes were $15 each and our coffee and OJ were $2.75 each. Plus tax, our bill ended up at about $40.28. Reasonable, no complaints. I'd like to come back and try some different items on their menu because they looked great. Overall, service was alright (we did love one lady wearing pink who just came by to pick up our dishes when we were finished), and the food was good and filling but I've had a more satisfying meal taste wise. Hopefully next time I'll feel more welcomed haha."
13,"I guess I expected more based on the rave reviews and big lines. I came around 2 pm after a bridal appointment with my sister. We were seated immediately. Our server was very quick, perhaps a little pushy (barely got any time to read the menu) but it was close to closing time so I understand. I ordered the Maryland breakfast and my sister got the Reuben sandwich with coleslaw. I wanted a cream scone as my side but they were out so I settled for toast :( Our food came out pretty quickly. My hash was pretty tasteless and mushy, it needed more seasoning and longer cooking. The toast also came pre-buttered and was pretty soggy. Not particularly impressed with my meal.My sister's Reuben was pretty good. She liked the coleslaw and the sandwich was not bad.I'll probably revisit again and give them another try next time. I feel like my mediocre experience is not reflective of what they're capable of."
14,"Apparently, my mom said Guy Fieri visited this place and raved about their soufflé pancakes - sooo of course we had to give this place a try before dropping my brother off at school.We were prepared to wait a while, since everyone complained about their hour long lines. So we showed up at 8:15 and surprisingly got seated 15 minutes later! Inside it is very small and packed. It kind of reminds me of Johnny Rockets with the juke box and old fashioned seats! The breakfast menu is served all day and doesn't have many options. We ordered their banana rum soufflé pancake, two orders of eggs with ham or chicken apple sausage, and their special of the day; veggie hash. It took such a loooong time for our food to get to us. When  the food finally came I was surprised at how small the portion size was. The pancake I feel is over hyped. Yes, it's soft and the texture is different, but it tastes like any other pancake. My veggie hash was pretty good. It had celery root, shiitake mushrooms, and squash mixed in with the potatoes and topped with two poached eggs. I finished it..but I left the place still feeling a little hungry. Overall: I definitely won't wait an hour to eat here...and probably won't come back because I feel there's better breakfast places in Berkeley...that are also cheaper with bigger portions haha."
15,"Expect long waits that make you think twice, but you'll regret walking away from Bette's. The massive slice of pie looming over your head and a white and black tile floor lets you know you're in for some good eating, with a fun twist and good vibes- as would be expected from anything in Berkeley. There's a blending of elements happening here- a little retro, a little Californian, and a little international, that translate into totally yummy comfort food. I was there for a late Brunch on a Sunday, which seemed to cut down on the wait time.Our food was delivered quickly by our friendly server. Blood Orange MimosaGerman Pancakes w Sour Cream and Applesauce (like a better version of hash browns) Goat cheese & Red Bell Pepper on a baguetteBrunch was so good, I already picked out my next meal! These are only available during the week:FAMOUS MEATLOAF AND GRAVYServed with vegetables & mashed potatoes or home fries and mixed green salad (weekdays only)PASILLA CHICKEN SANDWICHSautéed chicken breast w/pasilla chiles & melted jack cheese on a baguette (weekdays only)"
16,"Visiting from So Cal. My daughters boy friend recommended Bette's. I enjoyed my sever, the atmosphere and food. I'll return next time I'm in town. Reasonable prices too. I'm"
17,"Bette's Oceanview is a fantastic little diner. There is street parking but it may take a little search and walking. At 10am on a Saturday the wait for a 2-person table is about 40 minutes so arrive early! I recommend one waits for the table while the other looks for parking. Also a lot of people waiting end up not showing so whatever time is quoted it usually ends up being less!I ordered the special: fried polenta with scrambled eggs and home fries. What came out was really surprising. This is real diner food except as sophisticated as it can get. The scrambled eggs had herbs, the polenta was crispy on the outside and soft on the inside, the home fries were just perfect and not too greasy. This is definitely the best breakfast I've had on the East Bay and I can't wait to come back.Next on my list is the soufflé pancakes!"
18,"California - poached eggs, substituted bacon instead of ham, grilled tomatoes, home fries with onions and toast. The eggs were drizzled with hollandaise sauce. Omg! I am picky about hollandaise sauce and it's a hard sauce to get right. But this sauce was absolutely delish!Hubby had the herb omelette. He enjoyed it, but mentioned it could have been better if cooked with less oil/butter. Our glasses were never empty and the service was very friendly and prompt.Definitely a ""will do again"" meal and establishment."
19,"For being an East Bay native, I can't believe this was my first time to Bette's. Well actually, I can because there is ALWAYS a line. This Berkeley classic boasts classic diner fare, has that old timey flare, and is fairly small inside! We got there around 12:30pm on a rainy weekday and were seated within about 20 minutes (we got lucky with the party in front of us leaving due to the wait). The menu is extensive. I ordered the California breakfast--two poached eggs over ham and toast topped with a lemon herb butter, served with grilled tomatoes, and home fries. Dang, it was delicious! The eggs were cooked perfectly and were sinful over the lemon butter soaked toast. The homefries are some of the best I have had--a blend of potatoes and onions, browned to perfection! The grilled tomatoes were good but the eggs took the show. A friend ordered the potato pancakes and they were very tasty. The short stack of pancakes did really live up to the hype (for me). Super fluffy and light and after having some I didn't feel weighed down. The only thing I wasn't a fan of was the bacon was overly crisped for my liking, but if you are into that, it's great. Service was pretty solid. DIdn't feel super rushed at any point. And food came quickly. If you are craving dinner food and do not mind waiting, then Bette's is the place for you!"
20,"We got here right when it opened at 6:30 AM on a Saturday! Totally worth it!My sister and I shared the Maryland breakfast platter and the banana rum soufflé pancake. The Maryland breakfast is absolutely delicious. It's a corned beef hash that comes with two perfectly poached eggs and toast. The corned beef is savory and flavorful without being too salty. The potatoes are cooked perfectly and I love the runny poached egg! Perfect to eat with the buttery toast. It's really really tasty. While we ate our breakfast plate, we waited for our banana rum soufflé, which takes a while longer (it says it takes longer on the menu). It took maybe about 20 min to cook which wasn't a long wait at all since we were busy devouring our corned beef! The soufflé pancake was light, airy, and surprisingly very rummy! The bananas are sweet while the actually pancake is not too sweet, which I really like. I was so stuffed, but it felt like I was eating delicious clouds, so I kept eating it! I would definitely recommend trying this at least once, it's one of their signature items on the menu!I would love to come back here and try other dishes. It's a cool diner which gets packed later in the day. If you really want to, it's nice going here right when it opens, to avoid a long wait time. It's worth waking up early for!"
21,"Cranky waitresses & runny eggs. Not the best breakfast experience. A better customer-first attitude would definitely help bring this one-star rating higher. Once they got the order right, things went a little better."
22,"I finally made it to Bette's after almost 8 months of being a Berkeley resident and 2.5 years living in the East Bay. Between the fear of long lines and never heading to 4th St. for brunch or lunch, I'm glad I checked it off the list.With that, I was expecting much more, but satisfied with what I got. Would I wait 2 hours? Hell no.It's a diner. Im a jersey girl, I know diners! I loved the fast paced atmosphere and it's loud and busy. Awesome. The menu consists of all the breakfast staples and lunch, and although Bette's is known for some certain items, I opted for a grilled chicken and pepper sandwich that's only served weekdays. And, it was solid, but not mind blowing.  The chicken didn't taste high quality, and it was on a big ole roll and nothing really stood out. I opted for potato salad as my side and again, nothing mind blowing. A nice amount of food and rings in at $12ish. Overall, a solid spot if you're looking for some regular eats in a fun and busy atmosphere. Id suggest coming at an off time to forgo the line. Next time I'll for sure check out their breakfast items and see if it's a bit more special, but until then, I'll consider Bette's as a hyped up diner!"
23,"Came here on a Friday morning for breakfast and ran into Draymond Green!  That was dope.Food:  Not my favorite breakfast fare, but good nonetheless.  The corned beef hash is very tasty.  However, the souffle pancakes are a fun idea, but for me don't live up to expectations.Service:  A little harried, but friendly and helpful.Ambience/Decor:  Classic diner decor, located in a hip Berkeley neighborhood.  Make no mistake, it is BUSY, so there will be a wait."
24,"This place is small and packed. We had to wait 30 minutes for a table. I have to say, they have the best pancakes in California. I forgot to take a picture of it but it was so buttery and fluffy. There's a big parking lot across the street so it's very convenient to get to. They also own the coffee shop next door so it was great getting coffee and sitting in the patio waiting for our table inside. If you purchase coffee in the coffee shop, they will give you refills in the restaurant while you eat your breakfast. They also have open kitchen so you can watch them make your food. There's even a  jukebox to choose songs while you wait for your food. I think it was $0.10 for one song and $0.25 for three songs. It was so fun eating here."
25,"Food 3/5. Service 3/5. Ambiance 4/5.I was just expecting more. From the two times I have went here, the food is good for what breakfast food is, but it isn't worth while enough to warrant the long waits to get a table. There is seating inside and out but the seating is rather limited. If you have a big group of people, good luck waiting for two tables open up so they can combine them. The ambiance is like a old diner, with all the aspects that brings back nostalgia and memories. Their main sweet breakfast item is the soufflé that takes longer to cook than most items here. I wasn't too sure of what I was expecting but I was excited to dive into mine when I saw how fluffy the soufflé was, topped with bananas. It also comes with a side of maple syrup. To me, the soufflé was bland and didn't taste like much. The maple syrup helped the soufflé but the overall texture just made it hard to finish the whole soufflé. The soufflé comes with seasonal fruit, as well. On the other hand, I thought the eggs benefit was delicious. On the menu it was called the California breakfast and it had poached eggs on ham & toast with a lemon-herb butter sauce, served with home fries & grilled tomatoes. It was the perfect amount for breakfast and everything went together well together.Overall, I would probably go to Bette's Oceanview if I was in the area for breakfast. Tips - Don't fall into the trap of getting a soufflé they are not good.Pros - excellent ambiance Cons - Host at the door can be rude and mean when asking for an ETA."
26,"My parents discovered this place on Diners, Drive Ins, and Dines so since we were in Berkeley we had to check it out.  The guy calling everyone's party was so funny!  The line was crazy so we ended up waiting an hour.  I ordered the seasonal fruit souffle (peaches and blueberries).  It took awhile but it was worth it!  It was soft & fluffy & very filling.  If you're in Berkeley I highly recommend trying this restaurant for brunch despite the long wait."
27,"I came her on Father's day breakfast and they were packed! Our host said a 25-60 minute wait for a party of 5 but we literally only waited 10 minutes.The waitress was quick with our drink order. The coffee was limitless, Everytime I thought I was going to finish it, it was repoured. My company and I all got breakfast options which came out at the same time. Service was just absolutely love absolutely great. (They had almond milk for a side!)I got the banana rum pancake souffle, and the Lox omelette. My company got the French toast with a side of fruit and avocado omelette. The food wasn't super amazing, it was average Diner breakfast food period but the banana rum souffle was delicious, it was Fluffy, made by egg whites, had real bananas inside of it and a sweet taste. Paired with maple syrup and butter it was delightful. The food to take a while but it was busy, and they brought it out for 5 people altogether. I'm on the fence about four or five stars to give this place so I'm just going to give for because my breakfast wasn't as amazing as I thought it was going to be.If anyone has any questions or concerns about this place, please feel free to contact me. I'll be happy to answer anything that comes my way."
28,"Holy...... don't know where to even start....This is one of those restaurants that don't just offer great food. They got the whole experience goin! Came in during a birthday breakfast for the sister and they treated her like royyyyaaaaalllllttttyyyyyyy.We ended up with the BERRY SOUFFLÉ PANCAKE, SCRAPPLE (a delectable pork meatloaf thing), THE MARYLAND, and THE CALIFORNIA breakfasts. The food came out timely with the berry soufflé coming out at the very end. Usually speaking there's always something you order in a restaurant (even great ones) that's just kinda ehhh.....ok. You know a place is good BECAUSE IT HAS NO EHHHHHH. Both our breakfast plates were amazing with the eggs being poached perfectly on the top. The scrapple's appearance made it look like that ehhh kinda dish, but the flavor was surprisingly good.And the server surprised my sister with a cupcake and candle at the end!!!! So sweet of her! My sister and me were stuffed, but delighted. Don't let the wait time stop you from having the best breakfast experience in the Bay!!!!"
29,"I been here 3 times already and there is always about an hour wait, so if you want to beat the rush, you would have to come early in the morning. I usually walk about the area, grab coffee at Artis, and be back just in time to be seated. This diner is famous for its soufflé pancakes. I've gotten one every time I've come and I usually order the seasonal fruit pancake. The last time I went I got the strawberry and blueberry soufflé pancake. I really enjoyed it, but it is definitely a dish I would have to share because it is a bit heavy. I also ordered a ham and cheese omelette, which was a French style omelette. The omelette's are light and airy and the potatoes it comes with are pretty good too.Friendly service too!"
30,"Bettes was an awesome place to have breakfast. My girlfriend and I came here super early and managed to beat the rush. Shoutout to the person who posted a video of their Maryland breakfast, cutting through the egg with their butter knife and showing us the yolk flow beautifully down the potatoes. I tried to imitate it but my yolk wasn't as sexy lol. Anyway, I did go with the Maryland breakfast and it was delicious. The yolk could have been a little less cooked, but it was still acceptable and yummy.Service here is awesome because I love that diner experience. We sat at the bar but still have a server anyway. I forget his name but he helped us out in a prompt fashion and was knowledgeable it other dishes.One big plus that I always give to breakfast spots is coming for my coffee refill. If you bring me coffee, you get 5 stars. Lol"
31,"We try to get to Bette's two or three times a year. It's always good and, at 7:30 AM, we only had to wait a few minutes for a table, so if you come much later (especially on a weekend) be prepared to wait. Good, solid food. All the basics. My wife had some sourdough pancakes, eggs and sausage; they were good, different, and very sour. In retrospect she would probably have preferred the traditional buttermilk ones, but this was a special and these are usually winners. I had the California breakfast which is some ham on some toast with two lovely poached eggs and a lemon-butter sauce, along with good potatoes and onions. Bette's coffee is excellent -- strong, tasty. The tab is reasonable. We were coming back from a SFO Airport run with our son and some of his friends and had been up super early. I have re-discovered the value of getting a FastTrak -- on the to do list! So by the time we were finished, we were too pooped to wait 90 minutes for the stores to open, though we had hoped to spend a good half of the day shopping in the cool air of the Bay. Parking on the street (meters) or behind Sur la Table or just down the street in a large lot across from Spengers Fresh Fish Grotto. Bette's is always worth a stop!"
32,"Came to Bette's with my friend around 1:45pm on a Tuesday afternoon. We got lucky and found metered parking right across the street! According to other reviews, parking was a pain. Anyway, we entered Bette's and the place was packed and lively.The guy at the front register seemed a little irritated at how busy it was. Also seemed annoyed at the fact that we asked to sit outside and he had to explain to us that if we wanted to sit there, we'd have to order from the to-go side. No eye contact, no smile, no welcome. Whatever, not a big deal I guess, ended up getting seated at the bar.We were asked immediately if we wanted any drinks and we started off with water. After looking over their menu, I ordered a small orange juice and the Banana Rum Soufflé pancake, and my friend ordered a coffee and the Apple Brandy Soufflé pancake.My orange juice was great, my pancake looked impressive and was delightfully fluffy, but there honestly wasn't a wow-factor for me. I wish I had ordered a side of bacon and eggs and fruit or something. My friend had had better coffee but it didn't seem to bother her much. She enjoyed her pancake and was just as impressed by the production of it as I was. Our pancakes were $15 each and our coffee and OJ were $2.75 each. Plus tax, our bill ended up at about $40.28. Reasonable, no complaints. I'd like to come back and try some different items on their menu because they looked great. Overall, service was alright (we did love one lady wearing pink who just came by to pick up our dishes when we were finished), and the food was good and filling but I've had a more satisfying meal taste wise. Hopefully next time I'll feel more welcomed haha."
33,"I guess I expected more based on the rave reviews and big lines. I came around 2 pm after a bridal appointment with my sister. We were seated immediately. Our server was very quick, perhaps a little pushy (barely got any time to read the menu) but it was close to closing time so I understand. I ordered the Maryland breakfast and my sister got the Reuben sandwich with coleslaw. I wanted a cream scone as my side but they were out so I settled for toast :( Our food came out pretty quickly. My hash was pretty tasteless and mushy, it needed more seasoning and longer cooking. The toast also came pre-buttered and was pretty soggy. Not particularly impressed with my meal.My sister's Reuben was pretty good. She liked the coleslaw and the sandwich was not bad.I'll probably revisit again and give them another try next time. I feel like my mediocre experience is not reflective of what they're capable of."
34,"Apparently, my mom said Guy Fieri visited this place and raved about their soufflé pancakes - sooo of course we had to give this place a try before dropping my brother off at school.We were prepared to wait a while, since everyone complained about their hour long lines. So we showed up at 8:15 and surprisingly got seated 15 minutes later! Inside it is very small and packed. It kind of reminds me of Johnny Rockets with the juke box and old fashioned seats! The breakfast menu is served all day and doesn't have many options. We ordered their banana rum soufflé pancake, two orders of eggs with ham or chicken apple sausage, and their special of the day; veggie hash. It took such a loooong time for our food to get to us. When  the food finally came I was surprised at how small the portion size was. The pancake I feel is over hyped. Yes, it's soft and the texture is different, but it tastes like any other pancake. My veggie hash was pretty good. It had celery root, shiitake mushrooms, and squash mixed in with the potatoes and topped with two poached eggs. I finished it..but I left the place still feeling a little hungry. Overall: I definitely won't wait an hour to eat here...and probably won't come back because I feel there's better breakfast places in Berkeley...that are also cheaper with bigger portions haha."
35,"Expect long waits that make you think twice, but you'll regret walking away from Bette's. The massive slice of pie looming over your head and a white and black tile floor lets you know you're in for some good eating, with a fun twist and good vibes- as would be expected from anything in Berkeley. There's a blending of elements happening here- a little retro, a little Californian, and a little international, that translate into totally yummy comfort food. I was there for a late Brunch on a Sunday, which seemed to cut down on the wait time.Our food was delivered quickly by our friendly server. Blood Orange MimosaGerman Pancakes w Sour Cream and Applesauce (like a better version of hash browns) Goat cheese & Red Bell Pepper on a baguetteBrunch was so good, I already picked out my next meal! These are only available during the week:FAMOUS MEATLOAF AND GRAVYServed with vegetables & mashed potatoes or home fries and mixed green salad (weekdays only)PASILLA CHICKEN SANDWICHSautéed chicken breast w/pasilla chiles & melted jack cheese on a baguette (weekdays only)"
36,"Visiting from So Cal. My daughters boy friend recommended Bette's. I enjoyed my sever, the atmosphere and food. I'll return next time I'm in town. Reasonable prices too. I'm"
37,"Bette's Oceanview is a fantastic little diner. There is street parking but it may take a little search and walking. At 10am on a Saturday the wait for a 2-person table is about 40 minutes so arrive early! I recommend one waits for the table while the other looks for parking. Also a lot of people waiting end up not showing so whatever time is quoted it usually ends up being less!I ordered the special: fried polenta with scrambled eggs and home fries. What came out was really surprising. This is real diner food except as sophisticated as it can get. The scrambled eggs had herbs, the polenta was crispy on the outside and soft on the inside, the home fries were just perfect and not too greasy. This is definitely the best breakfast I've had on the East Bay and I can't wait to come back.Next on my list is the soufflé pancakes!"
38,"California - poached eggs, substituted bacon instead of ham, grilled tomatoes, home fries with onions and toast. The eggs were drizzled with hollandaise sauce. Omg! I am picky about hollandaise sauce and it's a hard sauce to get right. But this sauce was absolutely delish!Hubby had the herb omelette. He enjoyed it, but mentioned it could have been better if cooked with less oil/butter. Our glasses were never empty and the service was very friendly and prompt.Definitely a ""will do again"" meal and establishment."
39,"For being an East Bay native, I can't believe this was my first time to Bette's. Well actually, I can because there is ALWAYS a line. This Berkeley classic boasts classic diner fare, has that old timey flare, and is fairly small inside! We got there around 12:30pm on a rainy weekday and were seated within about 20 minutes (we got lucky with the party in front of us leaving due to the wait). The menu is extensive. I ordered the California breakfast--two poached eggs over ham and toast topped with a lemon herb butter, served with grilled tomatoes, and home fries. Dang, it was delicious! The eggs were cooked perfectly and were sinful over the lemon butter soaked toast. The homefries are some of the best I have had--a blend of potatoes and onions, browned to perfection! The grilled tomatoes were good but the eggs took the show. A friend ordered the potato pancakes and they were very tasty. The short stack of pancakes did really live up to the hype (for me). Super fluffy and light and after having some I didn't feel weighed down. The only thing I wasn't a fan of was the bacon was overly crisped for my liking, but if you are into that, it's great. Service was pretty solid. DIdn't feel super rushed at any point. And food came quickly. If you are craving dinner food and do not mind waiting, then Bette's is the place for you!"
40,"We got here right when it opened at 6:30 AM on a Saturday! Totally worth it!My sister and I shared the Maryland breakfast platter and the banana rum soufflé pancake. The Maryland breakfast is absolutely delicious. It's a corned beef hash that comes with two perfectly poached eggs and toast. The corned beef is savory and flavorful without being too salty. The potatoes are cooked perfectly and I love the runny poached egg! Perfect to eat with the buttery toast. It's really really tasty. While we ate our breakfast plate, we waited for our banana rum soufflé, which takes a while longer (it says it takes longer on the menu). It took maybe about 20 min to cook which wasn't a long wait at all since we were busy devouring our corned beef! The soufflé pancake was light, airy, and surprisingly very rummy! The bananas are sweet while the actually pancake is not too sweet, which I really like. I was so stuffed, but it felt like I was eating delicious clouds, so I kept eating it! I would definitely recommend trying this at least once, it's one of their signature items on the menu!I would love to come back here and try other dishes. It's a cool diner which gets packed later in the day. If you really want to, it's nice going here right when it opens, to avoid a long wait time. It's worth waking up early for!"
41,"Cranky waitresses & runny eggs. Not the best breakfast experience. A better customer-first attitude would definitely help bring this one-star rating higher. Once they got the order right, things went a little better."
42,"I finally made it to Bette's after almost 8 months of being a Berkeley resident and 2.5 years living in the East Bay. Between the fear of long lines and never heading to 4th St. for brunch or lunch, I'm glad I checked it off the list.With that, I was expecting much more, but satisfied with what I got. Would I wait 2 hours? Hell no.It's a diner. Im a jersey girl, I know diners! I loved the fast paced atmosphere and it's loud and busy. Awesome. The menu consists of all the breakfast staples and lunch, and although Bette's is known for some certain items, I opted for a grilled chicken and pepper sandwich that's only served weekdays. And, it was solid, but not mind blowing.  The chicken didn't taste high quality, and it was on a big ole roll and nothing really stood out. I opted for potato salad as my side and again, nothing mind blowing. A nice amount of food and rings in at $12ish. Overall, a solid spot if you're looking for some regular eats in a fun and busy atmosphere. Id suggest coming at an off time to forgo the line. Next time I'll for sure check out their breakfast items and see if it's a bit more special, but until then, I'll consider Bette's as a hyped up diner!"
